successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag3,2,252.64911,469.6331,0.19999999,769.9262309999999,39.63419359498162
1,drag3,3,466.3523,674.4731,0.19999999,397.33246099999997,27.149252669236603
1,drag3,4,455.36755,453.6456,0.19999999,306.237077,14.126228530764795
1,drag3,5,262.63522,679.4692,0.19999999,360.88453899999996,7.309395034360156
1,drag3,9,272.62137,566.5574,0.19999999,292.709923,24.086277335258604
1,drag3,17,480.3329,746.4169,0.19999999,411.31069199999996,30.89017510124188
1,drag3,16,255.64494,735.4255,0.19999999,326.908616,28.71500505147691
1,drag3,7,444.3828,536.5808,0.19999999,431.81546199999997,37.94076227141166
1,drag3,4,455.36755,494.6136,0.19999999,354.288231,22.262650201822648
1,drag3,10,262.63522,268.79,0.19999999,563.3516149999999,25.926562441204307
1,drag3,2,248.65465,471.63153,0.19999999,339.173769,27.60835094381786
1,drag3,11,422.41333,257.79858,0.19999999,593.828231,56.13973544563602
1,drag3,4,445.38144,454.6448,0.19999999,388.81530799999996,6.228875535445236
1,drag3,18,253.64772,849.3364,0.19999999,682.9605379999999,30.285901856230627
1,drag3,2,244.6602,410.67917,0.19999999,807.7545389999999,76.77630816111564
1,drag3,19,454.36893,823.35675,0.19999999,553.7168459999999,28.934119715402858
1,drag3,13,462.35785,169.8673,0.19999999,1255.052846,26.738035175402064
1,drag3,6,283.6061,385.69867,0.19999999,482.02353899999997,27.562443883267974
1,drag3,12,258.64078,165.8704,0.19999999,618.838539,59.97847247295493
1,drag3,8,500.11218,360.81473,0.19999999,525.393693,57.198729122218154
1,drag3,19,456.36618,822.35754,0.19999999,924.4769229999999,40.184153452999496
1,drag3,22,249.65326,1030.1952,0.19999999,418.170615,35.465227387512755
1,drag3,18,238.66852,860.3279,0.19999999,370.131154,22.409290247970393
1,drag3,23,466.3523,1012.2092,0.19999999,508.24976899999996,52.905746323391334
1,drag3,14,294.59085,47.96253,0.19999999,1648.0203079999999,41.509266885707234
1,drag3,11,459.362,234.81654,0.19999999,449.73553899999996,39.57157858757036
1,drag3,10,258.64078,250.80406,0.19999999,786.662923,52.39872460744004
1,drag3,15,469.26337,63.264225,0.19999999,572.757154,55.72213259970549
1,drag3,17,460.36063,728.4309,0.19999999,1171.484539,4.5215322772098325
1,drag3,20,277.62262,950.2576,0.19999999,562.120923,11.154159233489434
1,drag3,21,468.34952,920.281,0.19999999,336.57376899999997,69.09820657735553
1,drag3,16,233.67546,722.4356,0.19999999,327.752539,34.15139237640234
1,drag3,24,158.77948,49.960968,0.19999999,1027.1972309999999,54.66020696248616
1,drag3,26,365.85767,265.79236,0.19999999,459.345538,26.585119599629536
1,drag3,27,171.76144,291.77206,0.19999999,325.097692,11.058127106949305
1,drag3,25,335.8124,49.89132,0.19999999,377.667,64.33508551796177
1,drag3,66,536.2552,1045.1835,0.19999999,1006.718077,26.70202446424219
1,drag3,41,352.5104,837.3458,0.19999999,371.55569299999996,29.388019961577317
1,drag3,42,331.53955,1042.1858,0.19999999,227.903154,44.14993900358345
1,drag3,65,550.2358,826.35443,0.19999999,696.478615,38.1343574223669
