successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag3,2,271.62274,386.6979,0.19999999,1467.591307,99.40585213020358
1,drag3,3,463.35645,623.5129,0.19999999,976.019384,34.82085139398083
1,drag3,4,459.362,394.03638,0.19999999,935.062461,77.44014039250335
1,drag3,5,271.62274,631.50665,0.19999999,3107.4688469999996,44.22156471631282
1,drag3,9,255.64494,532.5839,0.19999999,1154.341846,67.34387311805237
1,drag3,17,457.36478,731.4286,0.19999999,1062.394,30.165834713828996
1,drag3,16,258.64078,705.44885,0.19999999,759.170769,60.033064114388914
1,drag3,7,413.4258,539.5784,0.19999999,1297.3470009999999,49.8224440874686
1,drag3,4,451.3731,400.68695,0.19999999,858.560308,84.85870361328125
1,drag3,10,264.63245,228.82123,0.19999999,1152.670077,49.501023337654736
1,drag3,2,269.62552,444.65262,0.19999999,1092.7087689999998,13.28642349808397
1,drag3,11,453.68484,227.822,0.19999999,1190.811,66.95987790224717
1,drag3,4,439.38974,395.69086,0.19999999,1386.670923,67.17798370629623
1,drag3,18,272.62137,812.36536,0.19999999,1486.443769,49.38364955602001
1,drag3,2,258.64078,422.6698,0.19999999,1170.532308,58.662604310323026
1,drag3,19,451.3731,782.38873,0.19999999,1163.427539,44.27327009064094
1,drag3,13,453.37033,114.910225,0.19999999,1972.3513839999998,50.78654035194439
1,drag3,6,269.62552,325.7455,0.19999999,1056.768231,43.85732042743219
1,drag3,12,268.62692,152.88055,0.19999999,1081.602616,67.79700051477882
1,drag3,8,445.38144,322.74786,0.19999999,1288.7074619999999,39.269211330344376
1,drag3,19,450.37448,830.35126,0.19999999,957.207693,35.27080937667055
1,drag3,22,266.6297,1010.21075,0.19999999,1190.688846,50.25849940721384
1,drag3,18,286.60196,801.3739,0.19999999,757.518462,55.03283918757901
1,drag3,23,432.39944,994.22327,0.19999999,913.695923,46.416155346694836
1,drag3,14,260.638,0.99921936,0.19999999,1070.890154,80.32467011271622
1,drag3,11,479.33426,244.80875,0.19999999,890.4528459999999,46.26045544282944
