successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag3,2,237.6699,455.644,0.19999999,791.991308,54.96677712452945
1,drag3,3,435.3953,634.5043,0.19999999,368.53123,8.461014158380667
1,drag3,4,470.34674,526.5886,0.19999999,326.40984599999996,23.341039707235957
1,drag3,5,240.66574,633.50507,0.19999999,357.231923,17.83884718034971
1,drag3,9,272.62137,522.59174,0.19999999,202.94346199999998,68.79215903131492
1,drag3,17,422.41333,668.4777,0.19999999,392.912,62.15825376575981
1,drag3,16,267.00674,742.2645,0.19999999,348.40169199999997,18.94188260462617
1,drag3,7,458.3634,554.5668,0.19999999,380.00307699999996,72.2291208105284
1,drag3,4,442.3856,443.65338,0.19999999,298.895077,76.3705413536781
1,drag3,10,253.64772,241.81108,0.19999999,503.370923,54.8417793425963
1,drag3,2,245.65881,471.63153,0.19999999,352.521384,26.75487548922306
1,drag3,11,475.3398,277.783,0.19999999,667.161846,31.913812941978556
1,drag3,4,452.3717,439.65652,0.19999999,354.353769,23.32735593963155
1,drag3,18,251.6505,814.3638,0.19999999,657.874,82.28590516685287
1,drag3,2,265.63107,514.59796,0.19999999,318.18530699999997,20.86439155251857
1,drag3,19,431.40085,803.3724,0.19999999,492.42238499999996,57.34287800717871
1,drag3,13,384.46603,156.87744,0.19999999,1007.266538,56.74843292243695
1,drag3,6,248.65465,358.71976,0.19999999,543.4436919999999,23.31054263896468
1,drag3,12,274.6186,157.87666,0.19999999,480.59538399999997,79.22793653744198
1,drag3,8,462.35785,359.71896,0.19999999,394.52561499999996,18.931369006708362
1,drag3,19,434.39667,830.35126,0.19999999,605.452,22.99827582431633
1,drag3,22,206.7129,1037.1897,0.19999999,590.6285389999999,79.83392489270814
1,drag3,18,293.59225,838.34503,0.19999999,396.929847,72.77887620201737
1,drag3,23,415.42303,998.22015,0.19999999,459.373384,46.37076728772924
1,drag3,14,282.83875,74.17363,0.19999999,1078.117769,41.66348448257149
1,drag3,11,405.15826,278.3233,0.19999999,407.98330699999997,12.692323186518534
1,drag3,10,243.66159,244.80875,0.19999999,358.426231,53.9126628456151
1,drag3,15,417.449,114.88146,0.19999999,430.806154,21.107677069683586
1,drag3,17,429.40363,704.44965,0.19999999,828.3827699999999,53.49807284999763
1,drag3,20,275.61722,892.30286,0.19999999,383.635231,37.56367407633658
1,drag3,21,436.39392,909.2896,0.19999999,302.15523099999996,73.22479027301492
1,drag3,16,281.6089,738.4231,0.19999999,412.667,43.91147111028333
1,drag3,24,192.74184,32.99328,0.19999999,665.867539,97.2649834892282
1,drag3,26,404.4383,259.79703,0.19999999,474.332,48.68143328149042
1,drag3,27,169.76422,260.79626,0.19999999,459.41776999999996,56.98402965382564
1,drag3,25,365.75604,93.7947,0.19999999,465.597,25.02597574834784
1,drag3,66,556.2275,1037.1897,0.19999999,717.738077,28.07153128287054
1,drag3,41,329.9573,782.9727,0.19999999,565.548846,87.90183303863427
1,drag3,42,365.49237,964.2467,0.19999999,302.148462,80.29827367573057
1,drag3,65,555.2289,832.34973,0.19999999,470.99976899999996,76.05239147666992
0,drag3,36,255.64494,707.4473,0.19999999,320.598769,117.80321781706357
1,drag3,38,354.50763,723.4348,0.19999999,337.29684599999996,40.33432314426929
1,drag3,39,194.72955,764.40283,0.19999999,352.561846,45.587932799123955
1,drag3,37,372.48267,563.5597,0.19999999,560.5233069999999,29.163771120080813
1,drag3,16,256.61777,757.4728,0.19999999,481.072462,22.356617437366676
1,drag3,56,79.889046,911.288,0.19999999,418.384231,17.671952809451685
1,drag3,20,240.66574,956.2529,0.19999999,383.06992299999996,19.36715756406698
1,drag3,53,55.633656,732.1389,0.19999999,493.14761599999997,56.01084815562802
1,drag3,59,555.2289,182.85715,0.19999999,1417.797924,38.742544861815766
1,drag3,30,343.5229,387.6971,0.19999999,442.799461,34.15027455204357
1,drag3,29,346.51874,190.85089,0.19999999,775.9053839999999,31.551697525092088
1,drag3,60,533.2594,358.71976,0.19999999,552.319846,8.946997620599705
1,drag3,33,333.53677,416.67447,0.19999999,1085.760847,47.992910970786454
1,drag3,62,537.25385,613.5207,0.19999999,504.574615,62.30094261613145
1,drag3,61,547.2399,439.65652,0.19999999,493.16377,75.72163299315507
1,drag3,34,354.50763,655.4879,0.19999999,575.743538,29.302203407516494
1,drag3,6,272.62137,347.72833,0.19999999,564.915384,64.19308871921672
1,drag3,48,85.88072,203.84074,0.19999999,344.261538,15.056469338740229
1,drag3,12,251.6505,191.85011,0.19999999,436.938,19.166395998479654
1,drag3,49,56.920944,398.68854,0.19999999,714.154846,13.163530191257463
1,drag3,51,62.912624,693.45825,0.19999999,465.851231,68.72228309389918
1,drag3,2,280.61026,460.64014,0.19999999,526.181308,60.40588583565262
1,drag3,5,271.62274,640.49963,0.19999999,436.403847,11.247751715177724
1,drag3,50,54.055244,455.5138,0.19999999,424.456615,55.25428702052455
1,drag3,37,374.4799,518.59485,0.19999999,625.577308,41.62330260875529
