successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag3,2,268.62692,435.65964,0.19999999,451.14853899999997,65.87898442728554
1,drag3,3,433.39807,650.4918,0.19999999,327.572231,12.276921937162745
1,drag3,4,476.33844,400.68695,0.19999999,274.529615,86.07647552830188
1,drag3,5,271.62274,667.4785,0.19999999,275.11899999999997,12.380394462604016
1,drag3,9,298.5853,552.5683,0.19999999,190.19807699999998,51.7809210950579
1,drag3,17,451.3731,687.4629,0.19999999,869.3112299999999,51.456991457339164
1,drag3,16,274.6186,713.4426,0.19999999,645.4529239999999,51.548935211325734
1,drag3,7,453.08768,522.2847,0.19999999,660.751769,58.8755012560977
1,drag3,4,473.3426,437.65808,0.19999999,634.9929999999999,51.68194506728421
1,drag3,10,280.61026,247.8064,0.19999999,1134.72323,48.81796016549921
1,drag3,2,278.61304,446.65106,0.19999999,560.545077,10.19020833527648
1,drag3,11,428.405,277.783,0.19999999,568.639154,33.46999152125711
1,drag3,4,448.37726,471.63153,0.19999999,602.446077,8.654895804414853
1,drag3,18,247.65604,848.3372,0.19999999,917.629615,6.497110130180019
1,drag3,2,263.63385,437.31805,0.19999999,748.579077,35.67046041103784
1,drag3,19,453.37033,797.3771,0.19999999,871.590077,44.25985929171293
1,drag3,13,446.45157,104.202194,0.19999999,1071.4002309999998,82.1753555507068
1,drag3,6,235.67268,316.75253,0.19999999,863.140308,47.73543722181518
1,drag3,12,253.64772,187.85324,0.19999999,610.622769,52.18672462034771
1,drag3,8,477.33704,359.71896,0.19999999,908.490231,31.573162386589463
1,drag3,19,464.35507,822.35754,0.19999999,986.3913849999999,47.83382684465119
1,drag3,22,268.62692,989.2272,0.19999999,1302.879385,34.14381918985967
1,drag3,18,274.6186,787.3848,0.19999999,666.784231,66.00924611680101
1,drag3,23,477.33704,995.2225,0.19999999,942.336,61.134174156563475
1,drag3,14,282.31018,46.566658,0.19999999,1527.195154,47.06975761345767
1,drag3,11,452.3717,210.83528,0.19999999,687.2184609999999,88.48727715864476
1,drag3,10,255.64494,222.82591,0.19999999,693.805615,61.311500408534876
1,drag3,15,474.34122,58.95394,0.19999999,878.216539,37.77885503690092
