tap12-3,1624088743990,33.63783577602982
tap13-4,902,307.17198319416144
tap14-5,725,232.81808471679688
tap15-9,777,263.47222401644905
tap19-17,698,139.15092048439814
tap117-16,787,335.26529048195084
tap116-7,677,196.68723185006675
tap17-4,623,274.0903325178263
tap14-10,686,76.85847830165108
tap110-2,680,286.14205147242325
tap12-11,759,256.18190473157705
tap111-4,699,364.48795498095546
tap14-18,878,241.8626407992299
tap118-2,787,464.50477920275944
tap12-19,921,459.0629580874774
tap119-13,1025,474.106352569381
tap113-6,1332,682.8875567103019
tap16-12,1074,256.99823471682606
tap112-8,2255,174.50059339255446
tap18-19,1290,296.5819864266522
tap119-22,1138,505.6059971250722
tap122-18,979,271.7537192394061
tap118-23,875,224.45127185900873
tap123-14,979,284.7011530049638
tap114-11,1038,985.7336696308731
tap111-10,815,313.9082877936229
tap110-15,740,211.89689708456274
tap115-17,892,314.86819405220575
tap117-20,922,678.089391101765
tap120-21,950,250.43473546231635
tap121-16,993,178.7545325597838
tap116-9,861,290.56144543151237
tap19-8,852,189.06615479554634
tap18-6,714,274.0066748036058
tap16-7,770,204.95938237360062
tap17-24,752,294.2049144531569
tap124-26,956,578.0145928553584
tap126-27,870,236.2677616751857
tap127-25,817,175.4486524005665
tap125-66,993,302.32862470150354
tap166-41,1053,974.7005852369319
tap141-42,768,292.5106711169324
tap142-65,943,221.3561766571209
tap165-36,833,297.9119247610132
tap136-38,796,498.8165906693741
tap138-39,892,305.76738603863976
tap139-37,826,219.6948699951172
tap137-16,707,279.71084092635175
tap116-56,886,262.10253832624176
tap156-20,834,220.45410227418702
tap120-53,815,231.92281259721352
tap153-59,787,346.36021684451055
tap159-30,984,692.4668119103179
tap130-29,837,284.65566161337813
tap129-60,1000,216.22146162192763
tap160-33,829,285.4036656714034
tap133-62,853,213.70816265711431
tap162-61,799,268.7723105866511
tap161-34,953,191.06236422712465
tap134-6,789,285.36589155997945
tap16-48,832,339.7578708973692
tap148-12,880,267.1857445323804
tap112-49,822,213.71254530353838
tap149-51,842,338.39294766082014
tap151-2,835,274.90141601128175
tap12-5,901,278.64788575317976
tap15-50,867,181.86887690232362
tap150-37,1001,268.5065906617373
tap137-64,851,300.33559717935486
tap164-38,885,289.8862494161044
tap138-63,816,209.48607217554917
tap163-29,874,265.9508947336548
tap129-31,938,447.860135528658
tap131-28,762,280.00733052364717
tap128-30,1083,182.17603414957293
tap130-42,910,277.82588136902086
tap142-40,868,659.4877654584435
tap140-41,801,268.3699528754117
tap141-43,980,223.84567474360398
tap143-45,920,246.26855164933863
tap145-82,823,67.94952610818203
tap182-80,879,288.1894782373168
tap180-44,929,188.90706170861571
tap144-57,834,263.51388365806247
tap157-26,1171,887.1175703835917
tap126-58,715,304.2700059757123
tap158-25,839,237.83192386409596
tap125-64,805,282.6659286391908
tap164-44,1102,681.7908981583954
tap144-38,799,312.2169444021341
tap138-67,786,217.2808124242456
tap167-9,1091,283.7178754664512
tap19-53,951,485.57388412183866
tap153-16,1021,279.10791433182703
tap116-52,907,182.9673248129153
tap152-74,876,245.5912480530333
tap174-17,1209,520.4551584996078
tap117-75,875,241.8394769433598
tap175-7,1063,176.77833628746208
tap17-38,831,282.07557167769573
tap138-45,901,216.28027699726158
tap145-44,912,277.1695074906027
tap144-39,1058,203.71952200950136
tap139-14,955,264.1881297791768
tap114-47,1257,691.109497529514
tap147-46,974,245.55754871735456
tap146-10,1058,163.1205396156005
tap110-22,1024,261.377750411903
tap122-86,1063,776.73309202592
tap186-55,958,283.15631524303575
tap155-88,865,187.39366676946193
tap188-70,857,245.86799703956237
tap170-8,1206,1089.810445359568
tap18-13,772,281.866945997143
tap113-71,740,231.59820326591156
tap171-78,945,266.8139088534152
tap178-83,1003,565.6145879380072
tap183-21,838,262.76158920676767
tap121-85,695,212.84311095609192
tap185-19,844,285.36814579649524
tap119-77,715,367.1828122491691
tap177-76,771,271.10137661765134
tap176-23,731,231.28789262406482
tap123-15,806,291.98698395260584
tap115-69,1315,978.5542332089433
tap169-11,767,272.1885826273465
tap111-68,751,204.9081214648944
tap168-21,975,288.959313211803
tap121-75,880,864.7442741062706
tap175-17,832,284.10088709960655
tap117-78,860,194.8985333698317
tap178-54,956,264.8990780860513
tap154-22,834,576.9658940067054
tap122-18,947,254.41462264968834
tap118-55,1020,161.87353515625
tap155-4,969,284.6617583747509
tap14-73,804,663.6263457407954
tap173-72,832,303.44540884945127
tap172-3,894,190.06429720232623
tap13-90,894,249.02429710424758
tap190-77,875,568.5566630859706
tap177-23,914,259.9913057566925
tap123-92,806,171.7730997998494
tap192-67,1069,245.5575258679229
tap167-82,930,281.36890822798904
tap182-84,929,264.7422728217284
tap184-44,1175,190.27746044100863
tap144-38,833,271.2511331410011
tap138-45,953,216.66373900723758
tap145-44,876,266.9206643652669
tap144-39,1002,184.0162877160894
tap139-42,132,7.065431354946949
tap142-87,1119,104.03870574154965
tap187-89,835,288.22064992374163
tap189-43,829,213.7032012939453
tap143-42,857,249.3842396818546
tap142-91,780,177.0040849465869
tap191-89,1088,257.8647391083524
tap189-66,813,182.92096606465634
tap166-56,978,262.9947697357134
tap156-81,915,449.4766659078111
tap181-20,882,223.324630496926
tap120-79,1005,192.51434604622926
tap179-33,1450,278.6650382490312
tap133-35,960,731.3186939462946
tap135-34,935,290.82453676910455
tap134-32,789,215.79537998041803
       
2-3,62,0.0
3-4,733,397.0124518500079
4-5,635,208.30488953544648
5-9,485,362.3601198059609
9-17,353,219.73857223644504
17-16,399,302.57324434793196
16-7,490,258.0777867992438
7-4,397,303.7823843346468
4-10,435,144.05730368727777
10-2,570,252.45657245789
2-11,477,287.00866833334237
11-4,501,271.68893501428386
4-18,564,291.52806691162
18-2,671,561.4721037715916
2-19,662,492.7609052528877
19-13,898,437.6343961970045
13-6,762,694.5981699711224
6-12,544,315.9054908349881
12-8,550,242.71871977886667
8-19,576,285.4925481166092
19-22,671,527.8608883607354
22-18,635,375.0812544116483
18-23,580,255.95801006620647
