      ,,53.925106,638.50116,0.19999999
      ,,53.925106,638.50116,0.19999999
      ,,53.925106,638.50116,0.19999999
      ,,53.925106,638.50116,0.19999999
      ,,53.925106,638.50116,0.19999999
      ,,53.925106,638.50116,0.19999999
      ,,53.925106,638.50116,0.19999999
      ,,53.925106,638.50116,0.19999999
      ,,61.99097,638.50116,0.19999999
      ,,59.916782,638.50116,0.19999999
      ,,59.916782,638.50116,0.19999999
      ,,64.90985,638.50116,0.19999999
      ,,64.90985,638.50116,0.19999999
      ,,68.904305,638.50116,0.19999999
      ,,72.19393,638.50116,0.19999999
      ,,74.47132,638.50116,0.19999999
      ,,76.17087,638.50116,0.19999999
      ,,78.421776,638.50116,0.19999999
      ,,80.15361,638.50116,0.19999999
      ,,82.144035,638.50116,0.19999999
      ,,85.38278,638.50116,0.19999999
      ,,87.12033,638.50116,0.19999999
      ,,90.339035,638.50116,0.19999999
      ,,91.0893,638.50116,0.19999999
      ,,93.09409,638.50116,0.19999999
      ,,95.073364,638.50116,0.19999999
      ,,97.26196,638.50116,0.19999999
      ,,99.05458,638.50116,0.19999999
      ,,103.222206,637.31934,0.19999999
      ,,106.19772,636.33026,0.19999999
      ,,110.166595,633.1857,0.19999999
      ,,112.98659,632.3625,0.19999999
      ,,118.12572,628.2194,0.19999999
      ,,122.00091,625.3978,0.19999999
      ,,126.22396,621.2485,0.19999999
      ,,131.19559,617.2659,0.19999999
      ,,135.04617,611.1719,0.19999999
      ,,139.02202,607.203,0.19999999
      ,,144.09668,602.2327,0.19999999
      ,,147.96408,597.27905,0.19999999
      ,,153.01932,592.3054,0.19999999
      ,,156.91959,587.33484,0.19999999
      ,,161.95667,582.4239,0.19999999
      ,,165.88246,577.43604,0.19999999
      ,,171.91264,570.35254,0.19999999
      ,,176.8395,562.39044,0.19999999
      ,,182.80916,554.4722,0.19999999
      ,,187.78564,547.50256,0.19999999
      ,,191.74922,539.5163,0.19999999
      ,,196.73529,532.5669,0.19999999
      ,,199.71881,525.6046,0.19999999
      ,,203.70186,519.6398,0.19999999
      ,,207.66779,511.66592,0.19999999
      ,,210.6362,504.74814,0.19999999
      ,,212.70457,499.71652,0.19999999
      ,,214.65524,494.7068,0.19999999
      ,,216.6445,491.72507,0.19999999
      ,,218.63194,487.74777,0.19999999
