tap12-3,1624086893779,63.04038182243384
tap13-4,697,255.7979591655661
tap14-5,688,193.4676664457987
tap15-9,741,272.66034053432844
tap19-17,678,92.92804469210611
tap117-16,1087,293.8584904776509
tap116-7,702,146.2944870411616
tap17-4,762,217.57501760247374
tap14-10,717,134.52325343685752
tap110-2,690,289.6900057545769
tap12-11,685,272.8033153534854
tap111-4,704,293.85292721071716
tap14-18,686,187.14877467093234
tap118-2,711,453.20609730810503
tap12-19,679,421.6752926663177
tap119-13,707,435.7776472928334
tap113-6,685,668.6239017224564
tap16-12,789,316.826587079084
tap112-8,722,196.95827997874392
tap18-19,698,289.846177603834
tap119-22,626,460.3736332668864
tap122-18,767,257.96689296285376
tap118-23,808,235.08955698199597
tap123-14,768,300.55488584932027
tap114-11,1045,981.5566440355527
tap111-10,777,277.50495387481953
tap110-15,762,195.305523406596
tap115-17,804,262.8159863848444
tap117-20,732,669.5372533038114
tap120-21,771,258.71566432305076
tap121-16,722,180.70087332686637
tap116-9,742,234.27775044577257
tap19-8,725,180.73497140463297
tap18-6,678,306.8230256987753
tap16-7,730,213.14317306286864
tap17-24,659,297.38768506254513
tap124-26,830,555.2767327513147
tap126-27,704,234.6070964592993
tap127-25,675,175.9858134578625
tap125-66,779,268.409378091561
tap166-41,750,971.5887950788118
tap141-42,795,274.76777596671667
tap142-65,781,210.29054251938666
tap165-36,714,280.4238332801381
tap136-38,799,466.6539929340423
tap138-39,705,250.77355750269254
tap139-37,752,178.3839104629307
tap137-16,674,262.3352675963471
tap116-56,788,218.51414171296582
tap156-20,930,306.1478298049479
tap120-53,705,223.84566629754931
tap153-59,747,296.6747412958892
tap159-30,834,723.6167032222455
tap130-29,677,239.19520364447405
tap129-60,692,180.99372746929265
tap160-33,715,261.40362317105036
tap133-62,643,204.56529703883282
tap162-61,723,240.15908569759657
tap161-34,742,179.86230005311106
tap134-6,698,263.2307706388463
tap16-48,716,302.7981661505345
tap148-12,835,270.7874661839258
tap112-49,685,197.15515392361297
tap149-51,793,257.4992594490106
tap151-2,717,316.37208814899935
tap12-5,824,272.7093807791882
tap15-50,717,192.85964593308952
tap150-37,1053,307.6069199997561
tap137-64,731,310.2355935185986
tap164-38,640,272.67777798573724
tap138-63,661,203.38594066644055
tap163-29,669,256.77315643792764
tap129-31,677,414.7156739049576
tap131-28,716,269.9102070093653
tap128-30,712,164.94679004965772
tap130-42,647,240.9826666101322
tap142-40,669,639.5128411386112
tap140-41,810,268.6403215142652
tap141-43,696,178.51101634919274
tap143-45,748,293.8585004853992
tap145-82,687,116.32234767997045
tap182-80,734,239.62305434889143
tap180-44,708,221.87443661262492
tap144-57,689,266.5304726254119
tap157-26,901,839.0969012367739
tap126-58,771,244.3937817153376
tap158-25,686,182.0220589896052
