tap12-3,1624090306352,62.627741850064055
tap13-4,761,276.3758248255956
tap14-5,553,184.92298112437416
tap15-9,584,281.8541197859997
tap19-17,534,146.1305491148559
tap117-16,543,345.79654575203904
tap116-7,590,259.49757590879784
tap17-4,520,259.5121802006031
tap14-10,531,121.05392044104555
tap110-2,595,270.54929092177366
tap12-11,598,200.40446528138094
tap111-4,514,256.80606362317445
tap14-18,516,188.51442008299378
tap118-2,586,426.2550498366224
tap12-19,544,357.7388056730015
tap119-13,590,367.43609968433293
tap113-6,720,532.9373729865804
tap16-12,615,240.18281148388246
tap112-8,636,176.90693377894783
tap18-19,518,269.87778240112686
tap119-22,610,433.95543732123923
tap122-18,569,321.3906187996796
tap118-23,598,201.9080714965197
tap123-14,808,262.54554298472715
tap114-11,959,898.8615315502215
tap111-10,642,275.9310173707609
tap110-15,550,304.30270814632775
tap115-17,617,316.0896108364003
tap117-20,570,610.7741800680487
tap120-21,552,261.84856928388245
tap121-16,597,187.00780334980408
tap116-9,583,272.74320260040645
tap19-8,555,200.0034889522604
tap18-6,546,276.1937831405682
tap16-7,599,191.5872040579763
tap17-24,507,261.38291124231824
tap124-26,668,513.5400836128697
tap126-27,636,200.9256459547674
tap127-25,624,160.8046457526674
tap125-66,670,236.0892440908788
tap166-41,709,898.0983997181961
tap141-42,529,195.94941689203904
tap142-65,533,195.67513551264327
tap165-36,559,329.7602803679071
tap136-38,626,431.78615536476303
tap138-39,588,279.99188301508724
tap139-37,559,206.121462772033
tap137-16,533,216.99042802147602
tap116-56,588,190.26194256374433
tap156-20,596,275.9836575166699
tap120-53,548,186.70977519838942
tap153-59,627,244.15764807527663
tap159-30,721,742.9532507619672
tap130-29,569,313.8804921500788
tap129-60,1057,183.9949257860171
tap160-33,671,219.4293304839016
tap133-62,581,214.68834126167658
tap162-61,556,289.8852410119934
tap161-34,610,179.11013591681402
tap134-6,552,256.5715335797935
tap16-48,625,350.0191362077792
tap148-12,725,218.88887040131362
tap112-49,635,134.35269570548607
tap149-51,604,272.12693437304085
tap151-2,545,256.8071133746464
tap12-5,544,258.8241190499476
tap15-50,520,249.83677441580338
tap150-37,634,265.7944258477344
tap137-64,542,290.84281353402446
tap164-38,564,312.3811424870027
tap138-63,562,188.67942829938045
tap163-29,535,277.3117762101432
tap129-31,697,454.4811561070142
tap131-28,644,316.4875572126487
tap128-30,623,175.2488249352403
