      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,77.891815,617.5176,0.19999999
      ,,82.54299,617.5176,0.19999999
      ,,89.33791,618.0941,0.19999999
      ,,97.14898,619.0873,0.19999999
      ,,106.08378,620.0733,0.19999999
      ,,114.05584,620.5152,0.19999999
      ,,121.471466,620.5152,0.19999999
      ,,128.97897,620.5152,0.19999999
      ,,134.4056,619.516,0.19999999
      ,,139.85187,618.5168,0.19999999
      ,,143.82109,617.5176,0.19999999
      ,,146.81528,617.5176,0.19999999
      ,,149.7919,616.5184,0.19999999
      ,,151.28072,616.5184,0.19999999
      ,,152.27382,615.5191,0.19999999
      ,,153.7864,615.04565,0.19999999
      ,,156.71361,613.0554,0.19999999
      ,,160.16003,611.5222,0.19999999
      ,,165.12683,608.6204,0.19999999
      ,,170.09943,605.63635,0.19999999
      ,,176.63148,602.09125,0.19999999
      ,,182.03716,598.6723,0.19999999
      ,,187.9912,594.7005,0.19999999
      ,,193.83023,591.80475,0.19999999
      ,,198.89262,587.7616,0.19999999
      ,,204.8824,583.766,0.19999999
      ,,209.8485,580.78625,0.19999999
      ,,212.44203,579.54724,0.19999999
      ,,215.43654,574.8152,0.19999999
      ,,218.05557,573.1938,0.19999999
      ,,220.04268,571.20544,0.19999999
      ,,222.03226,568.2154,0.19999999
      ,,222.69072,565.89124,0.19999999
      ,,225.00652,562.9221,0.19999999
      ,,226.99658,560.93805,0.19999999
      ,,226.68517,559.2652,0.19999999
      ,,228.9725,557.2741,0.19999999
      ,,229.681,555.2797,0.19999999
      ,,232.13531,553.1101,0.19999999
      ,,231.67822,552.5683,0.19999999
      ,,232.93181,551.31396,0.19999999
      ,,232.67685,550.5699,0.19999999
      ,,233.67546,548.3204,0.19999999
      ,,234.91493,547.3312,0.19999999
      ,,234.67407,547.5722,0.19999999
      ,,235.67268,546.573,0.19999999
      ,,235.67268,545.5738,0.19999999
      ,,235.67268,544.5745,0.19999999
      ,,235.67268,543.5753,0.19999999
      ,,236.6713,542.5761,0.19999999
      ,,236.6713,541.5769,0.19999999
      ,,237.6699,540.4071,0.19999999
      ,,237.6699,538.42017,0.19999999
      ,,238.66852,536.43097,0.19999999
      ,,239.66713,535.43866,0.19999999
      ,,240.66574,532.3211,0.19999999
      ,,241.79327,530.58545,0.19999999
      ,,242.78148,525.35223,0.19999999
      ,,244.77147,522.3691,0.19999999
      ,,244.6602,520.48846,0.19999999
      ,,245.65881,517.49664,0.19999999
      ,,246.65742,515.5106,0.19999999
      ,,247.65604,513.5104,0.19999999
      ,,248.65465,511.5122,0.19999999
      ,,249.73056,509.5245,0.19999999
      ,,249.65326,508.52847,0.19999999
      ,,249.65326,507.60342,0.19999999
      ,,250.65187,505.547,0.19999999
      ,,251.69234,504.5639,0.19999999
      ,,251.6505,503.60657,0.19999999
      ,,252.64911,502.58347,0.19999999
      ,,253.66324,501.60812,0.19999999
      ,,253.64772,499.60458,0.19999999
      ,,253.64772,498.61047,0.19999999
      ,,254.64633,497.61926,0.19999999
      ,,255.64494,495.6312,0.19999999
      ,,257.61035,493.6462,0.19999999
      ,,258.64078,490.69617,0.19999999
      ,,260.54388,487.66614,0.19999999
      ,,262.53375,482.7245,0.19999999
      ,,263.63385,478.75452,0.19999999
      ,,265.5593,474.77283,0.19999999
      ,,267.55273,470.78354,0.19999999
      ,,268.55182,466.78574,0.19999999
      ,,270.5456,463.795,0.19999999
      ,,271.62274,460.7255,0.19999999
      ,,272.62137,457.7372,0.19999999
      ,,273.61996,455.644,0.19999999
      ,,275.50568,453.75723,0.19999999
      ,,276.48956,450.77426,0.19999999
      ,,276.6158,449.6487,0.19999999
      ,,277.47723,448.6495,0.19999999
      ,,278.4656,446.79858,0.19999999
      ,,278.61304,444.79825,0.19999999
      ,,279.61166,444.65262,0.19999999
      ,,280.61026,442.81976,0.19999999
      ,,280.61026,440.82004,0.19999999
      ,,281.6089,439.83868,0.19999999
      ,,281.6089,438.84705,0.19999999
      ,,281.6089,437.8559,0.19999999
      ,,281.6089,436.65887,0.19999999
      ,,282.60748,435.65964,0.19999999
      ,,282.60748,434.66043,0.19999999
      ,,282.60748,433.6612,0.19999999
      ,,282.60748,433.6612,0.19999999
      ,,282.60748,432.662,0.19999999
      ,,282.60748,431.66275,0.19999999
      ,,282.60748,431.66275,0.19999999
      ,,282.60748,430.66354,0.19999999
      ,,282.60748,430.66354,0.19999999
      ,,282.60748,429.66434,0.19999999
      ,,282.60748,429.66434,0.19999999
      ,,282.60748,429.66434,0.19999999
      ,,281.6089,429.66434,0.19999999
      ,,281.6089,429.66434,0.19999999
      ,,281.6089,429.66434,0.19999999
      ,,281.6089,429.66434,0.19999999
      ,,281.6089,429.66434,0.19999999
      ,,281.6089,429.66434,0.19999999
      ,,281.01505,429.66434,0.19999999
      ,,280.61026,429.66434,0.19999999
      ,,280.03238,429.66434,0.19999999
      ,,279.61166,429.66434,0.19999999
      ,,279.04742,429.66434,0.19999999
      ,,278.61304,429.66434,0.19999999
      ,,278.063,429.66434,0.19999999
      ,,277.61444,429.66434,0.19999999
      ,,277.0778,429.66434,0.19999999
      ,,276.6158,429.66434,0.19999999
      ,,276.6158,429.66434,0.19999999
      ,,276.6158,429.66434,0.19999999
      ,,276.11182,429.66434,0.19999999
      ,,275.1298,429.66434,0.19999999
