drag1,2,389.63922,626.6736,2.12,4053.206847,66.24189428650813
drag1,3,688.3626,908.5268,1.9799999,2279.860308,57.78349384146405
drag1,4,697.3543,641.6658,1.42,2965.1048459999997,66.84068667618385
drag1,5,413.61703,926.5174,2.0,5668.527615999999,70.39282653649843
drag1,9,396.63275,806.5799,2.24,3064.909385,66.01465918458717
drag1,17,689.3617,1049.4534,1.8,5440.790000999999,61.232096236440114
drag1,16,382.6457,1062.4467,1.9699999,5252.824385,69.01585125427262
drag1,7,675.37463,812.5768,1.8499999,3533.729923,57.8220379100285
drag1,4,690.3608,640.6663,1.87,2659.617154,68.06891395585048
drag1,10,411.61887,379.8022,2.19,3882.5157689999996,68.85255882058517
drag1,2,402.06567,655.22076,2.1699998,4286.437539,60.655417531136784
drag1,11,679.371,357.3139,2.3,3914.024308,64.32629806349235
drag1,4,716.33673,630.6715,1.76,5090.558693,63.50264694404582
drag1,18,393.63553,1228.3602,1.9499999,4817.762460999999,69.49893401952374
drag1,2,390.6383,679.646,1.9699999,3341.860615,66.6749271718342
drag1,19,679.371,1221.1871,1.9699999,3349.899924,64.4836890489706
drag1,13,679.371,243.87297,1.93,3655.635616,59.4772243774711
drag1,6,418.6124,493.74283,1.8499999,3283.457231,75.56018139069204
drag1,12,382.6457,220.38522,1.75,3523.0676919999996,72.4274632032582
drag1,8,721.2601,484.2838,1.63,5844.988385,71.98799862654273
drag1,19,708.3441,1239.3188,1.67,5002.198154,65.38729539245253
drag1,22,415.61517,1546.1947,1.63,4488.782077,68.1150194019494
drag1,18,420.61053,1258.6475,1.37,2399.705846,39.84234920601141
drag1,23,704.34784,1504.2166,1.48,3811.782077,77.10663810530596
drag1,14,389.63922,78.95887,1.66,4664.698923,60.28681054404158
drag1,11,674.3756,356.81415,2.33,5476.972231,67.11639596776845
drag1,10,398.6309,383.7944,1.48,4436.605616,58.02074179630183
drag1,15,688.3626,104.945335,1.6999999,3391.1307699999998,59.82802134022996
drag1,17,664.3848,1092.1232,1.4699999,6845.245308,70.79302980883628
drag1,20,407.62256,1404.0371,1.41,4684.061462,70.54397393046007
drag1,21,675.37463,1370.2863,1.49,3355.5479229999996,72.96832411642279
drag1,16,420.61053,1058.4487,2.05,3851.393384,77.2563302543755
drag1,24,268.75116,132.93076,2.1,5085.401922999999,67.57234037738041
drag1,26,536.50323,392.7954,1.5799999,4942.646616,66.6893023588563
drag1,27,247.77058,401.7907,1.8499999,4064.247308,61.05646658926601
drag1,25,559.48193,92.7393,2.07,9262.449078,61.08918947169786
drag1,66,852.21094,1513.179,0.95,5157.298846,69.90477117633503
drag1,41,541.4986,1230.3591,1.91,3403.806154,68.8168141649398
drag1,42,558.6464,1525.8779,1.8499999,4084.677385,69.47638635938517
drag1,65,851.21185,1270.8479,1.55,3390.563462,48.37009075363006
drag1,36,278.7419,854.5549,2.09,4569.266077,74.74287769822062
drag1,38,566.47546,1091.4315,1.5799999,3711.748616,82.19664904644273
drag1,39,266.75302,1106.4237,1.99,3323.104692,69.25672668665105
drag1,37,533.50604,811.5773,1.81,3422.8753079999997,72.86499826045517
drag1,16,427.60406,1104.4248,1.61,3905.552769,66.24808518323626
drag1,56,138.87141,1387.2775,1.01,4733.3433079999995,89.25956882295311
drag1,20,407.62256,1385.7869,1.9,4088.1340769999997,65.57615088228869
drag1,53,124.59368,1106.7145,2.12,3102.821231,67.5528510426811
drag1,59,839.22296,282.85266,1.9,7349.917769,69.53468795527816
drag1,30,551.4894,542.71735,1.7199999,4099.317539,70.19136765916464
drag1,29,561.4801,245.87193,2.12,4585.1176159999995,65.01085441371724
drag1,60,814.2461,518.7298,2.23,7580.391538999999,71.13342740913464
drag1,33,553.4875,702.63403,1.67,4422.6573849999995,57.05309370768154
drag1,62,826.235,951.56036,2.21,4269.067384999999,55.07571924938017
drag1,61,843.21924,643.66473,2.05,2680.5236919999998,68.92501959246121
drag1,34,567.4749,940.5105,1.49,4310.923154,65.25646304468191
drag1,6,390.75977,534.11395,1.3,6418.745231,77.594934643738
drag1,48,111.89639,243.87297,1.9399999,5213.347922999999,72.85369036419817
drag1,12,371.65588,272.85788,1.3399999,8715.886462,68.10165502276327
drag1,49,92.91397,532.6834,1.48,4760.848000999999,68.15868127678768
drag1,51,137.87234,965.49713,1.67,3917.873307,60.22834472275268
drag1,2,425.60593,653.47864,1.4699999,5017.055616,67.09722044843849
drag1,5,425.60593,943.50854,1.99,3216.862385,63.117675842344475
drag1,50,134.87512,665.65326,2.06,2812.097923,66.81474014767987
drag1,37,544.49585,777.595,1.7099999,4408.187462,72.05575872884742
drag1,64,821.2396,1066.7295,1.76,4520.984923,77.89636205064814
drag1,38,544.59766,1088.7197,1.5,8295.321231,76.14008096406745
drag1,63,836.3235,802.582,2.21,4149.121461,60.83461433487655
drag1,29,565.7184,239.11763,1.35,3690.7905379999997,58.52891889987425
drag1,31,284.73636,511.73346,1.8,2786.7766159999996,70.14627784377035
drag1,28,981.0916,452.76416,0.26,3956.743231,738.0623613868694
drag1,30,520.51807,520.72876,2.36,5372.6486159999995,68.12377901790386
drag1,42,540.4995,1546.1947,1.3399999,3984.949693,63.501297934194504
drag1,40,251.76688,1283.3315,1.23,3620.774231,60.81783615460598
drag1,41,539.5005,1226.861,2.11,4185.627692999999,61.52608802366005
drag1,43,276.74374,1533.2014,2.12,3850.808847,67.21638029868785
drag1,45,907.16003,1754.0864,0.21,3543.829308,704.6664585979385
drag1,82,539.5005,1684.1228,1.41,5029.933384999999,67.12056605020001
drag1,80,265.75394,1654.1384,1.6899999,3615.502615,59.060578990286885
drag1,44,547.49304,1378.2821,1.29,3078.801846,67.86610929006162
drag1,57,829.2322,132.93076,2.02,3781.552539,64.35055891350187
drag1,26,531.5079,386.79852,1.8299999,3762.732846,67.16999030783582
drag1,58,827.2341,368.8079,2.03,3070.0290769999997,62.08076289260438
drag1,25,1047.0305,577.6991,1.0,4619.123616,653.8045175545811
drag1,64,814.2461,1096.429,1.48,4407.603846,70.80699721430112
drag1,44,541.4986,1405.2681,1.66,3647.8514619999996,72.12618974806814
drag1,38,557.4838,1118.4175,1.79,2451.039923,64.20237168306812
drag1,67,822.23865,1378.2821,2.01,6307.012693,59.16176994143619
drag1,9,390.24057,814.6728,1.67,3899.007616,70.73946207904166
drag1,53,848.2146,1727.1005,0.26999998,3106.670846,915.7008877087274
drag1,16,401.6281,1087.4336,1.5,3754.896154,65.00357003085195
drag1,52,880.185,1453.243,0.21,2139.51177,934.2078987016221
drag1,74,989.08417,776.5955,1.8399999,4782.5447699999995,78.10829335359178
drag1,17,688.3626,1076.4393,1.81,4255.912923,68.19870039498558
drag1,75,960.111,1076.4393,1.64,4458.159539,64.98004297381266
drag1,7,1059.0194,1245.3513,0.17999999,3656.031923,539.037175996103
drag1,70,971.1008,226.38208,2.21,3421.074385,70.44185039019254
drag1,8,696.3552,525.7262,1.26,2850.4906929999997,64.12346172175332
drag1,13,708.3441,232.87871,1.86,2891.179231,67.82150802660345
drag1,71,980.0925,511.73346,1.67,4662.7976929999995,65.36857391965349
drag1,78,984.0888,1372.2853,1.3399999,4355.570924,74.4177775057157
drag1,83,663.38574,1656.1373,1.62,4473.526155,68.1973542804646
drag1,21,693.35803,1354.2946,1.66,2528.973693,66.81677251992504
drag1,85,987.08606,1675.1274,0.93,2619.7343849999997,66.25336050662672
drag1,19,670.3793,1211.369,1.48,5378.486693,59.895931058610444
drag1,77,966.10547,1532.2019,1.37,2742.138693,55.41538570903011
drag1,76,989.08417,1171.679,1.77,3025.500615,73.62549904937923
drag1,23,683.1716,1504.2166,1.99,5077.416308,59.26275719410517
drag1,15,686.7913,120.93701,1.63,4607.531539,66.21484323535569
drag1,69,952.20056,386.71634,1.63,4259.794154,60.212513942295686
drag1,11,696.3552,368.8079,1.65,3417.9223079999997,61.05286109982342
drag1,68,973.099,110.942215,1.41,3505.471693,73.80941544762219
drag1,21,692.35895,1400.2706,1.22,6940.636923,66.64090975435604
drag1,75,972.0999,1073.4409,1.4,3747.690846,72.93716972557415
drag1,17,681.3691,1104.4248,1.51,4795.138077,70.04302113619721
drag1,78,979.09344,1402.2697,1.6999999,2998.123231,56.28424424248577
drag1,54,112.89547,1250.3488,1.3,2957.59577,61.97082403158477
drag1,22,411.61887,1528.204,2.07,2392.03577,59.13073105902889
drag1,18,423.6078,1246.3508,2.08,3456.975308,62.941321571921755
drag1,55,115.89269,1498.2196,1.39,2313.348,64.57939651816919
drag1,67,812.2479,1344.2998,1.37,2885.4225389999997,84.68670331098102
drag1,82,554.4866,1622.155,1.5699999,2107.935846,67.25902218117977
drag1,84,819.24146,1643.1442,1.66,3696.915154,68.00316942295555
drag1,44,537.0028,1340.3019,1.89,3644.6503079999998,68.58242811167048
drag1,38,540.4995,1097.4283,2.09,3585.504539,60.827496898719325
drag1,45,277.74283,1377.2826,1.53,3002.97,66.25031703567925
drag1,44,537.5023,1354.2946,1.5699999,2760.583231,68.98643172456175
drag1,39,264.75485,1065.4451,1.86,2710.5203079999997,60.82422570090946
drag1,56,134.87512,1368.2874,1.5899999,2278.628154,70.4457694322133
drag1,81,415.61517,1632.1499,1.89,3510.0614619999997,70.12750826670218
drag1,20,418.6124,1384.2789,1.73,2104.135308,64.88819244791978
drag1,79,976.0962,1909.1844,0.22999999,3687.7590769999997,887.7258544002095
drag1,33,564.47736,659.65643,1.93,3148.158924,59.446838651659625
drag1,35,256.76227,977.49084,1.5899999,4807.445847,62.200197059248374
drag1,34,550.4903,938.51117,1.7099999,2935.328539,65.98685028958597
drag1,32,238.77892,660.6559,1.87,5079.821000999999,63.0777950762977
drag1,9,380.14578,774.60095,1.48,3352.5439229999997,61.192388531410394
drag1,8,695.35614,554.71106,1.3199999,4326.798462,72.88294046076703
drag1,6,380.64755,570.70276,1.31,7145.495384999999,65.97340885802474
drag1,7,685.3654,845.5596,1.81,3732.259385,63.12136810903404
drag1,14,402.6272,116.939095,1.62,5885.529845999999,76.72990123467648
drag1,47,115.89269,416.78293,1.53,3879.344769,67.6804304638771
drag1,46,112.89547,125.9344,2.1699998,3250.5657699999997,62.85008441555028
drag1,10,394.6346,385.56415,2.04,3505.494616,70.35064754977307
drag1,4,699.3525,678.64655,1.4699999,2222.196308,59.23936722213113
drag1,73,990.08325,959.50024,1.3199999,3191.803615,61.34090741021855
drag1,72,987.08606,680.6455,1.76,2606.924,72.81686640315685
drag1,3,674.36597,933.5138,1.5899999,4022.1016919999997,67.56319296313418
scale1,27,-230.07349,1421.268077
scale1,27,-26.633331,4821.189308
scale1,46,-31.935436,1962.914077
scale1,26,-19.160774,1430.113846
scale1,4,-24.762583,2350.947769
scale1,43,-16.571571,1755.473693
scale1,25,-14.032803,1932.168307
scale1,42,-21.687939,1818.3372299999999
scale1,23,-18.003159,1878.515154
scale1,5,-13.462561,2073.387769
scale1,24,-9.519962,2113.986
scale1,19,-110.496025,2278.4466159999997
scale1,2,-128.18674,3168.5052309999996
scale1,44,-13.095703,1562.200692
scale1,65,-22.220226,1873.6517689999998
scale1,45,-23.6319,2390.558461
scale1,28,-15.612104,2197.836692
scale1,13,-150.65881,1735.7328459999999
scale1,56,-15.585119,2202.366615
scale1,40,-19.123386,1582.483769
scale1,41,-21.72725,1352.6964619999999
scale1,6,21.412594,923.5757689999999
scale1,51,-16.652132,1828.039231
scale1,36,-18.609037,2482.995001
scale1,21,-26.69743,1699.146924
scale1,8,-200.10254,2227.306616
scale1,57,-10.950846,1830.7009229999999
scale1,39,-13.341934,2216.734846
scale1,9,-150.721,3811.286001
scale1,58,-16.393318,2251.320692
scale1,47,-19.378544,1891.667231
scale1,1,-16.02816,2084.348231
scale1,35,-25.368925,2352.099769
scale1,3,-149.15147,1766.344154
scale1,17,-7.897024,1716.6919229999999
scale1,53,-18.240429,2168.1084619999997
scale1,34,-23.29675,2093.7433069999997
scale1,18,-17.537647,2237.232231
scale1,50,-8.696743,1412.5213079999999
scale1,62,-17.62504,2413.592154
scale1,66,-12.303864,1666.9382309999999
scale1,20,-8.530867,1799.194462
scale1,37,-12.230959,3546.875616
scale1,32,-13.544289,1898.7993079999999
scale1,31,-11.642555,1532.252923
scale1,49,-9.901274,1831.699846
scale1,7,-166.84438,3227.691538
scale1,15,-3.821972,1736.0912309999999
scale1,10,-5.877943,1368.840231
scale1,60,-23.11532,1841.631539
scale1,63,-16.397438,2171.7892309999997
scale1,59,-22.700518,1531.7752309999998
scale1,55,-7.2867336,922.4504619999999
scale1,14,11.323437,949.313769
scale1,12,-15.097326,1899.3794619999999
scale1,54,-23.843216,2136.440231
scale1,52,-17.673363,2062.848693
scale1,48,-15.640188,1818.9279999999999
scale1,30,-18.316149,1640.2613079999999
scale1,16,-26.927267,1379.158769
scale1,11,-17.253994,1779.8802309999999
scale1,61,-6.2444916,1635.0705389999998
scale1,38,-113.92898,2860.573846
scale1,29,-10.497162,1715.6719229999999
scale1,64,-20.842077,1705.939154
scale1,22,-26.394825,2155.556692
scale1,33,-3.132082,1235.8206149999999
scale2,25,-464.45508,2850.256308
scale2,25,-463.66876,3592.686769
scale2,25,-462.50073,5792.648846
scale2,9,-456.89792,4085.6462309999997
scale2,25,-25.399126,2871.748154
scale2,9,-31.462881,3740.7230769999996
scale2,28,-25.516577,3303.198923
scale2,10,-22.108429,2710.414538
scale2,29,-63.223354,5924.835768999999
scale2,12,-44.542145,3178.5446159999997
scale2,30,-8.1038475,3605.9224609999997
scale2,13,-36.456993,4403.894
scale2,32,0.548481,4261.798615
scale2,15,-23.228113,2637.378615
scale2,34,-39.19795,3360.947077
scale2,17,-8.151054,2996.6360769999997
scale2,1,-16.000362,2648.002923
scale2,20,-13.182112,3074.5076919999997
scale2,3,-20.25578,2022.9819229999998
scale2,24,-28.225874,2760.304846
scale2,16,5.9099236,2473.290693
scale2,2,-12.371727,2350.017308
scale2,23,-10.262775,3361.378846
scale2,7,-7.902872,3360.543615
scale2,11,-11.591743,3278.4434619999997
scale2,14,-8.655035,2921.3488469999998
scale2,26,-3.1311378,3342.370461
scale2,35,-463.04083,5245.5689999999995
scale2,21,-13.77931,5314.286308
scale2,22,-2.487299,4731.715999999999
scale2,27,-20.508053,2144.993078
scale2,36,-98.22486,4922.750306999999
scale2,31,-35.81221,4405.938462
scale2,19,-19.464592,4703.1301539999995
scale2,4,-12.892639,2721.627385
scale2,8,-15.32115,3710.0371539999996
scale2,5,-19.850304,3782.447847
scale2,33,0.58586884,5201.486001
scale2,18,-16.761211,3546.250231
scale2,6,-22.174582,2270.140923
rotate1,9,1.940403,4549.773615
rotate1,4,-0.6040859,2971.142462
rotate1,13,-0.07950783,1625.274077
rotate1,6,1.099371,1729.0856919999999
rotate1,15,0.043618202,2849.149078
rotate1,2,0.22470665,3655.3810009999997
rotate1,10,0.8052473,2675.151077
rotate1,5,0.3341446,2594.304462
rotate1,14,-0.81579876,1726.959077
rotate1,8,0.7742462,2238.131539
rotate1,11,3.0962372,1990.4183839999998
rotate1,7,1.1219864,2534.185692
rotate1,1,0.15850449,2829.342538
rotate1,12,1.1582546,3729.100231
rotate1,3,1.5853443,3148.182692
rotate2,2,-1.489708,3423.533
rotate2,13,1.4468536,3830.833846
rotate2,8,0.8727112,4394.161693
rotate2,3,1.2158508,4599.15477
rotate2,7,0.654686,2830.464
rotate2,12,2.9190826,3300.540923
rotate2,1,1.0927505,3495.190154
rotate2,11,3.2545319,3349.741385
rotate2,6,3.5131836,3475.629384
rotate2,10,1.2254715,2553.674693
rotate2,5,3.9237137,3443.7402309999998
rotate2,15,-1.961441,5562.156462
rotate2,9,0.2291336,4393.276462
rotate2,4,1.8396683,3311.8309999999997
rotate2,14,-1.2690353,3229.562923
tap1,2,288,642,387.64108,780.59344,2.54,1567233880352
tap1,3,576,930,668.3811,1127.4127,2.3899999,1567233881324
tap1,4,576,642,716.33673,741.6137,2.55,1567233882263
tap1,5,288,930,406.6235,1121.4159,2.1499999,1567233883110
tap1,9,288,786,366.6605,916.52264,2.54,1567233883947
tap1,17,576,1074,676.3737,1210.3696,2.19,1567233884876
tap1,16,288,1074,391.6374,1179.3857,2.3899999,1567233885765
tap1,7,576,786,663.38574,935.51276,2.5,1567233886673
tap1,4,576,642,657.3913,758.60486,2.53,1567233887469
tap1,10,288,354,399.62997,499.73972,2.31,1567233888603
tap1,2,288,642,415.61517,771.5981,2.55,1567233889501
tap1,11,576,354,687.3635,469.7553,2.55,1567233890543
tap1,4,576,642,674.3756,820.5726,2.45,1567233891328
tap1,18,288,1218,383.64478,1349.2972,2.09,1567233892084
tap1,2,288,642,427.60406,753.6075,2.55,1567233892952
tap1,19,576,1218,658.3904,1359.292,1.68,1567233893768
tap1,13,576,210,701.3506,298.84433,2.55,1567233894820
tap1,6,288,498,371.65588,635.6689,2.55,1567233895678
tap1,12,288,210,357.66882,308.83914,2.55,1567233896586
tap1,8,576,498,679.371,630.6715,2.55,1567233897607
tap1,19,576,1218,691.35986,1335.3044,2.18,1567233898505
tap1,22,288,1506,367.65958,1639.1462,1.81,1567233899281
tap1,18,288,1218,361.66513,1321.3118,2.1399999,1567233900067
tap1,23,576,1506,713.3395,1587.1733,0.90999997,1567233900935
tap1,14,288,66,409.62073,194.89848,2.54,1567233902436
tap1,11,576,354,680.37006,484.74753,2.44,1567233903345
tap1,10,288,354,379.64847,471.75427,2.33,1567233904243
tap1,15,576,66,672.37744,145.924,2.3999999,1567233905396
tap1,17,576,1074,691.35986,1225.3618,2.26,1567233906326
tap1,20,288,1362,378.6494,1505.216,1.87,1567233907091
tap1,21,576,1362,693.35803,1470.2343,1.5699999,1567233907877
tap1,16,288,1074,390.6383,1191.3795,2.22,1567233908643
tap1,9,288,786,393.63553,867.54816,2.3999999,1567233909358
tap1,8,576,498,665.3839,569.70325,2.55,1567233910256
tap1,6,288,498,375.65216,639.6668,2.48,1567233911094
tap1,7,576,786,691.35986,927.5169,2.22,1567233911818
tap1,24,144,66,275.7447,213.8886,1.9499999,1567233913022
tap1,26,432,354,575.46716,467.75638,2.25,1567233913768
tap1,27,144,354,244.77336,475.7522,2.24,1567233914544
tap1,25,432,66,566.47546,159.9167,2.07,1567233915503
tap1,66,720,1506,855.2081,1632.1499,1.7099999,1567233916647
tap1,41,432,1218,505.53192,1349.2972,2.33,1567233917413
tap1,42,432,1506,529.5097,1638.1467,1.63,1567233918107
tap1,65,720,1218,872.19244,1310.3175,1.9699999,1567233919138
tap1,36,144,786,257.76132,900.53094,2.37,1567233920006
tap1,38,432,1074,540.4995,1208.3706,2.09,1567233920904
tap1,39,144,1074,251.76688,1179.3857,2.0,1567233921782
tap1,37,432,786,521.5171,920.52057,2.33,1567233922792
tap1,16,288,1074,384.64386,1206.3717,2.23,1567233923528
tap1,56,0,1362,126.882515,1465.2368,2.06,1567233924303
tap1,20,288,1362,389.63922,1529.2035,1.88,1567233924977
tap1,53,0,1074,124.88437,1213.368,1.8299999,1567233925845
tap1,59,720,210,847.2156,304.84122,2.55,1567233926835
tap1,30,432,498,525.5134,639.6668,2.36,1567233927529
tap1,29,432,210,521.5171,333.8261,2.3999999,1567233928387
tap1,60,720,498,832.22943,583.696,2.1599998,1567233929040
tap1,33,432,642,525.5134,764.60175,2.55,1567233929694
tap1,62,720,930,821.2396,1036.4602,2.02,1567233930357
tap1,61,720,642,836.2257,768.5997,2.21,1567233931103
tap1,34,432,930,530.5088,1104.4248,2.26,1567233931787
tap1,6,288,498,367.65958,629.67206,2.3799999,1567233932532
tap1,48,0,210,133.87604,298.84433,2.04,1567233933726
tap1,12,288,210,374.6531,273.85736,2.1,1567233934441
tap1,49,0,498,109.89824,639.6668,1.78,1567233935278
tap1,51,0,930,115.89269,1058.4487,1.8499999,1567233936033
tap1,2,288,642,398.6309,781.5929,2.35,1567233937024
tap1,5,288,930,386.642,1069.443,2.36,1567233937820
tap1,50,0,642,140.86957,767.6002,1.9699999,1567233938830
tap1,37,432,786,556.48474,893.5346,2.12,1567233939709
tap1,64,720,1074,802.2572,1192.3789,2.18,1567233940872
tap1,38,432,1074,514.5236,1223.3628,2.12,1567233941628
tap1,63,720,786,836.2257,905.5283,2.47,1567233942547
tap1,29,432,210,537.5023,338.82352,2.11,1567233943649
tap1,31,144,498,269.75024,578.6986,2.1,1567233944527
tap1,28,144,210,270.7493,303.84174,1.91,1567233945466
tap1,30,432,498,534.50507,632.6705,2.23,1567233946171
tap1,42,432,1506,525.5134,1609.1619,1.23,1567233947049
tap1,40,144,1218,246.77151,1379.2816,2.1699998,1567233947815
tap1,41,432,1218,522.5162,1307.3191,1.9799999,1567233948417
tap1,43,144,1506,228.78816,1627.1525,1.73,1567233949080
tap1,45,144,1362,266.75302,1453.243,2.11,1567233949703
tap1,82,432,1650,558.4829,1735.0963,0.95,1567233950489
tap1,80,144,1650,232.78445,1779.0734,1.9599999,1567233951174
tap1,44,432,1362,573.469,1494.2217,1.99,1567233952021
tap1,57,720,66,825.2359,174.90889,2.46,1567233953113
tap1,26,432,354,533.50604,456.7621,2.4099998,1567233953920
tap1,58,720,354,861.2026,460.76,1.92,1567233954716
tap1,25,432,66,551.4894,152.92035,1.76,1567233955645
tap1,64,720,1074,825.2359,1233.3575,1.81,1567233956543
tap1,44,432,1362,499.53748,1501.218,1.8299999,1567233957197
tap1,38,432,1074,542.4977,1150.4008,2.33,1567233957830
tap1,67,720,1362,824.2368,1480.229,2.03,1567233958595
