scale1,27,26.981838,1674.853077
scale1,46,-7.389902,1735.945692
scale1,26,19.835884,2379.116539
scale1,4,8.290249,4309.200231
scale1,43,141.75456,1929.257923
scale1,25,4.9206734,3173.9301539999997
scale1,42,-3.934702,3697.350924
scale1,23,4.515106,2910.651308
scale1,5,12.405384,2869.663616
scale1,24,183.86743,1735.394
scale1,19,183.86743,67.294077
scale1,2,183.86743,131.061154
scale1,44,-144.0,140.80923099999998
scale1,27,78.30196,1238.028077
scale1,46,49.119976,2084.8474619999997
scale1,26,-0.23685837,1817.6866929999999
scale1,4,7.7966537,2409.982385
scale1,43,2.867878,2881.457231
scale1,25,-5.5555973,2195.2188459999998
scale1,42,-13.336184,1594.716077
scale1,23,-14.734692,2054.242692
scale1,5,-144.0,90.09653899999999
scale1,24,-144.0,38.809461999999996
scale1,19,-144.0,305.353923
scale1,27,113.067924,1706.715847
scale1,46,-8.349987,1941.589
scale1,26,7.7482796,1531.2839999999999
scale1,4,15.016251,1914.259308
scale1,43,11.521603,2281.509923
scale1,25,-4.184572,2449.8593849999997
scale1,42,15.236492,3749.761616
scale1,23,10.987667,2411.91277
scale1,5,9.678062,2393.283
scale1,24,-17.43362,2042.497923
scale1,19,17.102932,2020.6341539999999
scale1,2,-7.0244865,1983.023616
scale1,44,11.966034,2451.818154
scale1,65,-3.495695,3064.587231
scale1,45,35.153297,1951.2530769999998
scale1,28,-6.8190937,1970.543
scale1,13,-7.265774,2126.902384
scale1,56,-30.577578,2251.978231
scale1,40,0.89772034,1949.6786929999998
scale1,41,-8.051262,1880.879461
scale1,6,-35.820457,2215.457
scale1,51,6.7736893,2992.395
scale1,36,3.722271,2971.931385
scale1,21,-10.5634575,6414.1667689999995
scale1,8,-0.5533848,2654.489154
scale1,57,-1.1828327,2018.701769
scale1,39,7.890415,2063.846462
scale1,9,-7.5854588,1910.2879229999999
scale1,58,17.348717,1533.883308
scale1,47,5.6335144,2851.750924
scale1,1,27.477562,2562.3074619999998
scale1,35,36.00292,2021.357462
scale1,3,-6.8616486,2410.08723
scale1,17,-3.778782,2750.352
scale1,53,-29.30124,3391.740308
scale1,34,4.294693,2256.745692
scale1,18,-2.6672745,2492.440923
scale1,50,74.42427,1695.873692
scale1,62,-2.3417702,2871.68077
scale1,66,14.773933,2481.2210769999997
scale1,20,-144.0,48.925615
scale1,37,-135.78247,2816.7123079999997
scale1,32,68.92596,4024.577308
scale1,31,2.9569016,2144.3521539999997
scale1,49,14.852245,2156.2906159999998
scale1,7,-14.520561,2189.754692
scale1,15,0.7381096,1808.684385
scale1,10,-6.9585,2391.3377689999998
scale1,60,9.245956,1748.370692
scale1,63,29.751389,2066.256462
scale1,59,45.15676,1656.4358459999999
scale1,55,28.866783,1790.795923
scale1,14,-8.418274,1860.6219239999998
scale1,12,3.356392,2249.106923
scale1,54,3.356392,71.842077
scale1,52,-117.44318,2316.987154
scale1,48,9.342773,2019.444462
scale1,30,-11.045191,2986.204077
scale1,16,-10.35046,2696.670462
scale1,11,-15.896959,2125.2756919999997
scale1,61,-129.58951,7355.446
scale1,38,31.494747,2687.719385
scale1,29,47.93812,1746.178077
scale1,64,59.786156,1676.2084619999998
scale1,22,11.70813,1893.595462
scale1,33,-11.258343,1687.844462
scale2,25,-33.82952,2921.756231
scale2,9,-28.049006,1837.027846
scale2,28,-27.881641,1563.378385
scale2,10,-45.519768,1881.0539999999999
scale2,29,-43.628662,2983.337384
scale2,12,-7.423439,2115.020923
scale2,30,39.609154,1919.363077
scale2,13,-17.818016,2820.044231
scale2,32,-25.372187,3126.738923
scale2,15,10.140478,1777.6146159999998
scale2,34,-4.7398853,2176.895462
scale2,17,-47.589005,2686.2743849999997
scale2,1,5.4874535,1857.434693
scale2,20,-146.37657,1912.0342309999999
scale2,3,-53.806717,1931.078231
scale2,24,-93.24328,2220.610615
scale2,16,-470.7579,297.624231
scale2,2,-459.36954,754.197538
scale2,23,-340.1967,1928.617847
scale2,7,-94.73715,1860.008769
scale2,11,-105.478546,2635.945385
scale2,14,-73.77393,3136.331615
scale2,26,-31.173409,2042.1734609999999
scale2,35,-10.099754,1788.2703079999999
scale2,21,-40.687607,2019.1261539999998
scale2,22,-40.37491,1941.1599999999999
scale2,27,-58.308617,2018.0059999999999
scale2,36,-34.62442,1563.707461
scale2,31,-14.701796,1554.1227689999998
scale2,19,-80.91772,2371.428
scale2,4,-90.06972,2321.101846
scale2,8,-175.4768,2615.472385
scale2,5,-63.40394,2064.1442309999998
scale2,33,-13.91193,2882.686846
scale2,18,-77.58825,2962.728384
scale2,6,-28.639532,1850.628154
rotate1,9,6.341467,3638.7604619999997
rotate1,4,-1.8027754,2114.979154
rotate1,13,-0.5255232,1592.952846
rotate1,6,-2.030879,1901.081154
rotate1,15,0.7502098,8632.046538999999
rotate1,2,2.6515732,2429.3148459999998
rotate1,10,1.9136868,1380.82677
rotate1,5,5.7452793,1250.377692
rotate1,14,1.7755451,1686.4593849999999
rotate1,8,4.0502186,3668.7200009999997
rotate1,11,1.4323978,1360.516384
rotate1,7,4.4121,1492.910539
rotate1,1,-1.0432091,2197.364615
rotate1,12,0.84409904,3441.7103079999997
rotate1,3,1.7422523,2260.906923
rotate2,2,5.6003036,2474.410923
rotate2,13,9.436096,1685.732616
rotate2,8,6.5352325,2076.017385
rotate2,3,9.367554,1757.121615
rotate2,7,17.36267,1859.4705379999998
rotate2,12,16.542038,1612.2393849999999
rotate2,1,6.1199646,1738.2203849999999
rotate2,11,-71.84556,1798.175616
rotate2,6,15.724968,1858.9357699999998
rotate2,10,27.009079,1799.911846
rotate2,5,5.84816,1767.637462
rotate2,15,5.84816,81.698538
rotate2,9,13.49958,3860.7871539999996
rotate2,4,19.139427,2412.380154
rotate2,14,-0.6919937,3156.8885379999997
tap1,2,288,642,355.6707,697.63666,1.13,1567135112543
tap1,3,576,930,661.38763,978.49036,0.78999996,1567135113363
tap1,4,576,642,655.3932,699.63556,1.01,1567135114241
tap1,5,288,930,325.69843,989.4846,0.85999995,1567135115088
tap1,9,288,786,366.6605,823.57104,0.78,1567135115894
tap1,17,576,1074,668.3811,1143.4044,0.90999997,1567135116833
tap1,16,288,1074,330.69382,1116.4185,0.78,1567135117619
tap1,7,576,786,716.33673,819.5731,0.90999997,1567135118528
tap1,4,576,642,637.4098,727.62103,0.81,1567135119498
tap1,10,288,354,320.70306,407.7876,0.83,1567135120754
tap1,2,288,642,384.64386,729.62,0.93,1567135121672
tap1,11,576,354,688.3626,445.76782,0.97999996,1567135122806
tap1,4,576,642,676.3737,732.6184,0.90999997,1567135123673
tap1,18,288,1218,360.66605,1302.3217,0.84999996,1567135124664
tap1,2,288,642,405.62442,727.62103,0.94,1567135125501
tap1,19,576,1218,710.3423,1234.357,0.42999998,1567135126655
tap1,13,576,210,617.4283,314.83603,1.0799999,1567135127880
tap1,6,288,498,402.6272,576.69965,0.97999996,1567135128748
tap1,12,288,210,350.6753,342.82144,1.06,1567135129616
tap1,8,576,498,710.3423,589.6929,0.90999997,1567135130402
tap1,19,576,1218,649.3987,1277.3347,0.44,1567135131351
tap1,22,288,1506,388.64014,1602.1655,0.58,1567135132393
tap1,18,288,1218,378.6494,1308.3186,0.68,1567135133158
tap1,23,576,1506,620.42554,1556.1895,0.53,1567135134159
tap1,14,288,66,382.6457,152.92035,1.0799999,1567135135374
tap1,11,576,354,688.3626,387.798,0.83,1567135136140
tap1,10,288,354,386.642,414.78397,1.0699999,1567135137375
tap1,15,576,66,663.38574,205.89276,1.0799999,1567135138611
tap1,17,576,1074,636.4107,1175.3878,0.79999995,1567135139673
tap1,20,288,1362,335.68918,1420.2603,0.72999996,1567135140449
tap1,21,576,1362,686.3645,1449.2451,0.62,1567135141194
tap1,16,288,1074,397.63184,1145.4034,0.85999995,1567135141990
tap1,9,288,786,401.6281,815.5752,1.06,1567135142715
tap1,8,576,498,674.3756,534.7215,1.04,1567135143624
tap1,6,288,498,343.68176,576.69965,1.0699999,1567135144349
tap1,7,576,786,630.41626,887.5377,0.90999997,1567135145176
tap1,24,144,66,263.7558,159.9167,1.05,1567135146973
tap1,26,432,354,513.52454,408.78708,0.85999995,1567135152858
tap1,27,144,354,247.77058,424.77875,0.96,1567135153954
tap1,25,432,66,489.54672,122.93597,1.09,1567135155179
tap1,66,720,1506,842.22015,1551.192,0.61,1567135156292
tap1,41,432,1218,439.59296,1356.2936,0.84999996,1567135157027
tap1,42,432,1506,503.53375,1556.1895,0.68,1567135157813
tap1,65,720,1218,835.2266,1293.3264,0.71999997,1567135158650
tap1,36,144,786,193.82054,857.55334,0.87,1567135159467
tap1,38,432,1074,490.5458,1215.367,0.63,1567135160304
tap1,39,144,1074,198.81592,1159.3961,0.74,1567135161049
tap1,37,432,786,494.54208,860.55176,0.93,1567135161795
tap1,16,288,1074,348.67715,1143.4044,0.87,1567135162570
tap1,56,0,1362,98.90842,1428.2561,0.82,1567135178576
tap1,20,288,1362,382.6457,1436.252,0.52,1567135179323
tap1,53,0,1074,104.90287,1146.4028,0.56,1567135180303
tap1,59,720,210,785.2729,292.84747,0.79999995,1567135181589
tap1,30,432,498,536.50323,563.70636,0.87,1567135182365
tap1,29,432,210,485.5504,311.8376,0.96,1567135183334
tap1,60,720,498,836.2257,618.67773,0.65999997,1567135184110
tap1,33,432,642,525.5134,745.61163,0.79999995,1567135184917
