scale2,25,-2.0648289,4875.363154
scale2,9,-564.384,4111.712923
scale2,25,0.0,31.237923
scale2,25,-563.9242,8096.996615999999
scale2,25,8.050598,3704.973462
scale2,9,-373.74014,3549.911615
scale2,28,7.813305,3551.758538
scale2,10,123.58106,1326.133924
scale2,29,1.3890781,4172.710231
scale2,12,-296.7796,7742.182462
scale2,25,-1.6879921,2300.770539
scale2,9,13.996588,1593.2636149999998
scale2,28,10.086977,2745.6509229999997
scale2,10,-389.9951,4213.675231
scale2,29,30.480412,2018.3184609999998
scale2,12,45.709915,2049.345154
scale2,30,3.261177,4767.204154
scale2,13,-465.96002,92.656154
scale2,32,-465.96002,1017.0693849999999
scale2,15,-465.82608,4316.387076999999
scale2,25,7.1207485,3073.025385
scale2,9,1.7732162,4324.962461
scale2,28,10.384632,2428.366231
scale2,10,-0.077545166,4196.350230999999
scale2,29,0.72006226,2897.5629999999996
scale2,12,32.53517,1815.811
scale2,30,-0.55817413,3745.6419229999997
scale2,13,-1.4240112,2621.261616
scale2,32,-4.112789,5704.495693
scale2,15,11.82205,1937.742462
scale2,34,14.970623,1533.515846
scale2,17,-5.3187046,4992.198077
scale2,1,1.7189598,5155.469923
scale2,20,12.823465,1694.257462
scale2,3,18.15029,2961.310846
scale2,24,-3.1094227,5348.315462
scale2,16,3.4647331,5002.461461
scale2,2,-4.2373524,4225.587232
scale2,23,0.7464981,3105.915923
scale2,7,4.3653774,3733.12877
scale2,11,-2.8712482,5277.971154
scale2,14,2.4630032,5277.273077
scale2,26,6.974596,3244.227078
scale2,35,1.4260254,3267.113231
scale2,21,17.278221,2662.831538
scale2,22,-11.845654,1816.21677
scale2,27,-11.626299,2596.609
scale2,36,-3.9922543,3101.6160769999997
scale2,31,45.013397,1390.257693
scale2,19,3.0010986,4982.278308
scale2,4,3.1785965,4684.830462
scale2,8,1.6503525,3602.626307
scale2,5,7.31266,3541.143616
scale2,33,34.463665,1101.304077
scale2,18,38.264637,1028.9083839999998
scale2,6,-4.935196,1532.360538
scale1,27,0.9337349,2317.924616
scale1,46,5.3583755,1786.9730769999999
scale1,26,-3.6611767,1948.721769
scale1,4,-1.4780731,2091.258308
scale1,43,3.6672363,1899.429385
scale1,25,42.87562,1092.759307
scale1,42,88.611984,997.3507689999999
scale1,23,2.2600594,1803.497077
scale1,5,8.321869,1733.672231
scale1,24,-8.925997,2961.016462
scale1,19,122.817535,1101.046615
scale1,2,48.190086,927.996077
scale1,44,11.772572,2304.2563849999997
scale1,65,2.251854,4204.858308
scale1,45,1.4292183,1734.4920769999999
scale1,28,46.659176,1072.0816929999999
scale1,13,9.536304,1181.943769
scale1,56,0.432209,1906.561078
scale1,40,25.765858,1072.511
scale1,41,22.536736,977.192462
scale1,6,-2.0383244,3104.765539
scale1,51,3.2529144,3288.144692
scale1,36,0.5646286,3275.167077
scale1,21,0.28100967,2602.126692
scale1,8,0.5716667,2500.580615
scale1,57,-2.8133755,1796.2546149999998
scale1,39,95.62692,1174.236308
scale1,9,53.462734,980.948539
scale1,58,-2.2899284,2030.403769
scale1,47,-144.0,29.263616
scale1,1,52.538784,1039.056
scale1,35,47.312073,967.8492309999999
scale1,3,84.87628,1018.875693
scale1,17,2.7935486,1089.0246929999998
scale1,53,-4.6996765,2886.1543079999997
scale1,34,61.61538,1041.363846
scale1,18,-5.294466,2755.098308
scale1,50,12.550163,1225.033461
scale1,62,108.95625,1237.902769
scale1,66,2.0217934,2204.343693
scale1,20,0.8723831,2550.9011539999997
scale1,37,11.653713,1510.3778459999999
scale1,32,-2.1431751,2726.9522309999998
scale1,31,2.3762054,3020.6732309999998
