rotate2,2,-6.805565,4328.302846
rotate2,13,2.0437088,3233.7936919999997
rotate2,8,-2.707199,2896.578001
rotate2,3,-14.253033,4665.018153999999
rotate2,7,0.5381012,3072.8564619999997
rotate2,12,-1.0583649,5184.717462
rotate2,1,7.1852264,3981.0953849999996
rotate2,11,0.62119293,2949.036231
rotate2,6,-4.39917,3917.479308
rotate2,10,0.6259079,2878.7446929999996
rotate2,5,2.6415176,3379.170154
rotate2,15,-1.8317413,4052.3919229999997
rotate2,9,-6.5556107,3255.68577
rotate2,4,-1.1201324,3643.207539
rotate2,14,0.36128235,2460.3913079999998
rotate1,9,0.06472492,950.648154
rotate1,4,2.6110325,950.791077
rotate1,13,2.9213848,754.036077
rotate1,6,4.0980377,1113.793307
rotate1,15,-0.13299465,809.413539
rotate1,2,-0.83204556,1620.334077
rotate1,10,5.648657,1031.896923
rotate1,5,7.9579067,1122.272538
rotate1,14,3.014967,999.998847
rotate1,8,2.0115185,1213.715692
rotate1,11,-2.1621084,840.9713079999999
rotate1,7,0.34397125,915.245
rotate1,1,-15.024378,2469.449154
rotate1,12,4.5228043,1042.52677
rotate1,3,-14.769509,3100.262769
tap2,6,138,480,188.82516,547.7147,1.38,1567411690805
tap2,7,759,1101,841.22107,1178.3862,1.65,1567411691828
tap2,8,138,1101,209.80574,1204.3727,1.29,1567411693124
tap2,9,759,480,830.23126,536.72046,1.65,1567411694256
tap2,164,0,687,39.962997,785.5908,0.89,1567411696732
tap2,183,621,1308,706.346,1345.2993,1.5799999,1567411698440
tap2,182,0,1308,115.89269,1365.2888,1.4699999,1567411699991
tap2,163,621,687,738.3164,741.6137,1.62,1567411701062
tap2,242,345,66,374.6531,151.92087,1.51,1567411702419
tap2,243,552,1032,666.383,1067.444,1.41,1567411703470
tap2,244,345,1032,440.59204,1089.4326,1.62,1567411704439
tap2,245,552,66,597.44684,123.93545,1.7099999,1567411705674
tap2,42,69,411,119.88899,463.75845,1.61,1567411707153
tap2,43,690,1032,801.2581,1053.4513,1.68,1567411708674
tap2,45,690,411,768.28864,427.7772,1.63,1567411709776
tap2,44,69,1032,124.88437,1065.4451,1.22,1567411711082
tap2,322,345,756,458.5754,800.583,1.5,1567411712174
tap2,321,483,1653,571.4709,1696.1166,1.36,1567411713204
tap2,316,345,1653,399.62997,1762.0822,1.5999999,1567411714541
tap2,323,483,756,587.45605,811.5773,1.76,1567411715613
tap2,2,138,549,210.80481,538.7194,1.49,1567411716572
tap2,3,759,1170,866.198,1242.3529,1.61,1567411717551
tap2,4,138,1170,225.79094,1201.3743,1.26,1567411718521
tap2,5,759,549,751.3043,560.70795,1.5,1567411719460
tap2,11,759,1032,819.24146,1094.4299,1.52,1567411720337
tap2,10,138,411,228.78816,456.7621,1.27,1567411721500
tap2,12,138,1032,213.80203,1041.4575,1.0799999,1567411722480
tap2,13,759,411,771.2858,413.7845,1.48,1567411723439
tap2,15,759,963,813.247,1025.4658,1.54,1567411724582
