drag1,2,440.59204,674.6486,0.65999997,1645.590154,58.9809320565408
drag1,3,670.646,942.31006,0.68,1431.8443849999999,57.5795984774849
drag1,4,642.4052,630.6715,0.63,1360.725846,61.88523876836423
drag1,5,376.65125,938.5111,0.7,1611.636,50.53285474258677
drag1,9,377.65033,787.5898,0.57,1787.2697699999999,64.00616314174586
drag1,17,725.3284,1042.457,0.65999997,1777.0990769999999,74.9597422501271
drag1,16,351.67438,1081.177,0.62,1582.4153079999999,37.221412968045875
drag1,7,684.36633,764.60175,0.71999997,1592.7589229999999,65.70153793619227
drag1,4,676.3737,653.65955,0.71,1809.1455389999999,78.88287475189998
drag1,10,385.6429,364.81,0.71,2250.694,50.22258176240451
drag1,2,362.6642,683.6439,0.68,1724.681077,44.045610515140254
drag1,11,676.3737,348.81833,0.82,1991.314846,77.14166693803406
drag1,4,671.37836,681.6139,0.69,1510.965,36.18156202876606
drag1,18,380.64755,1221.3639,0.61,1715.821154,56.10525520317831
drag1,2,385.60956,657.6241,0.7,1694.749769,67.17571765768878
drag1,19,667.3821,1216.3665,0.65999997,2206.9616149999997,69.20283109994831
drag1,13,681.3691,233.87819,0.7,1931.446538,74.60572361159974
drag1,6,390.6383,502.73816,0.71999997,1643.5262309999998,64.17963568908239
drag1,12,375.65216,193.899,0.65999997,1551.7867689999998,92.24071173759874
drag1,8,681.3691,568.7038,0.81,1572.5977699999999,47.87585804898826
drag1,19,665.3839,1207.3711,0.81,1970.87377,81.21411342236513
drag1,22,365.66144,1474.2322,0.71,2063.694692,94.66522711313084
drag1,18,375.65216,1230.9678,0.77,1562.199077,51.6449703901705
drag1,23,691.35986,1518.2092,0.7,1838.862077,40.526466034036716
drag1,14,404.62534,102.94638,0.84999996,2033.657231,36.05519138970292
drag1,11,652.39594,349.81778,0.74,1429.104384,106.94426747886544
drag1,10,379.64847,349.81778,0.66999996,1694.804308,57.013832948815946
drag1,15,679.371,74.96095,0.74,1704.72423,35.2062813148529
drag1,17,680.8695,1101.926,0.74,1890.401153,60.15220421308491
drag1,20,404.4944,1373.2847,0.7,1650.819154,72.13682049443395
drag1,21,664.3848,1369.2867,0.66999996,1194.7723079999998,86.70414147732441
drag1,16,367.65958,1024.4664,0.78,1416.97077,55.892122852558934
drag1,24,232.78445,82.93185,0.77,2029.5543069999999,54.622457892313946
drag1,26,565.47644,381.80115,0.84999996,1552.820692,45.13930416531926
drag1,27,223.79279,359.8126,0.84999996,1756.302231,84.76086711822695
drag1,25,538.5014,47.975014,0.77,2099.446769,63.848036538327705
drag1,66,805.2544,1534.2009,0.72999996,1879.958923,53.57545660857786
drag1,41,506.40048,1179.2551,0.77,1878.3943849999998,74.93393274966071
drag1,42,557.4838,1533.2014,0.63,1347.739615,25.22088040218885
drag1,65,842.45154,1205.6036,0.69,1663.009846,78.65996360433175
drag1,36,275.7447,782.5924,0.78,1937.454923,70.09785552008475
drag1,38,546.494,1047.4545,0.69,1694.590154,85.59831980806482
drag1,39,225.79094,1067.444,0.71,1713.582461,62.83426311754752
drag1,37,544.49585,788.0895,0.79999995,2021.7813079999999,73.34422918966519
drag1,16,371.65588,1104.4248,0.78,1630.8049999999998,66.18180801625984
drag1,56,85.92044,1431.6399,0.65999997,1970.8902309999999,52.907363889487016
drag1,20,468.56613,1311.317,0.71999997,2066.353,116.5525344191691
drag1,53,82.92322,1074.4404,0.82,1960.7694609999999,75.71362652905022
drag1,59,848.2146,227.8813,0.79999995,2502.554384,71.89070932142927
drag1,30,540.4995,534.7215,0.84999996,2205.207,65.25899321156318
drag1,29,531.5079,234.87766,0.87,2320.629923,64.3564612880008
drag1,60,816.2442,505.73657,0.71999997,1572.887769,46.480214330702005
drag1,33,517.325,624.6746,0.76,1909.526077,60.064662504229716
drag1,62,822.23865,903.5294,0.69,1980.354693,62.72455278228055
drag1,61,801.2581,617.6783,0.82,1878.931077,87.17109304987814
drag1,34,509.52823,952.5039,0.71,1672.446231,43.459042433169365
drag1,6,381.64664,499.71753,0.78999996,2162.337462,59.83676149425163
drag1,48,84.92137,207.9044,0.76,2776.735154,97.98362716136603
drag1,12,396.63275,215.88756,0.66999996,1716.265154,74.07238262917419
drag1,49,94.91212,487.74594,0.88,2199.6415389999997,56.24855624305638
drag1,51,83.922295,941.5096,0.71999997,1634.009308,72.43121784622906
drag1,2,374.6531,616.6788,0.75,2492.5551539999997,58.94113309522032
drag1,5,356.66974,929.51587,0.65999997,1880.072923,63.31062774094044
drag1,50,54.94912,607.6835,0.81,2633.2024619999997,78.27053507801863
drag1,37,552.48846,764.60175,0.78,1919.251693,77.29823397809932
drag1,64,849.2137,1091.4315,0.7,2573.438077,73.21290554999517
drag1,38,512.52545,1090.2745,0.68,2232.95377,54.16114778381422
drag1,63,819.24146,789.58875,0.63,2588.1223849999997,70.81114458571793
drag1,29,548.4921,225.96887,0.64,2437.674,55.60150060228813
drag1,31,246.77151,520.72876,0.64,2202.7208459999997,57.777531080618964
drag1,28,238.93529,203.8938,0.85999995,2236.281846,72.1339611896328
drag1,30,531.5079,464.74384,0.84999996,2899.3599999999997,62.4436358315399
drag1,42,544.49585,1512.2124,0.83,3145.2873849999996,69.36520053887405
drag1,40,255.76318,1203.3732,0.62,2146.536693,79.05965125302905
drag1,41,545.49493,1206.3717,0.65,2695.076923,60.091678303667514
drag1,43,233.78354,1487.2253,0.69,2412.98277,76.11786661351788
drag1,45,239.77798,1336.304,0.5,2613.922923,72.14270930959012
drag1,82,529.5097,1636.1478,0.61,2339.970769,72.27012002491809
drag1,80,278.7419,1642.1447,0.62,2105.023846,60.348111650770115
drag1,44,564.47736,1358.2925,0.71999997,2211.23,38.291351887579495
drag1,57,831.23035,68.96408,0.58,2445.510308,64.27870098531788
drag1,26,525.5134,386.79852,1.0,2960.7465389999998,66.90598030285975
drag1,58,812.2479,374.80478,0.75,3001.193385,74.21383275984292
drag1,25,527.0121,44.476837,0.85999995,2509.153231,89.73645577221862
drag1,64,803.2562,1107.4232,0.89,3185.293615,65.945940140179
drag1,44,496.52032,1394.2738,0.84,2376.272308,67.13767616762651
drag1,38,538.53906,1087.4336,0.71,2083.276847,71.01909192176352
drag1,67,818.2424,1382.28,0.71999997,2188.0405379999997,50.3058816996797
drag1,9,369.6577,739.555,0.7,2930.4854619999996,63.04391940520661
drag1,53,61.942646,1042.457,0.69,3267.41,70.24173996746332
drag1,16,386.642,1053.4513,0.72999996,3083.076462,71.7718695236713
drag1,52,82.92322,794.5861,0.76,1766.242231,61.95974050203181
drag1,74,969.10266,796.5851,0.78999996,5580.358692,69.44433445050781
drag1,17,658.3904,1069.443,0.77,2748.83077,65.14044039759119
drag1,75,975.09717,1087.4105,0.78999996,2430.1959229999998,64.26166096859153
drag1,7,656.3922,807.1873,0.76,2081.1743069999998,75.38610946597431
drag1,70,966.10547,197.89693,0.89,2554.342231,69.72260965360006
drag1,8,673.3765,513.7324,0.85999995,2774.991154,70.19453500668425
drag1,13,672.37744,242.81192,0.87,2583.907769,65.0727891890415
drag1,71,966.10547,545.71576,0.77,2277.06977,53.834364893548
drag1,78,950.12024,1385.2784,0.66999996,2499.354077,87.85876222609551
drag1,83,650.39777,1656.5337,0.69,2160.960231,84.17561272012536
drag1,21,690.3608,1329.3076,0.7,2003.50977,68.93989702088251
drag1,85,976.0962,1666.1322,0.64,1804.557615,44.44102480160441
drag1,19,678.3719,1189.8802,0.68,1988.5296159999998,76.78517367918818
drag1,77,979.182,1524.206,0.75,1957.646616,57.167088115368394
drag1,76,967.81805,1197.7333,0.74,1959.784154,83.57784364911126
drag1,23,667.3821,1506.372,0.77,2274.6766159999997,70.9771694804288
drag1,15,701.8501,100.94742,0.74,2502.0149229999997,54.06460107403816
drag1,69,985.0879,383.8001,0.77,1807.6697689999999,76.31735143758603
drag1,11,643.40424,380.80167,0.74,1985.799769,59.0886798749568
drag1,68,975.09717,75.960434,0.87,2502.7512309999997,61.08349944894362
drag1,21,676.3737,1346.2988,0.84999996,2308.118,74.68331924741985
drag1,75,975.09717,1091.4315,0.65999997,2043.2205379999998,77.20200380421909
drag1,17,684.36633,1070.9421,0.84999996,1765.9923079999999,66.63873527886872
drag1,78,958.6124,1376.2832,0.84999996,2017.7003069999998,64.29401914075856
