tap2,6,138,480,226.79001,528.7246,0.72999996,1567470158932
tap2,7,759,1101,757.2988,1146.4028,0.77,1567470159953
tap2,8,138,1101,190.82332,1148.4019,0.95,1567470160931
tap2,9,759,480,852.21094,510.73398,0.95,1567470161888
tap2,164,0,687,42.96022,735.6168,0.63,1567470163120
tap2,183,621,1308,712.34045,1359.292,0.84999996,1567470164138
tap2,182,0,1308,48.954674,1331.3065,0.65999997,1567470165156
tap2,163,621,687,661.38763,743.6127,0.57,1567470166256
tap2,242,345,66,356.66974,70.963036,1.0699999,1567470167376
tap2,243,552,1032,608.43665,1065.4451,0.87,1567470168323
tap2,244,345,1032,384.64386,1047.4545,1.04,1567470169199
tap2,245,552,66,609.4357,92.951584,1.05,1567470170960
tap2,42,69,411,140.86957,450.76523,1.17,1567470172029
tap2,43,690,1032,793.2655,1088.4331,0.95,1567470173058
tap2,45,690,411,738.3164,424.77875,0.98999995,1567470174066
tap2,44,69,1032,150.86032,1072.4414,0.66999996,1567470175186
tap2,322,345,756,398.6309,807.57935,0.98999995,1567470176082
tap2,321,483,1653,506.531,1696.1166,0.84999996,1567470177650
tap2,316,345,1653,410.6198,1686.1218,0.91999996,1567470178547
tap2,323,483,756,508.52914,772.5976,0.84999996,1567470179514
tap2,2,138,549,179.8335,593.6908,0.71,1567470180481
tap2,3,759,1170,870.1943,1234.357,0.74,1567470181500
tap2,4,138,1170,208.80666,1206.3717,0.78999996,1567470182447
tap2,5,759,549,780.2775,587.6939,0.96999997,1567470183537
tap2,11,759,1032,849.2137,1050.4529,0.79999995,1567470184402
tap2,10,138,411,211.8039,454.76312,1.12,1567470185624
tap2,12,138,1032,235.78168,1086.4341,0.91999996,1567470186673
tap2,13,759,411,862.20166,449.76575,0.97999996,1567470187651
tap2,15,759,963,808.25165,997.48047,0.53999996,1567470188557
tap2,14,138,342,211.8039,372.80582,1.3299999,1567470189810
tap2,17,759,342,827.2341,356.81415,0.98999995,1567470190808
tap2,16,138,963,155.85568,995.4815,1.0,1567470191745
tap2,122,207,66,240.77705,108.94325,1.13,1567470193344
tap2,123,828,687,899.1674,738.6153,0.97999996,1567470194321
tap2,124,207,687,212.80296,727.62103,0.90999997,1567470195197
tap2,125,828,66,874.19055,75.960434,0.84999996,1567470196205
tap2,135,621,1170,710.3423,1217.366,1.0,1567470197204
tap2,134,0,549,101.90564,599.6876,0.89,1567470198202
tap2,136,0,1170,73.93155,1205.3722,0.72999996,1567470199485
tap2,137,621,549,653.395,632.6705,0.79999995,1567470200341
tap2,130,69,66,101.90564,81.95731,1.0799999,1567470201329
tap2,131,690,687,769.2877,735.6168,0.83,1567470202317
tap2,133,690,66,739.3154,129.93233,0.5,1567470203274
tap2,132,69,687,144.86586,730.61945,0.87,1567470204160
tap2,127,759,687,815.2451,724.62256,0.82,1567470205036
tap2,126,138,66,193.82054,95.95003,1.02,1567470206065
tap2,128,138,687,200.81406,738.6153,0.87,1567470206951
tap2,129,759,66,814.2461,122.93597,0.68,1567470207766
tap2,18,138,273,189.82423,312.83707,0.94,1567470208693
tap2,19,759,894,841.22107,944.50806,0.84999996,1567470209671
tap2,20,138,894,186.82701,929.51587,0.94,1567470210547
tap2,21,759,273,829.2322,284.85162,0.82,1567470211362
tap2,35,828,1170,883.18225,1225.3618,0.65999997,1567470212320
