scale2,25,77.650345,2082.898154
scale2,9,52.756454,1542.556384
scale2,28,79.81821,1746.6806159999999
scale2,10,16.67177,1971.7575379999998
scale2,29,-382.77383,2229.384616
scale2,12,61.852783,1634.406692
scale2,30,35.063316,1635.492231
scale2,13,29.822788,2084.349539
scale2,32,140.1289,1324.8878459999999
scale2,15,-49.627773,1512.3856919999998
scale2,34,-11.323168,2278.5666149999997
scale2,17,21.63252,1797.4869999999999
scale2,1,-38.516342,1724.93823
scale2,20,92.37033,1724.832385
scale2,3,35.84355,1203.143924
scale2,24,48.96524,1338.5993839999999
scale2,16,70.297966,1318.805231
scale2,2,-56.318813,1328.850538
scale2,23,28.461342,1389.640847
scale2,7,46.903557,1449.662615
scale2,11,29.27777,1532.543154
scale2,14,136.16698,1166.2562309999998
scale2,26,-29.080633,1120.212077
scale2,35,1.4950733,949.91477
scale2,21,61.450138,957.486693
scale2,22,69.3345,947.161384
scale2,27,19.637558,1273.917616
scale2,36,-14.6832905,1174.459308
scale2,31,55.946068,1001.8292299999999
scale2,19,-15.450497,1355.2491539999999
scale2,4,11.501673,1327.789384
scale2,8,3.5424042,1255.92577
scale2,5,82.90642,910.113154
scale2,33,-518.2611,1222.262
scale2,18,28.834528,827.7590769999999
scale2,6,-72.86615,814.187
scale1,27,16.342575,1049.085307
scale1,46,29.954498,1171.417
scale1,26,10.539768,937.1329999999999
scale1,4,31.678116,865.3700769999999
scale1,43,6.9388275,763.4112309999999
scale1,25,27.070518,916.7157689999999
scale1,42,4.494713,937.430924
scale1,23,-13.9870205,957.6556929999999
scale1,5,-34.15486,1028.519001
scale1,24,-11.5954,793.6306159999999
scale1,19,0.65296555,764.0696919999999
scale1,2,7.9268074,773.607539
scale1,44,10.977676,611.98477
scale1,65,52.070526,691.372538
scale1,45,5.6355743,610.771076
scale1,28,45.478146,641.320616
scale1,13,30.429623,549.2722309999999
scale1,56,-128.51604,681.804
scale1,40,25.7822,518.137461
scale1,41,51.10222,548.572154
scale1,6,-5.553692,610.582693
scale1,51,0.5816231,692.108308
scale1,36,-7.7464085,804.53877
scale1,21,-8.663578,661.6789229999999
scale1,8,-28.409082,528.205231
scale1,57,28.02523,744.92277
scale1,39,-5.2370796,548.5966159999999
scale1,9,5.1620636,579.399153
scale1,58,0.9651146,772.8205389999999
scale1,47,50.573467,610.272846
scale1,1,33.955444,804.4046159999999
scale1,35,17.21386,692.0419999999999
scale1,3,-10.658403,712.373923
scale1,17,-8.521734,681.366769
scale1,53,40.713547,681.344692
scale1,34,-118.95993,589.0528459999999
scale1,18,-17.589643,630.0567699999999
scale1,50,-12.774061,1500.3153849999999
scale1,62,31.450115,725.964154
scale1,66,55.24911,641.183846
scale1,20,-7.215357,610.207846
scale1,37,-20.62187,549.141
scale1,32,22.526642,742.865461
scale1,31,17.700897,630.9402309999999
scale1,49,-14.933218,641.2443079999999
scale1,7,-40.386757,590.0707689999999
scale1,15,-26.125025,783.884462
scale1,10,-26.188093,722.704308
scale1,60,22.188847,783.920308
scale1,63,-15.601101,784.033385
scale1,59,30.99796,743.155846
scale1,55,15.583866,794.1669999999999
scale1,14,-8.824064,641.4278459999999
scale1,12,20.097977,672.021385
scale1,54,63.050056,732.809231
scale1,52,10.792866,692.13
scale1,48,27.753662,559.251462
scale1,30,13.805008,590.272923
scale1,16,10.391315,569.5559999999999
scale1,11,27.822636,1038.751077
scale1,61,-16.438963,549.395
scale1,38,29.009056,538.7996929999999
scale1,29,21.896027,631.276846
scale1,64,14.464153,508.03684599999997
scale1,22,13.943367,1059.672616
