rotate1,9,0.35186195,2032.2640769999998
rotate1,4,1.023777,1677.212616
rotate1,13,0.22367668,2387.6413079999998
rotate1,6,3.889204,3143.258077
rotate1,15,1.5203724,2257.627231
rotate1,2,2.5399208,2073.76877
rotate1,10,1.1856842,1869.373846
rotate1,5,1.2713051,2073.476385
rotate1,14,1.4411964,1775.452308
rotate1,8,0.68141747,1644.252538
rotate1,11,2.1749973,2018.7193069999998
rotate1,7,2.8257217,1979.263692
rotate1,1,1.0425243,2019.035077
rotate1,12,-0.3074646,2360.882385
rotate1,3,0.99550533,2329.377077
rotate2,2,-0.19046783,3164.0198459999997
rotate2,13,0.85853577,3247.6104619999996
rotate2,8,0.26902008,3409.4946929999996
rotate2,3,1.9164352,5349.087692
rotate2,7,0.23218536,3012.2716929999997
rotate2,12,-1.6744843,3694.709
rotate2,1,3.6271362,2573.132307
rotate2,11,0.8663864,2358.0412309999997
rotate2,6,0.8150406,3043.0635389999998
rotate2,10,-0.725235,2289.7575389999997
rotate2,5,0.10733795,2327.407154
rotate2,15,-75.0,4175.331308
rotate2,2,-0.51327515,3021.642077
rotate2,13,2.105217,4298.866462
rotate2,8,-0.8411484,3442.040462
rotate2,3,-2.8784943,3315.6747699999996
rotate2,7,-2.8649826,3053.466923
rotate2,12,-2.6102371,2765.256077
rotate2,1,1.9934998,4246.446308
rotate2,11,2.3069,3875.7613079999996
rotate2,6,-0.045913696,2798.71577
rotate2,10,3.3819504,2860.4766919999997
rotate2,5,-1.0417252,2705.468078
rotate2,15,-16.119541,7277.49377
rotate2,9,-4.91584,4583.851231
rotate2,4,5.6297684,2228.0648459999998
rotate2,14,-2.8864517,3890.955231
tap1,2,288,642,392.63644,709.6304,0.96,1567238749175
tap1,3,576,930,667.3821,1039.4586,1.09,1567238749983
tap1,4,576,642,701.3506,739.61475,0.93,1567238750881
tap1,5,288,930,365.66144,1035.4607,0.96999997,1567238751788
tap1,9,288,786,393.63553,878.5424,0.71999997,1567238752645
tap1,17,576,1074,650.39777,1186.3821,0.87,1567238753614
tap1,16,288,1074,356.66974,1171.3899,0.93,1567238754512
tap1,7,576,786,654.3941,848.55804,0.84,1567238755420
tap1,4,576,642,683.36725,739.61475,0.9,1567238756317
tap1,10,288,354,414.6161,457.76157,0.5,1567238757276
tap1,2,288,642,376.65125,763.6023,0.90999997,1567238758276
tap1,11,576,354,653.395,459.76053,0.79999995,1567238759235
tap1,4,576,642,680.37006,751.6085,1.13,1567238760214
tap1,18,288,1218,398.6309,1348.2977,0.83,1567238761101
tap1,2,288,642,377.65033,719.6252,0.77,1567238762081
tap1,19,576,1218,678.3719,1384.2789,0.71999997,1567238762999
tap1,13,576,210,716.33673,338.82352,1.17,1567238763979
tap1,6,288,498,402.6272,580.6975,1.02,1567238765009
tap1,12,288,210,407.62256,297.84488,0.94,1567238765968
tap1,8,576,498,694.35706,600.68713,0.75,1567238766998
tap1,19,576,1218,661.38763,1335.3044,0.89,1567238767896
tap1,22,288,1506,376.65125,1630.1509,1.0799999,1567238768773
tap1,18,288,1218,398.6309,1285.3306,0.94,1567238769620
tap1,23,576,1506,670.3793,1629.1515,0.87,1567238770650
tap1,14,288,66,405.62442,174.90889,1.2099999,1567238771742
tap1,11,576,354,685.3654,458.76105,0.96999997,1567238772650
tap1,10,288,354,383.64478,443.76886,1.2099999,1567238773619
tap1,15,576,66,703.34875,161.91566,1.16,1567238774598
tap1,17,576,1074,688.3626,1201.3743,1.11,1567238775506
tap1,20,288,1362,385.6429,1427.2566,1.1,1567238776424
tap1,21,576,1362,685.3654,1443.2483,0.85999995,1567238777352
tap1,16,288,1074,387.64108,1178.3862,0.93,1567238778352
tap1,9,288,786,372.65494,881.54083,0.91999996,1567238779209
tap1,8,576,498,694.35706,564.7059,0.90999997,1567238780015
tap1,6,288,498,392.63644,607.6835,0.81,1567238780984
tap1,7,576,786,691.35986,889.5367,0.96,1567238781912
tap1,24,144,66,242.7752,175.90837,0.52,1567238783228
tap1,26,432,354,550.4903,436.7725,1.16,1567238784239
tap1,27,144,354,250.7678,425.77823,0.90999997,1567238785249
tap1,25,432,66,535.50415,151.92087,1.2099999,1567238786320
tap1,66,720,1506,821.2396,1608.1624,0.79999995,1567238787330
tap1,41,432,1218,530.5088,1323.3108,0.91999996,1567238788187
tap1,42,432,1506,538.5014,1606.1635,0.94,1567238789095
tap1,65,720,1218,829.2322,1352.2957,0.93,1567238789809
tap1,36,144,786,226.79001,867.54816,1.18,1567238790747
tap1,38,432,1074,549.4912,1157.3972,0.90999997,1567238791574
tap1,39,144,1074,235.78168,1161.395,0.95,1567238792502
tap1,37,432,786,539.5005,866.54865,1.03,1567238793430
tap1,16,288,1074,389.63922,1162.3945,0.97999996,1567238794389
tap1,56,0,1362,116.89177,1481.2285,0.97999996,1567238795603
tap1,20,288,1362,393.63553,1458.2405,1.38,1567238796603
tap1,53,0,1074,102.90472,1151.4003,0.66999996,1567238797572
tap1,59,720,210,793.2655,319.8334,1.0699999,1567238798501
tap1,30,432,498,571.4709,569.70325,0.93,1567238799399
tap1,29,432,210,548.4921,278.85477,1.11,1567238800358
tap1,60,720,498,820.24054,603.68555,1.2099999,1567238801266
tap1,33,432,642,557.4838,711.62933,1.24,1567238802174
tap1,62,720,930,838.2239,1031.4628,1.11,1567238803153
tap1,61,720,642,811.24884,729.62,1.1,1567238804092
tap1,34,432,930,530.5088,1005.4763,0.87,1567238805040
tap1,6,288,498,419.61148,597.68866,0.85999995,1567238806081
tap1,48,0,210,108.89917,345.8199,0.96,1567238807070
tap1,12,288,210,405.62442,297.84488,1.12,1567238808019
tap1,49,0,498,117.89084,599.6876,1.15,1567238808937
tap1,51,0,930,111.89639,1059.4481,1.09,1567238809764
tap1,2,288,642,380.64755,712.62885,0.94,1567238810641
tap1,5,288,930,394.6346,1058.4487,0.7,1567238811529
tap1,50,0,642,78.92692,717.6262,1.18,1567238812478
tap1,37,432,786,582.4607,887.5377,1.24,1567238813376
tap1,64,720,1074,847.2156,1196.3768,1.25,1567238814233
tap1,38,432,1074,533.50604,1144.4039,1.11,1567238815100
tap1,63,720,786,805.2544,867.54816,1.25,1567238816018
tap1,29,432,210,536.50323,308.83914,1.15,1567238817069
tap1,31,144,498,237.77983,587.6939,0.98999995,1567238817997
tap1,28,144,210,246.77151,305.8407,0.90999997,1567238818885
tap1,30,432,498,574.4681,587.6939,1.3299999,1567238819681
tap1,42,432,1506,524.51434,1621.1556,1.0,1567238820599
tap1,40,144,1218,235.78168,1344.2998,0.9,1567238821466
tap1,41,432,1218,544.49585,1318.3134,1.0799999,1567238822292
tap1,43,144,1506,206.80852,1583.1754,0.72999996,1567238823129
tap1,45,144,1362,203.81128,1476.2311,0.78999996,1567238823965
tap1,82,432,1650,560.481,1763.0817,0.85999995,1567238824812
tap1,80,144,1650,212.80296,1781.0723,1.04,1567238825699
tap1,44,432,1362,529.5097,1495.2212,1.02,1567238826566
tap1,57,720,66,858.2054,155.9188,1.12,1567238827525
tap1,26,432,354,562.4792,451.7647,1.31,1567238828403
tap1,58,720,354,848.2146,482.74857,1.11,1567238829433
tap1,25,432,66,541.4986,177.90733,1.1899999,1567238830351
tap1,64,720,1074,818.2424,1190.38,1.02,1567238831188
tap1,44,432,1362,562.4792,1460.2394,1.0,1567238831953
tap1,38,432,1074,524.51434,1132.4102,1.15,1567238832840
tap1,67,720,1362,772.2849,1457.241,1.1999999,1567238833840
tap1,9,288,786,399.62997,864.5497,1.22,1567238834636
tap1,53,0,1074,94.91212,1186.3821,0.87,1567238835564
tap1,16,288,1074,389.63922,1162.3945,0.68,1567238836370
tap1,52,0,786,107.90009,890.53613,1.02,1567238837238
tap1,74,864,786,977.0953,884.5393,1.03,1567238838105
tap1,17,576,1074,663.38574,1164.3936,1.1999999,1567238838952
tap1,75,864,1074,973.099,1174.3883,0.88,1567238839869
tap1,7,576,786,656.3922,874.5445,0.81,1567238840798
tap1,38,288,66,405.62442,173.90942,1.01,1567238841828
tap1,45,0,354,147.8631,434.77356,0.89,1567238842838
tap1,44,0,66,125.88344,182.90474,1.18,1567238843889
tap1,39,288,354,403.62628,461.7595,0.90999997,1567238844838
tap1,14,288,1506,374.6531,1617.1577,0.94,1567238845745
tap1,47,0,1794,82.92322,1898.0114,0.37,1567238846613
tap1,46,0,1506,135.87419,1587.1733,0.69,1567238847419
tap1,10,288,1794,367.65958,1871.0255,0.68,1567238848449
tap1,22,864,210,956.1147,303.84174,0.9,1567238849449
tap1,86,576,498,681.3691,597.68866,0.91999996,1567238850377
tap1,55,576,210,711.3414,297.84488,0.89,1567238851305
tap1,88,864,498,997.0768,602.6861,0.88,1567238852254
tap1,70,864,1362,962.1092,1487.2253,0.94,1567238853101
tap1,8,576,1650,665.3839,1776.075,0.82,1567238853958
tap1,13,576,1362,693.35803,1457.241,0.97999996,1567238854825
tap1,71,864,1650,965.1064,1722.103,0.7,1567238855743
tap1,78,576,1218,680.37006,1269.3389,0.95,1567238856569
tap1,83,864,1506,961.1101,1610.1614,0.9,1567238857487
tap1,21,864,1218,979.09344,1276.3352,0.78,1567238858283
tap1,85,576,1506,693.35803,1585.1743,0.79999995,1567238859130
tap1,19,576,66,713.3395,156.91827,0.9,1567238860119
tap1,77,864,354,973.099,431.77512,1.06,1567238861099
tap1,76,576,354,678.3719,450.76523,1.14,1567238861996
tap1,23,864,66,986.087,143.92503,0.95,1567238863037
tap1,15,576,1362,698.3534,1488.2249,1.09,1567238863996
tap1,69,864,1074,994.0796,1156.3977,0.84,1567238864761
tap1,11,576,1074,709.3432,1128.4122,1.01,1567238865597
tap1,68,864,1362,981.0916,1445.2472,1.12,1567238866424
tap1,21,0,1218,77.92784,1299.3232,1.0699999,1567238867403
tap1,75,288,1506,369.6577,1627.1525,1.06,1567238868260
tap1,17,288,1218,377.65033,1305.3201,1.13,1567238869046
tap1,78,0,1506,103.90379,1605.164,1.0,1567238869953
tap1,54,576,642,666.383,722.6236,1.15,1567238870729
tap1,22,864,930,965.1064,1029.4637,1.29,1567238871545
tap1,18,864,642,956.1147,749.60956,1.26,1567238872361
tap1,55,576,930,672.37744,1027.4648,1.12,1567238873187
tap1,4,576,1794,677.3728,1854.0343,0.84999996,1567238873983
tap1,73,864,1506,965.1064,1630.1509,0.97999996,1567238874952
tap1,72,576,1506,685.3654,1567.1837,1.02,1567238875646
tap1,3,864,1794,955.11566,1847.038,0.77,1567238876452
tap1,90,720,1362,820.24054,1445.2472,1.13,1567238877186
tap1,77,432,1650,524.51434,1723.1025,0.89,1567238877941
tap1,23,720,1650,830.23126,1716.1062,0.83,1567238878716
tap1,92,432,1362,531.5079,1433.2534,0.77,1567238879543
tap1,67,432,1074,538.5014,1161.395,1.01,1567238880339
tap1,82,144,1362,223.79279,1444.2478,0.79999995,1567238881063
tap1,84,432,1362,549.4912,1452.2435,0.75,1567238881797
tap1,44,144,1074,261.75763,1179.3857,0.69,1567238882665
tap1,38,432,1506,536.50323,1613.1598,0.91999996,1567238883522
tap1,45,144,1794,195.8187,1860.0311,0.74,1567238884287
tap1,44,432,1794,532.50696,1841.0411,0.79999995,1567238885052
tap1,39,144,1506,228.78816,1611.1608,0.95,1567238885807
tap1,42,432,1506,548.4921,1606.1635,0.91999996,1567238886511
tap1,87,720,1794,801.2581,1854.0343,0.77,1567238887235
tap1,89,432,1794,528.5106,1862.0302,0.58,1567238888000
tap1,43,720,1506,814.2461,1613.1598,0.84999996,1567238888827
tap1,42,0,1362,125.88344,1444.2478,0.93,1567238889704
tap1,91,288,1650,369.6577,1711.1088,0.78999996,1567238890438
tap1,89,288,1362,383.64478,1449.2451,1.14,1567238891285
tap1,66,0,1650,90.91582,1756.0853,1.13,1567238892081
tap1,56,432,642,554.4866,719.6252,0.93,1567238892948
tap1,81,144,930,275.7447,1029.4637,0.98999995,1567238893805
tap1,20,432,930,513.52454,1021.46796,1.22,1567238894672
tap1,79,144,642,222.79372,724.62256,1.06,1567238895570
tap2,6,138,480,185.82794,542.71735,1.43,1567238915765
tap2,7,759,1101,801.2581,1152.3998,1.17,1567238916595
tap2,8,138,1101,164.84737,1168.3915,0.96999997,1567238917462
tap2,9,759,480,799.25995,509.7345,1.13,1567238918207
tap2,164,0,687,69.93524,726.6215,0.84999996,1567238919125
tap2,183,621,1308,621.4246,1387.2775,0.96,1567238920064
tap2,182,0,1308,73.93155,1350.2966,0.94,1567238921032
tap2,163,621,687,654.3941,725.6221,1.1999999,1567238921920
tap2,242,345,66,435.59668,91.9521,1.3,1567238922991
tap2,243,552,1032,596.44775,1092.431,1.24,1567238923910
tap2,244,345,1032,410.6198,1074.4404,1.22,1567238924736
tap2,245,552,66,617.4283,96.9495,1.42,1567238925797
tap2,42,69,411,138.87141,459.76053,1.13,1567238926837
tap2,43,690,1032,750.3053,1080.4373,1.12,1567238927705
tap2,45,690,411,750.3053,480.7496,1.36,1567238928643
tap2,44,69,1032,105.90195,1079.4377,1.22,1567238929592
tap2,322,345,756,411.61887,792.58716,1.1899999,1567238930551
tap2,321,483,1653,527.5116,1706.1113,1.02,1567238931520
tap2,316,345,1653,417.6133,1695.1171,1.02,1567238932551
tap2,323,483,756,536.50323,822.57153,1.3,1567238933397
tap2,2,138,549,187.82608,591.69183,1.28,1567238934316
tap2,3,759,1170,821.2396,1232.3582,1.0799999,1567238935193
tap2,4,138,1170,192.82146,1236.3561,1.15,1567238936091
tap2,5,759,549,815.2451,597.68866,1.35,1567238936947
tap2,11,759,1032,811.24884,1079.4377,1.11,1567238937825
tap2,10,138,411,226.79001,467.75638,0.85999995,1567238938835
tap2,12,138,1032,182.83072,1094.4299,1.0799999,1567238939824
tap2,13,759,411,835.2266,457.76157,1.38,1567238940753
tap2,15,759,963,812.2479,1015.47107,1.24,1567238941661
tap2,14,138,342,205.80943,373.8053,1.18,1567238942681
tap2,17,759,342,841.22107,387.798,1.29,1567238943844
tap2,16,138,963,175.83719,1015.47107,1.04,1567238944823
tap2,122,207,66,273.74652,92.951584,0.9,1567238945945
tap2,123,828,687,866.198,751.6085,1.23,1567238946925
tap2,124,207,687,260.75854,741.6137,1.23,1567238947894
tap2,125,828,66,922.1462,137.92816,0.93,1567238949057
tap2,135,621,1170,683.36725,1206.3717,1.0799999,1567238950056
tap2,134,0,549,67.937096,577.6991,1.13,1567238951077
tap2,136,0,1170,53.950047,1210.3696,0.84,1567238952046
tap2,137,621,549,670.3793,599.6876,1.2099999,1567238953005
tap2,130,69,66,134.87512,124.93493,1.13,1567238954239
tap2,131,690,687,768.28864,752.608,1.17,1567238955260
tap2,133,690,66,755.30066,122.93597,1.27,1567238956331
tap2,132,69,687,109.89824,737.6158,0.96,1567238957402
tap2,127,759,687,831.23035,709.6304,1.24,1567238958392
tap2,126,138,66,191.82239,85.95523,1.13,1567238959524
tap2,128,138,687,177.83534,732.6184,1.15,1567238960555
tap2,129,759,66,833.2285,83.95627,1.0699999,1567238961575
tap2,18,138,273,187.82608,320.8329,1.16,1567238962646
tap2,19,759,894,800.25903,975.4919,1.12,1567238963575
tap2,20,138,894,155.85568,935.51276,0.98999995,1567238964513
tap2,21,759,273,836.2257,283.85214,1.31,1567238965473
tap2,35,828,1170,840.22205,1209.3701,0.96,1567238966391
tap2,34,207,549,237.77983,585.69495,1.25,1567238967411
tap2,36,207,1170,278.7419,1219.3649,1.06,1567238968370
tap2,37,828,549,892.1739,608.683,1.3,1567238969350
tap2,26,138,135,192.82146,188.90161,1.3399999,1567238970513
tap2,27,759,756,841.22107,815.5752,1.03,1567238971463
tap2,28,138,756,186.82701,803.5814,1.23,1567238972482
tap2,29,759,135,810.24976,181.90526,1.23,1567238973503
tap2,43,690,1032,734.32007,1083.4357,1.11,1567238974411
tap2,42,69,411,121.887146,462.75897,1.1999999,1567238975431
