scale1,27,-143.02307,1960.959846
scale1,46,-38.221146,1440.577462
scale1,27,-5.2913246,1957.9096929999998
scale1,46,3.268261,1226.096
scale1,26,174.80034,2247.587846
scale1,27,-37.092007,1101.35377
scale1,46,-9.842222,1264.930154
scale1,26,-148.52396,2206.595308
scale1,27,55.908222,1458.016693
scale1,46,3.95858,1093.534615
scale1,26,109.69302,3541.251154
scale1,4,-38.461266,1683.321616
scale1,43,55.625496,1134.64323
scale1,25,-23.273249,1613.4985379999998
scale1,42,81.891815,1155.054692
scale1,23,22.553043,898.908461
scale1,5,-139.78816,1110.915231
scale1,24,205.30212,2055.090307
scale1,19,-87.62898,2451.738077
scale1,2,-87.62898,951.85123
scale1,44,135.93213,1594.355001
scale1,65,69.8976,1094.019769
scale1,45,96.28452,889.8453079999999
scale1,28,-27.58703,2478.823539
scale1,27,104.00283,1253.134077
scale1,46,-43.913624,1280.187461
scale1,26,79.248024,1185.077923
scale1,4,129.32597,1185.060923
scale1,43,-144.80603,1114.392846
scale1,25,36.647198,1716.3927689999998
scale1,42,33.237625,1288.399846
scale1,23,-87.42335,1287.572
scale1,5,-143.62303,1053.508231
scale1,24,-74.71347,1406.683153
scale1,19,339.03198,2064.539769
scale1,2,100.00838,2378.320385
scale1,44,-20.578114,1602.672462
scale1,65,-4.6065845,1819.194231
scale1,45,5.2568893,928.475154
scale1,28,-110.246704,2194.829615
scale1,27,10.007343,1381.295077
scale1,46,-12.218359,1165.344539
scale1,26,-12.218359,81.479385
scale1,4,-136.81606,549.178308
scale1,27,-6.2632885,1266.746692
scale1,46,-15.873922,1543.3213839999999
scale1,26,-45.97562,1551.7696919999998
scale1,4,8.720123,1716.050231
scale1,43,-144.58684,1247.790616
scale1,25,-126.39791,1522.741
scale1,42,21.178997,1421.0252309999998
scale1,23,28.557621,1205.4626919999998
scale1,5,-18.049284,1410.680384
scale1,24,-15.312521,1850.384001
scale1,19,32.797348,1267.2993079999999
scale1,2,-1.845274,1697.4830769999999
scale1,44,4.943779,2075.484231
scale1,65,-8.762489,1196.690692
scale1,45,-15.42247,1237.0303079999999
scale1,28,0.44130707,1220.728462
scale1,13,-150.10966,1349.797077
scale1,56,-139.63646,1941.613846
scale1,40,-29.73163,2890.128077
scale1,41,-2.7245579,1276.361154
scale1,6,-19.086359,1327.907
scale1,51,221.73843,1880.6856149999999
scale1,36,15.049519,1306.526308
scale1,21,-105.20442,2320.349154
scale1,8,-14.057127,1420.2657689999999
scale1,57,31.879818,1052.0783079999999
scale1,39,35.579876,1163.716308
scale1,9,-21.2398,1770.952231
scale1,58,12.410088,1196.497846
scale1,47,17.627941,988.7843849999999
scale1,1,-182.22421,1665.1899999999998
scale1,35,-28.313519,2116.2845389999998
scale1,3,-35.052258,1563.1296149999998
scale1,17,0.9017029,1134.860615
scale1,53,-23.966537,1686.0371539999999
scale1,34,-3.1336956,1175.768846
scale1,18,-8.753099,1192.828231
scale1,50,106.63701,2490.1628459999997
scale1,62,2.4121857,1453.285924
