successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag1,2,258.64078,423.669,0.19999999,3729.5268459999998,50.86820729451123
1,drag1,3,462.35785,638.50116,0.19999999,2253.4176159999997,46.601980981932286
1,drag1,4,468.34952,422.6698,0.19999999,2990.846923,47.82090495299284
1,drag1,5,290.5964,622.5137,0.19999999,3056.8950769999997,46.68012380780134
1,drag1,9,290.5964,526.5886,0.19999999,2670.660924,53.4828473360465
1,drag1,17,445.38144,717.4395,0.19999999,3697.4687689999996,46.13335059956003
1,drag1,16,264.63245,695.45667,0.19999999,3670.2588459999997,51.061954384264766
1,drag1,7,454.36893,531.5847,0.19999999,3292.468,47.891500705612714
1,drag1,4,462.35785,436.65887,0.19999999,2774.7896929999997,50.243335625415774
1,drag1,10,284.60474,245.80797,0.19999999,2980.403154,56.05431351045339
1,drag1,2,268.62692,436.65887,0.19999999,2516.98,49.2071604882673
1,drag1,11,469.34814,235.81577,0.19999999,3042.5906929999996,48.28256531231782
1,drag1,4,477.33704,428.6651,0.19999999,2506.46877,42.868102894482654
1,drag1,18,267.6283,799.3755,0.19999999,5052.57377,47.28890326653884
1,drag1,2,253.64772,406.68228,0.19999999,3766.469846,52.80839603628574
1,drag1,19,459.362,802.37317,0.19999999,2480.093231,48.29582570636199
1,drag1,13,473.3426,134.8946,0.19999999,3243.0225379999997,53.887970225692314
1,drag1,6,281.6089,346.72913,0.19999999,2478.8721539999997,51.185576188877505
1,drag1,12,272.62137,159.87509,0.19999999,2542.874231,52.155920700092004
1,drag1,8,466.3523,336.73694,0.19999999,4072.639846,44.151280827018155
1,drag1,19,472.34396,813.36456,0.19999999,2882.5304619999997,40.94101522766179
1,drag1,22,259.6394,990.2264,0.19999999,3167.985001,52.20483845260553
1,drag1,18,279.61166,790.3825,0.19999999,3392.275385,49.1811261570732
1,drag1,23,472.34396,990.2264,0.19999999,2733.668616,47.11314070654503
1,drag1,14,264.63245,16.986729,0.19999999,3915.6976919999997,61.24244146394045
1,drag1,11,452.3717,243.80952,0.19999999,2292.426077,49.570168770250305
1,drag1,10,280.61026,241.81108,0.19999999,3156.375538,46.389272443931986
1,drag1,15,470.34674,49.960968,0.19999999,2711.870001,61.28891842757852
1,drag1,17,465.49936,712.4434,0.19999999,4293.668693,55.692137781600586
1,drag1,20,261.63663,906.29193,0.19999999,3190.521385,53.11836465577446
1,drag1,21,438.39114,896.29974,0.19999999,2788.190154,50.145568589472305
1,drag1,16,267.6283,698.45435,0.19999999,3095.6586159999997,52.075071499735905
1,drag1,24,185.74203,51.959408,0.19999999,4923.741846,51.436595914116985
1,drag1,26,361.49792,222.82591,0.19999999,4118.483001,43.12253609469994
1,drag1,27,192.73232,247.8064,0.19999999,2970.7539239999996,42.089131045295524
1,drag1,25,377.47574,47.96253,0.19999999,2461.1900769999997,49.87980404577452
1,drag1,66,551.23444,1013.20844,0.19999999,3951.9823079999996,44.030720889826355
1,drag1,41,369.88885,790.3825,0.19999999,2767.329077,56.918490771621926
1,drag1,42,375.47852,985.2303,0.19999999,4070.5383079999997,53.12326126233492
1,drag1,65,558.2247,805.3708,0.19999999,2570.393078,55.22109436593034
1,drag1,36,185.74203,518.59485,0.19999999,3486.108538,48.80688455329241
1,drag1,38,365.49237,709.44574,0.19999999,1758.6806159999999,47.14431549220915
1,drag1,39,159.77809,690.4606,0.19999999,1614.662308,60.22423289104053
1,drag1,37,328.5437,517.59564,0.19999999,1752.881385,54.81569023788745
1,drag1,16,258.64078,703.45044,0.19999999,1595.550385,51.12645003281876
1,drag1,56,57.919556,902.2951,0.19999999,1793.395615,55.14545285587761
1,drag1,20,254.64633,899.2974,0.19999999,2301.618615,42.98663195029294
1,drag1,53,70.90153,692.45905,0.19999999,2240.519308,51.85332270163304
1,drag1,59,538.25244,169.8673,0.19999999,3178.518,43.84257111713791
1,drag1,30,379.47296,321.74863,0.19999999,3935.069846,58.100557129619794
1,drag1,29,377.47574,155.87822,0.19999999,1780.061462,48.85973040550959
1,drag1,60,548.2386,339.7346,0.19999999,2029.632692,45.147200254872324
1,drag1,33,370.48544,426.66666,0.19999999,2435.45077,56.123072771740475
1,drag1,62,548.2386,627.50977,0.19999999,1654.730231,42.128997036204275
1,drag1,61,552.23303,423.669,0.19999999,1811.553539,54.8380797520438
1,drag1,34,358.50208,623.5129,0.19999999,2099.3582309999997,43.33036951311415
1,drag1,6,274.6186,349.72678,0.19999999,2735.739923,34.98817634026443
1,drag1,48,60.00583,115.90945,0.19999999,4025.775846,53.81341709845115
1,drag1,12,276.6158,148.88368,0.19999999,3591.282769,47.961940796995556
1,drag1,49,92.87102,328.74316,0.19999999,2624.1466929999997,48.11088451115521
1,drag1,51,85.88072,633.50507,0.19999999,3211.4256149999997,45.28816144541335
1,drag1,2,245.65881,434.66043,0.19999999,2110.8301539999998,51.85566998818964
1,drag1,5,258.64078,622.5137,0.19999999,3108.9976159999997,39.23583088406452
1,drag1,50,86.87933,417.6737,0.19999999,2090.483616,49.80397344560742
1,drag1,37,359.5007,514.59796,0.19999999,2961.9710769999997,51.241442954707225
1,drag1,64,549.2372,737.4239,0.19999999,2340.709616,25.133249529906607
1,drag1,38,363.49515,703.45044,0.19999999,1745.753462,50.95713463445077
1,drag1,63,550.2358,523.59094,0.19999999,3049.876077,50.94778538641334
1,drag1,29,347.70972,138.08476,0.19999999,3275.805231,58.4807419051527
1,drag1,31,165.76978,327.74396,0.19999999,1866.510769,43.158021808762506
