successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag1,2,266.7552,432.662,0.19999999,3261.474769,46.960460190411034
1,drag1,3,456.36618,616.5184,0.19999999,1997.354539,37.218470179413146
1,drag1,4,462.35785,422.6698,0.19999999,2073.473615,54.87977413235662
1,drag1,5,246.65742,622.5137,0.19999999,2441.317846,50.12005588266791
1,drag1,9,263.63385,533.5831,0.19999999,2993.975462,51.67340074288704
1,drag1,17,432.39944,724.434,0.19999999,2183.360769,43.135352622650586
1,drag1,16,269.62552,693.45825,0.19999999,4823.947231,44.21462088003067
1,drag1,7,442.3856,518.59485,0.19999999,2437.445154,40.833227779843384
1,drag1,4,450.37448,431.66275,0.19999999,2480.739231,55.88333220086392
1,drag1,10,265.63107,212.83372,0.19999999,3535.547462,51.81940808571866
1,drag1,2,274.6186,412.67758,0.19999999,1201.425769,45.21559697411556
1,drag1,11,450.37448,241.81108,0.19999999,2735.769385,46.86487838306509
1,drag1,4,465.3537,419.67212,0.19999999,2582.068539,49.200860948743546
1,drag1,18,277.61444,831.3505,0.19999999,3506.256539,45.282202563852984
1,drag1,2,285.60333,411.67838,0.19999999,2917.607924,42.710330692680266
1,drag1,19,466.3523,798.3763,0.19999999,2390.37977,65.38241710075648
1,drag1,13,466.3523,128.89929,0.19999999,3660.5342309999996,48.4597936846587
1,drag1,6,270.62415,331.7408,0.19999999,2932.052924,53.10839468733603
1,drag1,12,277.61444,166.86963,0.19999999,2245.213692,50.063821166854254
1,drag1,8,457.36478,330.7416,0.19999999,1859.065384,44.48622650396021
1,drag1,19,473.3426,850.3357,0.19999999,2148.161231,56.3357551310242
1,drag1,22,285.60333,995.2225,0.19999999,3874.6397699999998,48.22821563623851
1,drag1,18,276.6158,797.3771,0.19999999,2408.4713079999997,45.85704902059036
1,drag1,23,468.34952,991.2256,0.19999999,1696.810693,45.117621802566084
1,drag1,14,286.60196,18.985168,0.19999999,3373.1048459999997,54.251769214697376
1,drag1,11,482.3301,215.83138,0.19999999,2288.120461,39.88115256247943
1,drag1,10,272.62137,217.82982,0.19999999,2120.6939239999997,50.05977808559555
1,drag1,15,455.36755,39.968773,0.19999999,2870.644538,56.099755081823695
1,drag1,17,473.3426,700.45276,0.19999999,1994.345461,56.48960098402575
1,drag1,20,282.60748,898.2168,0.19999999,2742.6266929999997,47.205775916117005
1,drag1,21,467.35092,892.30286,0.19999999,1535.4176929999999,60.040420664980594
1,drag1,16,267.6283,703.45044,0.19999999,3015.921462,55.81908632464825
1,drag1,24,167.767,25.979704,0.19999999,3485.780847,70.59223638459785
1,drag1,26,356.50485,242.8103,0.19999999,2251.486615,48.117879267959616
0,drag1,27,592.17755,2.997658,0.19999999,2141.739,486.96163651405095
1,drag1,25,364.49377,40.967995,0.19999999,5112.948461,47.81102891701103
1,drag1,66,572.20526,1002.21704,0.19999999,2138.9704619999998,50.78213588869873
1,drag1,41,389.41663,796.3353,0.19999999,2531.122,55.98453434579585
1,drag1,42,357.50348,999.21936,0.19999999,1636.569154,41.1335213715698
1,drag1,65,548.2386,807.36926,0.19999999,3495.591462,49.83483129985585
0,drag1,36,661.08185,325.7455,0.19999999,2465.1358459999997,536.3713483191797
1,drag1,38,377.47574,736.4247,0.19999999,2676.908923,50.31917709161938
1,drag1,39,185.74203,722.4356,0.19999999,1591.4529229999998,43.96725401794909
1,drag1,37,363.49515,520.59326,0.19999999,2492.967231,51.82031041670395
1,drag1,16,281.6089,723.4348,0.19999999,1646.538,45.495475749953435
1,drag1,56,85.88072,898.2982,0.19999999,1962.2072309999999,42.2793851520356
1,drag1,20,285.60333,911.288,0.19999999,2626.570846,41.997477231273585
1,drag1,53,87.892586,691.4598,0.19999999,2719.403308,46.80804138219162
1,drag1,59,571.20667,134.8946,0.19999999,3610.725308,48.565680134003266
1,drag1,30,384.46603,325.7455,0.19999999,3769.2332309999997,43.175062112197615
1,drag1,29,375.47852,157.87666,0.19999999,1984.9946149999998,48.84813507698639
1,drag1,60,546.24133,343.73145,0.19999999,2776.756384,44.234989640774195
1,drag1,33,382.4688,447.65027,0.19999999,2961.5729229999997,48.143838372960964
1,drag1,62,553.2316,614.5199,0.19999999,3332.517769,52.11372480790042
1,drag1,61,569.2095,413.67682,0.19999999,2554.698231,42.81890869140625
1,drag1,34,387.46185,607.5254,0.19999999,3474.8346149999998,54.08366496775758
1,drag1,6,284.60474,314.7541,0.19999999,2321.048616,57.88138614837687
0,drag1,48,532.26074,71.943794,0.19999999,2944.855231,459.00537817730356
1,drag1,12,255.67387,132.89618,0.19999999,3077.5916159999997,53.126650963667316
1,drag1,49,85.88072,355.72208,0.19999999,1404.24523,43.28012353734591
1,drag1,51,77.891815,631.50665,0.19999999,2075.068077,45.284203355465316
1,drag1,2,275.61722,446.65106,0.19999999,2979.851077,49.88271916219422
1,drag1,5,287.60056,643.49725,0.19999999,2917.560615,52.2623994168089
0,drag1,50,707.01807,286.77597,0.19999999,2650.9283069999997,639.9744301946866
1,drag1,37,341.52567,524.59015,0.19999999,3451.967615,52.1819241147005
1,drag1,64,544.24414,724.434,0.19999999,3861.9693079999997,45.134776347355626
1,drag1,38,368.48822,697.45514,0.19999999,2600.6003849999997,49.987898312263205
1,drag1,63,555.2289,513.59875,0.19999999,2768.3660769999997,54.170984742945386
1,drag1,29,394.45215,145.88603,0.19999999,3263.3667699999996,46.06102662556103
1,drag1,31,155.78363,339.7346,0.19999999,2797.6889229999997,46.307888767864576
0,drag1,28,642.1082,270.78845,0.19999999,3785.900385,472.2008127720533
1,drag1,30,354.50763,333.73926,0.19999999,2515.5041539999997,44.147275407911685
1,drag1,42,371.48407,1010.21075,0.19999999,2316.711923,41.536685309747845
1,drag1,40,195.72816,812.36536,0.19999999,3215.272154,42.02728943757715
1,drag1,41,359.5007,817.36145,0.19999999,3279.102923,41.090981895395075
1,drag1,43,171.76144,970.242,0.19999999,3607.859461,49.18072746531672
1,drag1,45,174.75728,889.94934,0.19999999,1682.889847,54.38462103540241
1,drag1,82,352.5104,1099.9653,0.19999999,2949.270231,48.297119514188616
0,drag1,80,717.00415,1149.1023,0.19999999,2451.24577,526.7780260484559
1,drag1,44,368.48822,877.2544,0.19999999,2699.853769,48.87283579540058
1,drag1,57,564.2164,37.970337,0.19999999,3199.4351549999997,63.27534063454242
1,drag1,26,384.46603,235.81577,0.19999999,2136.319077,48.43766706255205
1,drag1,58,513.2871,247.8064,0.19999999,3207.473846,50.96410117957355
1,drag1,25,378.47433,25.979704,0.19999999,4108.926769,42.90423838712846
1,drag1,64,555.2289,723.4348,0.19999999,3142.59377,46.67845987505298
1,drag1,44,375.47852,937.26776,0.19999999,2223.2608459999997,43.114732613759784
1,drag1,38,354.50763,680.24384,0.19999999,2084.621384,56.16845857940696
1,drag1,67,549.2372,901.29584,0.19999999,3243.6793079999998,53.1292055591855
1,drag1,9,286.60196,475.62842,0.19999999,2689.614846,55.762898141552505
1,drag1,53,72.89875,717.4395,0.19999999,2804.4751539999997,49.36030227737221
1,drag1,16,261.63663,702.45123,0.19999999,3320.921923,87.35579946037358
0,drag1,52,267.6283,720.43713,0.19999999,631.419231,264.6999077997542
1,drag1,74,659.0846,522.59174,0.19999999,5033.289847,52.183065826023736
1,drag1,17,473.3426,723.4348,0.19999999,3580.346923,66.10048492428206
1,drag1,75,643.1068,708.44653,0.19999999,2392.531615,46.982269925157425
1,drag1,7,464.35507,491.61594,0.19999999,2294.532385,51.83606730995008
1,drag1,70,663.0791,147.88446,0.19999999,3235.3887689999997,49.66813998884743
1,drag1,8,473.3426,317.75177,0.19999999,2239.7556919999997,46.41289980129852
1,drag1,13,466.3523,148.88368,0.19999999,3498.4812309999998,47.8517270579355
1,drag1,71,659.0846,332.74005,0.19999999,2487.165693,45.11908735239552
1,drag1,78,655.09015,904.2935,0.19999999,4496.698923999999,50.407470703125
1,drag1,83,481.33148,1090.1483,0.19999999,3505.608385,51.21483716691183
1,drag1,21,468.34952,916.2842,0.19999999,2462.464384,47.81420916450704
1,drag1,85,647.10126,1109.1335,0.19999999,3104.190538,41.28488706428261
1,drag1,19,480.3329,790.3825,0.19999999,2394.053615,51.11411255520148
1,drag1,77,649.0985,986.2295,0.19999999,2499.455,45.171869363804234
1,drag1,76,647.2625,788.3841,0.19999999,3517.059461,50.84050253303154
1,drag1,23,469.4887,987.51,0.19999999,3077.738308,47.8921476550296
1,drag1,15,462.35785,2.997658,0.19999999,3183.0273079999997,67.26257211040637
1,drag1,69,637.1151,244.80875,0.19999999,2654.6338459999997,38.18759980117711
1,drag1,11,475.3398,237.81421,0.19999999,1876.614461,44.989738299680134
1,drag1,68,644.1054,48.96175,0.19999999,2349.389539,60.175889483532885
1,drag1,21,473.3426,904.2935,0.19999999,3042.719846,49.17660785911035
1,drag1,75,669.07074,702.45123,0.19999999,1848.920615,64.9063019970682
1,drag1,17,479.33426,708.44653,0.19999999,2157.895308,42.195037783924484
1,drag1,78,655.09015,888.306,0.19999999,2139.966693,49.110889841901425
1,drag1,54,71.90014,789.3833,0.19999999,2122.7786149999997,48.203848237083434
1,drag1,22,267.6283,1000.21857,0.19999999,2751.767923,51.112973398632874
1,drag1,18,272.62137,802.37317,0.19999999,2616.3652309999998,43.862754567659
1,drag1,55,84.88211,1013.20844,0.19999999,2427.635078,49.123257562177095
1,drag1,67,550.2358,912.2873,0.19999999,4260.0813069999995,51.911103676671296
1,drag1,82,376.4771,1094.1451,0.19999999,3227.3643079999997,42.44540767353579
1,drag1,84,556.2275,1097.1428,0.19999999,1768.728923,45.99146470987971
1,drag1,44,364.49377,882.31067,0.19999999,2299.8840769999997,49.82407768095705
1,drag1,38,360.49933,719.4379,0.19999999,2745.1862309999997,49.811096211187774
1,drag1,45,176.75452,891.30365,0.19999999,1669.044385,49.1637676041363
