successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag1,2,253.64772,433.6612,0.19999999,4485.762154999999,55.862894316397565
1,drag1,3,425.434,614.49506,0.19999999,3789.736615,53.209254956391455
1,drag1,4,435.3953,444.65262,0.19999999,2091.164616,50.85257233427273
1,drag1,5,216.69904,579.54724,0.19999999,5401.709385,72.73146783292192
1,drag1,9,235.94376,555.566,0.19999999,3028.91923,56.14125979453749
1,drag1,17,422.41333,682.4668,0.19999999,5794.631769,47.12371886722829
1,drag1,16,262.63522,731.4286,0.19999999,2177.888615,56.95454100750654
0,drag1,7,268.62692,752.4122,0.19999999,77.161,258.3805711468323
0,drag1,4,256.64355,764.40283,0.19999999,713.692692,365.4838774700596
1,drag1,10,234.67407,269.7892,0.19999999,4226.399461999999,41.53829461314969
1,drag1,2,243.66159,383.70023,0.19999999,2944.4459229999998,67.27698174419069
1,drag1,11,427.4064,249.80484,0.19999999,3202.8836929999998,47.971242015844346
1,drag1,4,468.34952,443.65338,0.19999999,2016.7289999999998,37.77268230636002
1,drag1,18,307.5728,797.3771,0.19999999,3437.37,49.14266650314673
0,drag1,2,303.57837,916.2842,0.19999999,167.48038499999998,399.4496213541828
1,drag1,19,441.38696,799.3755,0.19999999,4005.6833079999997,62.9829879303243
1,drag1,13,442.3856,121.90476,0.19999999,3274.147078,58.14546614241101
1,drag1,6,259.6394,318.75098,0.19999999,4952.0692309999995,49.30311406106136
0,drag1,12,280.61026,418.6729,0.19999999,15.713769,192.04166214652486
1,drag1,8,432.39944,319.75018,0.19999999,4719.820231,54.174182676764616
1,drag1,19,440.38837,782.38873,0.19999999,4290.717001,48.5058329103193
1,drag1,22,255.64494,981.2334,0.19999999,3202.924231,45.31411523188893
1,drag1,18,263.63385,806.37,0.19999999,2165.064462,57.1182070739553
1,drag1,23,463.35645,957.25214,0.19999999,3287.084539,63.32440893582227
1,drag1,14,246.65742,30.9758,0.19999999,3484.486155,49.223118674287235
1,drag1,11,450.37448,229.77815,0.19999999,3723.678231,45.31067944573093
1,drag1,10,273.61996,212.83372,0.19999999,3206.182231,51.0075094945679
1,drag1,15,415.42303,47.96253,0.19999999,3179.9879229999997,55.758105004106014
1,drag1,17,425.40915,685.4645,0.19999999,2949.157308,46.53224795972319
0,drag1,20,567.2122,280.78064,0.19999999,2851.476539,724.1706942985686
1,drag1,21,448.37726,921.2803,0.19999999,2938.029,41.61503215741917
1,drag1,16,265.63107,699.45355,0.19999999,3237.7707689999997,54.805931456553466
1,drag1,24,167.767,46.96331,0.19999999,4198.929537999999,68.43091333170754
1,drag1,26,352.5104,209.83606,0.19999999,3632.081154,55.13409877668453
1,drag1,27,178.75174,245.80797,0.19999999,2143.1169999999997,40.97354582683214
1,drag1,25,339.52844,58.95394,0.19999999,1738.975923,53.92995828683551
1,drag1,66,535.2566,954.2545,0.19999999,4069.702538,56.71970183687759
1,drag1,41,340.52704,812.36536,0.19999999,2897.3797689999997,58.007314775816944
1,drag1,42,345.5201,975.2381,0.19999999,2665.702616,53.45270816050465
1,drag1,65,559.2233,809.3358,0.19999999,4659.253769999999,56.845169429775495
0,drag1,36,343.6951,70.829704,0.19999999,8021.454385999999,527.2100462505628
0,drag1,38,672.0666,70.94457,0.19999999,4073.4286159999997,754.6824888175345
0,drag1,39,357.50348,469.6331,0.19999999,1335.158308,342.68578396236984
1,drag1,37,389.4591,533.5831,0.19999999,822.8476919999999,27.661263927761745
1,drag1,16,259.28296,751.34216,0.19999999,2692.0226159999997,50.427864282799284
1,drag1,56,67.905685,909.2896,0.19999999,4131.41577,49.11310423937859
1,drag1,20,250.65187,879.31305,0.19999999,6040.167847,62.174444869656945
1,drag1,53,77.891815,726.4325,0.19999999,4319.714231,54.943726349870246
1,drag1,59,546.24133,134.8946,0.19999999,4227.914616,51.90045093137351
1,drag1,30,363.49515,305.7611,0.19999999,5483.6996149999995,54.136727802482085
1,drag1,29,354.50763,144.88681,0.19999999,3405.966923,50.85333468672424
1,drag1,60,564.243,347.72833,0.19999999,3537.214,47.463974505162035
1,drag1,33,354.50763,441.65497,0.19999999,3667.535,44.05739372525032
1,drag1,62,542.2469,630.5074,0.19999999,4309.216923,46.127415789807145
1,drag1,61,543.2455,423.669,0.19999999,3167.092308,65.17332452065445
0,drag1,34,545.24274,132.89618,0.19999999,4967.281846,545.5847647677884
0,drag1,6,419.41748,267.7908,0.19999999,1126.594769,241.7295834806903
0,drag1,48,446.38004,277.783,0.19999999,173.35353899999998,394.1294203684876
0,drag1,12,416.42163,284.77753,0.19999999,641.803,204.08777362976875
0,drag1,49,411.4286,341.73303,0.19999999,538.489615,341.1213263965789
1,drag1,51,44.937588,595.5347,0.19999999,2597.557539,47.2098072679216
1,drag1,2,243.66159,442.65417,0.19999999,3992.852231,52.82233677850643
1,drag1,5,272.62137,594.5355,0.19999999,1789.3686149999999,46.213360115189325
0,drag1,50,305.5756,0.0,0.19999999,3131.651077,511.22841578418775
0,drag1,37,527.2677,64.94926,0.19999999,3593.978616,528.9433422760661
1,drag1,64,540.2497,732.4278,0.19999999,2734.497539,46.508783284224506
1,drag1,38,358.50208,693.45825,0.19999999,1597.8670769999999,54.0541110258876
1,drag1,63,532.26074,517.59564,0.19999999,2902.864231,58.81180109208362
1,drag1,29,370.48544,146.88524,0.19999999,2516.364923,55.82636100177316
1,drag1,31,156.78226,335.7377,0.19999999,3476.892923,52.61754464696086
