successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag1,2,222.69072,466.63544,0.19999999,2683.754385,49.88331221
1,drag1,3,418.41888,617.5176,0.19999999,3009.257307,44.17343785
1,drag1,4,413.4258,455.644,0.19999999,1824.286385,50.05728165
1,drag1,5,249.65326,626.51056,0.19999999,2379.167154,49.25340149
1,drag1,9,257.64218,547.5722,0.19999999,2664.662077,46.93064816
1,drag1,17,456.36618,718.4387,0.19999999,1714.466462,50.12444821
1,drag1,16,249.65326,715.44104,0.19999999,2230.48677,47.99464126
1,drag1,7,425.40915,528.58704,0.19999999,2690.103616,50.85929517
1,drag1,4,450.37448,428.6651,0.19999999,2519.548769,52.35346568
1,drag1,10,257.64218,255.80016,0.19999999,2555.551616,45.83346957
1,drag1,2,240.66574,447.65027,0.19999999,1838.281769,51.14592062
1,drag1,11,423.41193,257.79858,0.19999999,4246.506924,49.09625948
1,drag1,4,444.3828,430.66354,0.19999999,2411.735154,51.14796716
1,drag1,18,245.65881,812.36536,0.19999999,3342.613385,50.40024257
1,drag1,2,242.66298,409.67993,0.19999999,2916.469462,49.75193313
1,drag1,19,433.39807,809.3677,0.19999999,4185.156,48.37226165
1,drag1,13,443.3842,128.89929,0.19999999,2777.207,48.69364688
1,drag1,6,264.63245,348.72757,0.19999999,2453.886307,46.16833892
1,drag1,12,254.64633,172.86494,0.19999999,2227.635615,49.84867647
1,drag1,8,431.40085,344.73068,0.19999999,3820.411077,50.1268716
1,drag1,19,439.38974,810.3669,0.19999999,2448.414847,44.35236722
1,drag1,22,249.65326,986.2295,0.19999999,2641.299538,49.18352689
1,drag1,18,242.66298,839.34424,0.19999999,2967.306308,47.82313625
1,drag1,23,436.39392,1000.21857,0.19999999,3468.046462,50.11003622
1,drag1,14,248.65465,26.978922,0.19999999,3277.617154,47.24572039
1,drag1,11,424.41055,239.81265,0.19999999,4094.789769,48.12753782
1,drag1,10,254.64633,233.81734,0.19999999,3460.785231,47.96247015
1,drag1,15,417.42026,61.9516,0.19999999,2388.162616,50.80944418
