successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag1,2,276.6158,434.66043,0.19999999,3731.6318459999998,49.46064488067302
1,drag1,3,434.39667,602.5293,0.19999999,2544.331847,53.47396871603146
1,drag1,4,475.3398,470.63232,0.19999999,3799.147539,43.38490881943671
1,drag1,5,287.60056,628.509,0.19999999,4210.4105389999995,52.20635942261597
1,drag1,9,290.5964,573.55194,0.19999999,1780.9231539999998,51.0444328603698
1,drag1,17,435.3953,717.4395,0.19999999,2583.795231,44.12241897953732
1,drag1,16,265.63107,723.4348,0.19999999,5419.068923,53.98167673816468
1,drag1,7,459.362,547.5722,0.19999999,2691.830924,46.8222123769404
1,drag1,4,456.36618,449.6487,0.19999999,2065.3998469999997,51.92053831749643
1,drag1,10,246.65742,226.8228,0.19999999,3031.6156929999997,54.80936449982078
1,drag1,2,258.64078,427.6659,0.19999999,1921.2666159999999,44.40105379402064
1,drag1,11,462.35785,260.79626,0.19999999,2954.122078,43.89637446738753
1,drag1,4,441.38696,423.669,0.19999999,2578.144769,43.21540707791314
1,drag1,18,269.62552,808.36847,0.19999999,4129.629077,51.26053995321402
1,drag1,2,288.59918,435.65964,0.19999999,2547.190538,50.70125522274749
1,drag1,19,454.36893,815.363,0.19999999,5031.383460999999,51.52970218621947
1,drag1,13,431.40085,167.86885,0.19999999,3826.812461,42.455347646835875
1,drag1,6,279.61166,350.72598,0.19999999,3456.065,43.43016118586498
1,drag1,12,271.62274,166.86963,0.19999999,3039.028461,52.81365014248191
1,drag1,8,430.40222,341.73303,0.19999999,2432.815307,41.13961652506431
1,drag1,19,455.36755,832.34973,0.19999999,3994.636385,57.323974676644255
1,drag1,22,276.6158,1011.20996,0.19999999,3378.4809229999996,45.619498424545334
1,drag1,18,287.60056,823.35675,0.19999999,2089.755846,45.81109721931292
1,drag1,23,461.35922,995.2225,0.19999999,2951.499,46.16643182795712
1,drag1,14,278.61304,47.96253,0.19999999,3558.512692,41.384098781821535
1,drag1,11,433.39807,216.8306,0.19999999,1652.4411539999999,45.261864052835016
1,drag1,10,270.62415,270.78845,0.19999999,1849.609154,41.36246249995491
1,drag1,15,481.33148,80.93677,0.19999999,3061.4699229999997,47.883020449738574
1,drag1,17,464.35507,727.4317,0.19999999,3160.713308,42.67783743534621
1,drag1,20,269.62552,940.26544,0.19999999,3124.662462,44.19416265566442
1,drag1,21,454.51016,926.27637,0.19999999,3384.569154,62.957002507285345
1,drag1,16,261.63663,733.427,0.19999999,2041.9326159999998,48.44278074509047
1,drag1,24,152.7878,61.9516,0.19999999,3655.689693,41.62157286544319
1,drag1,26,338.52982,252.80249,0.19999999,3223.07777,47.521554308984435
1,drag1,27,168.76561,250.80406,0.19999999,2017.077308,46.205942888078276
1,drag1,25,340.52704,66.9477,0.19999999,2839.135923,44.894482508357605
1,drag1,66,540.2497,1020.20294,0.19999999,3397.828385,51.72115107042488
1,drag1,41,354.50763,822.35754,0.19999999,2951.754923,50.14089162778828
1,drag1,42,369.48685,1016.2061,0.19999999,1742.392308,37.456378271801
1,drag1,65,546.24133,841.3427,0.19999999,2373.9443069999998,48.855280173483635
1,drag1,36,178.75174,533.5831,0.19999999,3408.1223849999997,42.744111021747145
1,drag1,38,358.50208,733.427,0.19999999,1973.0895389999998,43.12939302229404
1,drag1,39,169.76422,705.44885,0.19999999,1577.636769,46.604172495110845
1,drag1,37,357.50348,552.5683,0.19999999,1838.779077,43.97001789241145
1,drag1,16,259.6394,728.4309,0.19999999,1884.577077,42.391446442394844
1,drag1,56,73.89737,934.2701,0.19999999,1948.0808459999998,38.54339736861032
1,drag1,20,253.64772,937.26776,0.19999999,2799.2588459999997,53.510209355339114
1,drag1,53,68.904305,721.4364,0.19999999,2665.792,52.539090071918764
1,drag1,59,541.5381,163.87198,0.19999999,4472.156154,40.60453740742686
1,drag1,30,372.48267,334.7385,0.19999999,2519.389154,52.15149926223405
1,drag1,29,363.49515,159.87509,0.19999999,2538.2977699999997,50.96963266429409
1,drag1,60,559.2233,337.73615,0.19999999,3224.557539,48.39933908264908
1,drag1,33,372.48267,447.65027,0.19999999,2688.713846,43.04696072476431
1,drag1,62,564.2164,624.5121,0.19999999,3448.7249229999998,47.187450701012025
1,drag1,61,559.2233,441.65497,0.19999999,2138.889615,54.88727014124302
1,drag1,34,377.47574,630.5074,0.19999999,2365.503384,46.26870246240949
1,drag1,6,284.60474,349.72678,0.19999999,1727.997384,51.89623444196307
1,drag1,48,91.8724,155.87822,0.19999999,2137.980693,43.85129371966907
1,drag1,12,267.6283,147.88446,0.19999999,3512.861462,42.051221107013696
1,drag1,49,85.88072,347.72833,0.19999999,2519.943616,38.211397994536576
1,drag1,51,72.89875,635.50354,0.19999999,2465.680539,43.19416224434306
1,drag1,2,267.6283,465.63623,0.19999999,2535.0137689999997,45.117892153065426
1,drag1,5,265.63107,621.51447,0.19999999,2735.5142309999997,44.39419491939843
1,drag1,50,80.88766,428.6651,0.19999999,1723.135231,47.15936389944331
1,drag1,37,360.49933,533.5831,0.19999999,2204.465769,44.168959187448074
1,drag1,64,565.21497,731.4286,0.19999999,2084.036385,51.156489252630294
