successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag1,2,252.64911,462.63855,0.19999999,4505.838308,45.01183851
1,drag1,3,480.3329,591.53784,0.19999999,3541.622616,51.04175694
1,drag1,4,440.38837,460.64014,0.19999999,2687.607693,51.81968633
1,drag1,5,263.63385,631.50665,0.19999999,2507.823154,50.18678387
1,drag1,9,270.8511,526.5886,0.19999999,2886.912616,47.99641057
1,drag1,17,436.39392,723.4348,0.19999999,3486.89677,46.11317172
1,drag1,16,266.6297,722.4356,0.19999999,1775.988462,50.09763336
1,drag1,7,454.36893,550.5699,0.19999999,2347.282692,54.80786414
1,drag1,4,454.36893,452.64636,0.19999999,1632.173078,55.89420009
1,drag1,10,262.63522,231.8189,0.19999999,2111.467384,51.0344845
1,drag1,2,266.6297,441.65497,0.19999999,3467.592384,45.39020596
1,drag1,11,439.38974,268.79,0.19999999,2170.262615,44.81793332
1,drag1,4,432.39944,415.67526,0.19999999,2139.581539,59.7793893
1,drag1,18,257.64218,813.36456,0.19999999,4197.35577,52.27227391
1,drag1,2,249.65326,444.65262,0.19999999,2459.08977,52.74645001
1,drag1,19,463.35645,815.363,0.19999999,6228.323462,49.48975982
1,drag1,13,453.37033,163.87198,0.19999999,4584.337231,45.48311135
1,drag1,6,266.6297,346.72913,0.19999999,5489.146616,53.1534776
1,drag1,12,275.61722,162.87276,0.19999999,1469.391538,46.85900732
1,drag1,8,471.34537,348.72757,0.19999999,3138.131692,44.19541143
1,drag1,19,462.35785,800.3747,0.19999999,4765.436385,55.32708881
1,drag1,22,276.6158,987.2287,0.19999999,2377.252308,56.15653762
1,drag1,18,276.6158,817.36145,0.19999999,2837.305923,51.29471879
1,drag1,23,456.36618,996.2217,0.19999999,4140.011,53.11447834
1,drag1,14,270.62415,37.970337,0.19999999,9607.965232,51.2183701
1,drag1,11,441.38696,250.80406,0.19999999,8168.141385,48.11315624
1,drag1,10,291.595,236.81499,0.19999999,3492.509539,50.48423833
1,drag1,15,471.34537,66.9477,0.19999999,1869.988693,49.2741272
1,drag1,17,465.3537,718.4387,0.19999999,5802.743615,55.48089662
1,drag1,20,277.61444,896.29974,0.19999999,3399.523539,57.20319892
1,drag1,21,444.3828,910.2888,0.19999999,2931.194231,45.63009573
1,drag1,16,278.61304,716.4403,0.19999999,2298.850231,51.80633824
1,drag1,24,200.10458,61.33459,0.19999999,2148.971,49.78737829
1,drag1,26,342.5243,233.81734,0.19999999,5089.50877,55.11194776
1,drag1,27,194.72955,223.82513,0.19999999,2855.782769,50.07204357
1,drag1,25,378.70895,48.96175,0.19999999,3714.352077,56.80562114
1,drag1,66,552.23303,1018.2045,0.19999999,5189.585385,53.87685711
1,drag1,41,372.48267,797.3771,0.19999999,3143.665154,49.84451377
1,drag1,42,358.50208,989.2272,0.19999999,2728.32777,51.14894579
1,drag1,65,536.2552,812.36536,0.19999999,2481.35077,50.49181397
1,drag1,36,171.76144,533.5831,0.19999999,2461.460846,50.73801744
1,drag1,38,358.50208,708.44653,0.19999999,2692.635769,49.11314871
1,drag1,39,183.7448,729.4301,0.19999999,3100.850154,52.00863093
1,drag1,37,370.48544,526.5886,0.19999999,2772.833539,48.99877613
