successful,drag,num[i],x1,y1,z1,totaltime,offset
1,drag1,2,257.64218,471.63153,0.19999999,4893.2951539999995,47.99980162754215
1,drag1,3,462.35785,608.5246,0.19999999,4652.344231,42.24136607837552
1,drag1,4,458.68933,444.65262,0.19999999,6462.795539,49.80666412808687
1,drag1,5,258.64078,645.4957,0.19999999,7677.481462,54.10832131404559
1,drag1,9,282.60748,563.5597,0.19999999,3581.7051539999998,49.89994655196382
1,drag1,17,473.3426,698.45435,0.19999999,5797.373539,51.24583826718143
1,drag1,16,285.60333,675.4723,0.19999999,4100.685154,56.98320072260422
1,drag1,7,452.3717,549.5706,0.19999999,7102.784307999999,46.85079200452817
1,drag1,4,442.3856,457.64246,0.19999999,13692.069924,53.917609642275636
1,drag1,10,255.64494,250.80406,0.19999999,9868.445693,53.93997754612103
1,drag1,2,278.61304,420.67136,0.19999999,4200.421616,47.15837894337011
1,drag1,11,433.39807,279.78143,0.19999999,12117.657153999999,57.829236324325024
1,drag1,4,471.34537,412.67758,0.19999999,4338.714077,47.288336835217706
1,drag1,18,278.61304,777.39264,0.19999999,7214.404539,54.283884661697314
1,drag1,2,277.61444,455.644,0.19999999,7879.838616,46.76333358512678
1,drag1,19,469.34814,797.3771,0.19999999,4910.268924,50.28825569342713
1,drag1,13,475.3398,139.89072,0.19999999,6606.110076999999,44.54183940829259
1,drag1,6,287.60056,334.7385,0.19999999,4442.674153999999,50.21273872915504
1,drag1,12,271.62274,161.87354,0.19999999,4507.5206929999995,46.824770645252656
1,drag1,8,475.3398,314.7541,0.19999999,3282.07777,47.11650967921808
1,drag1,19,456.36618,786.3856,0.19999999,8444.999769,53.369171022169176
1,drag1,22,272.62137,999.21936,0.19999999,6229.466230999999,51.1426144125407
1,drag1,18,285.60333,822.35754,0.19999999,3701.091923,50.85123528140678
1,drag1,23,471.34537,974.2389,0.19999999,4044.5965389999997,50.249919585337395
1,drag1,14,272.62137,28.977362,0.19999999,8551.845154999999,43.25145610233994
1,drag1,11,472.34396,242.8103,0.19999999,4275.487077,38.297163787002084
1,drag1,10,285.60333,223.82513,0.19999999,6051.174000999999,55.94834652657404
1,drag1,15,458.3634,42.96643,0.19999999,8161.018539,41.84114523138342
1,drag1,17,474.34122,718.4387,0.19999999,4952.804999999999,46.493088301488115
1,drag1,20,284.60474,899.2974,0.19999999,4318.922539,51.28502655104603
1,drag1,21,468.34952,911.288,0.19999999,4433.564154,49.10546853067994
1,drag1,16,293.59225,696.4559,0.19999999,3519.927154,44.26024075190767
1,drag1,24,185.8657,37.970337,0.19999999,4937.865462,40.77914978103689
1,drag1,26,369.48685,226.8228,0.19999999,3474.923692,45.16413672622899
1,drag1,27,186.74065,228.82123,0.19999999,3602.0240009999998,49.9879769890464
1,drag1,25,367.4896,33.973457,0.19999999,4901.6366929999995,48.92092159620372
1,drag1,66,574.2025,995.2225,0.19999999,6079.363232,52.713079261055334
1,drag1,41,379.47296,777.39264,0.19999999,2709.919384,51.82732736863884
1,drag1,42,376.4771,987.2287,0.19999999,3037.467385,53.11946878382883
1,drag1,65,571.20667,810.3669,0.19999999,4772.747692999999,49.149451962100365
1,drag1,36,184.74342,502.60733,0.19999999,4260.063462,46.74081513306034
1,drag1,38,372.48267,695.45667,0.19999999,4212.659538,50.24701907113934
1,drag1,39,179.75035,686.4637,0.19999999,5615.048693,51.01142780467464
1,drag1,37,376.4771,487.61905,0.19999999,4511.067384999999,48.00266814737329
1,drag1,16,266.6297,689.46136,0.19999999,3904.4247689999997,51.10867636872812
1,drag1,56,84.88211,862.3263,0.19999999,3255.434077,54.10996924330686
1,drag1,20,275.61722,866.3232,0.19999999,4471.4195389999995,54.0091830929264
1,drag1,53,75.89459,702.45123,0.19999999,4299.747461,49.00017426724975
1,drag1,59,577.19836,104.91803,0.19999999,6452.007154999999,46.714256470370955
1,drag1,30,358.50208,294.7697,0.19999999,9162.284693,53.27726200193317
1,drag1,29,372.48267,149.8829,0.19999999,4671.5087699999995,45.91552260925143
