     ,f1d,585.4579,793.5867,0.53999996
     ,f2d,379.64847,825.57,0.7
     ,f1m,585.4579,793.5867,0.53999996,f2m,379.64847,825.57,0.74
     ,f1m,585.4579,793.5867,0.53999996,f2m,379.64847,825.57,0.78
     ,f1m,585.4579,793.5867,0.53999996,f2m,379.64847,825.57,0.84
     ,f1m,585.4579,793.5867,0.55,f2m,379.64847,825.57,0.98999995
     ,f1m,585.4579,793.5867,0.59,f2m,379.64847,825.57,1.12
     ,f1m,585.4579,793.5867,0.61,f2m,379.64847,825.57,1.17
     ,f1m,585.4579,793.5867,0.65,f2m,379.64847,825.57,1.23
     ,f1m,585.4579,793.5867,0.69,f2m,379.64847,825.57,1.28
     ,f1m,585.4579,793.5867,0.78,f2m,379.64847,825.57,1.3
     ,f1m,585.4579,793.5867,0.83,f2m,374.08917,825.57,1.31
     ,f1m,585.4579,793.5867,0.84999996,f2m,361.17987,832.2726,1.31
     ,f1m,585.4579,793.5867,0.87,f2m,356.45807,838.0381,1.31
     ,f1m,585.4579,793.5867,0.88,f2m,352.0421,844.1922,1.31
     ,f1m,585.4579,793.5867,0.88,f2m,347.96268,849.6302,1.31
     ,f1m,585.4579,793.5867,0.88,f2m,343.2576,853.97974,1.31
     ,f1m,585.4579,793.5867,0.88,f2m,334.7641,864.45715,1.31
     ,f1m,585.4579,793.5867,0.88,f2m,328.34076,873.47046,1.31
     ,f1m,585.4579,793.5867,0.88,f2m,322.29007,881.95215,1.31
     ,f1m,585.4579,793.5867,0.88,f2m,315.13525,887.7174,1.31
     ,f1m,587.9285,788.64343,0.88,f2m,310.23984,892.2446,1.31
     ,f1m,597.69824,780.4258,0.88,f2m,307.6732,891.53564,1.31
     ,f1m,605.85187,778.7412,0.88,f2m,304.0121,895.2402,1.31
     ,f1m,611.44324,776.92554,0.88,f2m,299.7131,897.87195,1.31
     ,f1m,615.8946,775.596,0.88,f2m,296.7487,900.99554,1.31
     ,f1m,620.04736,774.286,0.88,f2m,291.7976,903.84,1.31
     ,f1m,622.65485,774.59656,0.88,f2m,285.3887,906.64343,1.31
     ,f1m,626.18555,774.59656,0.88,f2m,280.9745,911.2907,1.31
     ,f1m,632.36346,774.59656,0.88,f2m,277.2688,915.2605,1.31
     ,f1m,634.9618,774.59656,0.88,f2m,275.19553,918.0715,1.31
     ,f1m,638.1195,774.59656,0.88,f2m,270.68378,922.5851,1.31
     ,f1m,640.75055,774.59656,0.88,f2m,266.066,927.03284,1.31
     ,f1m,642.3908,774.59656,0.88,f2m,262.79993,929.50146,1.31
     ,f1m,643.1986,774.59656,0.88,f2m,259.17166,931.3091,1.31
     ,f1m,645.00073,774.59656,0.88,f2m,257.16394,933.11194,1.31
     ,f1m,645.4024,774.59656,0.88,f2m,255.35739,933.5138,1.31
     ,f1m,646.6251,774.59656,0.88,f2m,253.5414,936.7359,1.31
     ,f1m,646.4015,774.59656,0.88,f2m,252.73131,939.57996,1.31
     ,f1m,647.4006,774.59656,0.88,f2m,250.93736,943.1693,1.31
     ,f1m,649.3987,775.596,0.88,f2m,249.10878,944.50806,1.3399999
     ,f1m,652.3454,775.596,0.88,f2m,245.82295,944.50806,1.35
     ,f1m,654.95734,775.596,0.88,f2m,243.21106,944.50806,1.36
     ,f1m,657.57465,775.596,0.88,f2m,241.68445,946.59875,1.36
     ,f1m,658.2898,775.596,0.88,f2m,239.97914,946.507,1.38
     ,f1m,659.38947,775.596,0.88,f2m,237.35931,946.507,1.38
     ,f1m,660.38855,775.596,0.88,f2m,236.78076,947.03015,1.39
     ,f1m,661.7272,775.596,0.88,f2m,235.44214,948.84564,1.39
     ,f1m,661.38763,775.596,0.88,f2m,234.78261,951.6557,1.39
     ,f1m,661.38763,775.596,0.88,f2m,234.78261,953.00366,1.39
     ,f1m,661.38763,775.596,0.88,f2m,234.78261,952.5039,1.3299999
     ,f1m,661.38763,777.6966,0.88,f2m,235.83247,949.4038,1.15
     ,f1u,661.38763,777.6966,0.7,f2u,235.83247,949.4038,1.15
scale1,27,29.266788,999.8669229999999
     ,f1d,743.31177,1223.3628,0.65
     ,f2d,465.5689,1271.3378,0.82
     ,f1m,743.31177,1223.3628,0.69,f2m,465.5689,1271.3378,0.82
     ,f1m,743.31177,1223.3628,0.76,f2m,465.5689,1271.3378,0.82
     ,f1m,743.31177,1223.3628,0.82,f2m,465.5689,1271.3378,0.82
     ,f1m,738.4035,1226.3395,0.85999995,f2m,473.40915,1273.3151,0.82
     ,f1m,730.4134,1229.1418,0.93,f2m,493.92737,1276.1173,0.83
     ,f1m,726.1408,1230.3591,1.0,f2m,503.12756,1277.9279,0.9
     ,f1m,723.9296,1231.7585,1.04,f2m,506.33133,1281.1328,0.96
     ,f1m,719.9048,1232.5724,1.0799999,f2m,509.95645,1280.3331,1.06
     ,f1m,718.3349,1232.3582,1.09,f2m,510.52728,1280.3331,1.16
     ,f1m,717.3358,1232.3582,1.09,f2m,510.52728,1281.169,1.22
     ,f1m,717.3358,1232.3582,1.09,f2m,510.52728,1282.6249,1.28
     ,f1m,717.3358,1232.3582,1.13,f2m,510.52728,1283.3315,1.36
     ,f1m,717.3358,1232.3582,1.13,f2m,510.52728,1287.8778,1.37
     ,f1m,717.3358,1232.3582,1.13,f2m,509.445,1292.4934,1.43
     ,f1m,717.3358,1232.3582,1.13,f2m,504.84262,1301.9084,1.49
     ,f1m,718.7536,1232.3582,1.13,f2m,493.5762,1311.8644,1.49
     ,f1m,722.3789,1232.3582,1.13,f2m,481.8865,1318.3611,1.49
     ,f1m,724.6616,1232.3582,1.13,f2m,470.56873,1321.9766,1.49
     ,f1m,728.6158,1232.3582,1.13,f2m,460.8472,1327.7441,1.49
     ,f1m,731.2391,1232.3582,1.13,f2m,452.7485,1331.2227,1.49
     ,f1m,731.3229,1229.8441,1.13,f2m,446.79816,1335.8195,1.49
     ,f1m,732.8913,1228.3602,1.13,f2m,440.31274,1340.4417,1.49
     ,f1m,733.321,1228.3602,1.13,f2m,437.21356,1344.0631,1.49
     ,f1m,734.32007,1228.3602,1.13,f2m,434.40112,1345.4958,1.49
     ,f1m,736.3055,1228.3602,1.13,f2m,431.61313,1348.2849,1.49
     ,f1m,738.9494,1228.3602,1.13,f2m,426.971,1351.9294,1.49
     ,f1m,740.3145,1228.3602,1.13,f2m,421.34967,1358.1829,1.49
     ,f1m,741.7585,1228.3602,1.13,f2m,414.8348,1363.6255,1.49
     ,f1m,743.55786,1229.6058,1.13,f2m,408.63638,1368.0264,1.49
     ,f1m,745.42175,1229.3596,1.13,f2m,402.40338,1370.3982,1.49
     ,f1m,748.0581,1231.1095,1.13,f2m,396.13168,1375.9095,1.49
     ,f1m,750.6929,1233.0518,1.13,f2m,391.55548,1378.6699,1.49
     ,f1m,753.7922,1234.357,1.13,f2m,386.65512,1382.2734,1.49
     ,f1m,756.607,1234.357,1.13,f2m,383.33755,1385.8931,1.49
     ,f1m,757.2988,1234.357,1.13,f2m,378.52744,1386.278,1.49
     ,f1m,758.29785,1234.357,1.13,f2m,373.78986,1388.2089,1.49
