      ,,88.91767,669.6512,0.65999997
      ,,89.924515,669.6512,0.65999997
      ,,107.52994,671.6131,0.65999997
      ,,121.54368,672.64966,0.65999997
      ,,130.3953,673.23535,0.65999997
      ,,138.49591,673.6491,0.65999997
      ,,153.04561,672.64966,0.65999997
      ,,164.80325,672.64966,0.65999997
      ,,177.13795,672.64966,0.65999997
      ,,186.57281,672.64966,0.65999997
      ,,196.45251,672.64966,0.65999997
      ,,205.32503,672.64966,0.65999997
      ,,214.1185,672.64966,0.65999997
      ,,222.48634,672.64966,0.65999997
      ,,230.21281,672.64966,0.65999997
      ,,236.2624,672.64966,0.65999997
      ,,244.62613,672.64966,0.65999997
      ,,252.86278,672.64966,0.65999997
      ,,262.1408,672.64966,0.65999997
      ,,272.17148,671.24646,0.65999997
      ,,278.6165,670.4322,0.65999997
      ,,284.8581,670.6507,0.65999997
      ,,292.82013,669.6512,0.65999997
      ,,300.3206,669.6512,0.65999997
      ,,304.63696,669.6512,0.65999997
      ,,309.53256,666.10693,0.65999997
      ,,315.05396,664.56744,0.65999997
      ,,318.3663,662.76776,0.65999997
      ,,321.79996,662.65485,0.65999997
      ,,324.20914,661.6554,0.65999997
      ,,326.01855,661.6554,0.65999997
      ,,327.8311,661.6554,0.65999997
      ,,329.63882,660.7118,0.65999997
      ,,332.204,659.9005,0.65999997
      ,,335.68915,659.65643,0.65999997
      ,,337.08243,659.65643,0.65999997
      ,,341.0851,658.6569,0.65999997
      ,,342.69595,656.6447,0.65999997
      ,,344.49338,655.84607,0.65999997
      ,,347.31235,655.6585,0.65999997
      ,,349.12125,655.6585,0.65999997
      ,,350.74414,654.659,0.65999997
      ,,353.173,654.659,0.65999997
      ,,353.92734,654.659,0.65999997
      ,,355.9827,653.5035,0.65999997
      ,,357.80173,653.65955,0.65999997
      ,,360.52942,653.65955,0.65999997
      ,,363.18936,653.65955,0.65999997
      ,,365.2306,653.65955,0.65999997
      ,,367.0443,653.65955,0.65999997
      ,,368.84976,653.65955,0.65999997
      ,,371.65793,653.65955,0.65999997
      ,,373.15448,653.65955,0.65999997
      ,,373.9147,653.65955,0.65999997
      ,,375.87408,653.65955,0.66999996
      ,,377.1508,653.65955,0.66999996
      ,,378.0437,653.65955,0.66999996
      ,,377.65033,653.65955,0.68
      ,,377.65033,653.65955,0.69
      ,,378.84558,653.65955,0.69
      ,,378.6494,654.74585,0.71
      ,,380.03284,654.659,0.71999997
      ,,379.64847,654.659,0.72999996
      ,,379.64847,654.659,0.74
      ,,379.64847,654.659,0.75
      ,,379.64847,654.659,0.76
      ,,379.64847,654.659,0.77
      ,,379.64847,654.659,0.78999996
      ,,379.64847,654.659,0.79999995
      ,,379.64847,654.659,0.81
      ,,379.64847,654.659,0.82
      ,,379.64847,654.659,0.84
      ,,379.64847,654.659,0.71
drag1,2,379.64847,654.659,0.71,2358.6617699999997,69.04621082248488
      ,,373.65402,718.6257,0.75
      ,,379.82288,727.8537,0.75
      ,,397.0264,749.6824,0.75
      ,,412.67004,768.3244,0.75
      ,,430.28363,786.27246,0.75
      ,,446.2026,793.04016,0.75
      ,,459.18143,801.71155,0.75
      ,,471.96164,811.71906,0.75
      ,,486.04172,822.1906,0.75
      ,,499.86566,831.11945,0.75
      ,,516.13354,839.9294,0.75
      ,,532.5054,857.4405,0.75
      ,,545.10095,873.45,0.75
      ,,558.97955,882.5379,0.75
      ,,571.5757,890.73883,0.75
      ,,582.2235,900.1667,0.75
      ,,592.13947,905.4035,0.75
      ,,598.7129,912.3036,0.75
      ,,606.6942,922.33954,0.75
      ,,616.71436,931.4194,0.75
      ,,623.1807,937.26953,0.75
      ,,629.3614,941.4537,0.75
      ,,633.21893,947.92194,0.75
      ,,636.6446,951.73834,0.75
      ,,641.6851,953.92957,0.75
      ,,643.8516,955.7261,0.75
      ,,644.4375,958.5691,0.75
      ,,647.1,960.34937,0.75
      ,,648.7358,962.835,0.75
      ,,650.87115,966.44434,0.75
      ,,652.6849,966.4966,0.75
      ,,655.4874,967.4961,0.75
      ,,656.8917,968.99524,0.75
      ,,658.916,972.01984,0.75
      ,,659.88904,972.99316,0.75
      ,,660.7789,972.49347,0.75
      ,,661.1515,973.4929,0.75
      ,,661.38763,975.07104,0.75
      ,,662.76794,975.4919,0.75
      ,,660.59674,974.7007,0.75
      ,,657.3913,974.49243,0.75
      ,,657.1947,973.2962,0.75
      ,,656.15826,972.49347,0.75
      ,,656.3922,970.4511,0.75
      ,,655.57043,968.6729,0.75
      ,,653.76196,966.8637,0.75
      ,,651.9534,965.05444,0.75
      ,,651.39685,964.2392,0.75
      ,,650.3232,962.4241,0.75
      ,,648.55096,959.803,0.75
      ,,647.4006,956.9945,0.75
      ,,647.4006,956.002,0.75
      ,,644.464,953.5641,0.75
      ,,642.90466,950.5049,0.75
      ,,643.40424,949.32526,0.75
      ,,643.40424,948.0062,0.75
      ,,643.40424,947.39465,0.75
      ,,646.1735,947.5065,0.75
      ,,647.90015,947.5065,0.75
      ,,648.6027,947.5065,0.75
      ,,649.3987,947.5065,0.76
      ,,650.89734,947.5065,0.77
      ,,651.65845,947.5065,0.77
      ,,652.788,947.5065,0.77
      ,,653.59076,947.5065,0.77
      ,,654.6537,947.5065,0.78
      ,,655.7889,947.5065,0.78
      ,,656.51447,947.5065,0.78
      ,,657.48926,947.5065,0.78
      ,,657.3913,947.5065,0.78999996
      ,,657.3913,947.5065,0.79999995
      ,,657.3913,947.5065,0.81
      ,,657.3913,947.5065,0.82
      ,,658.3904,947.5065,0.82
      ,,658.3904,948.506,0.72999996
drag1,3,658.3904,948.506,0.72999996,2502.383539,61.13275198403309
      ,,681.3691,1041.4575,0.75
      ,,682.09216,1017.33734,0.75
      ,,683.8941,993.682,0.75
      ,,687.0539,972.3535,0.75
      ,,688.53217,952.80646,0.75
      ,,690.33295,939.70557,0.75
      ,,691.35986,926.9148,0.75
      ,,691.35986,912.8812,0.75
      ,,691.35986,900.40015,0.75
      ,,691.35986,885.8893,0.75
      ,,690.4757,871.4664,0.75
      ,,689.6568,854.9178,0.75
      ,,687.84546,840.9388,0.75
      ,,686.0352,825.6035,0.75
      ,,684.2543,811.5679,0.75
      ,,684.36633,799.8842,0.75
      ,,684.36633,792.8028,0.75
      ,,683.36725,784.8024,0.75
      ,,683.36725,774.39545,0.75
      ,,681.18915,765.70056,0.75
      ,,681.3691,759.67993,0.75
      ,,680.5605,754.7974,0.75
      ,,680.37006,749.3665,0.75
      ,,680.37006,742.9667,0.75
      ,,680.37006,741.1505,0.75
      ,,680.37006,739.56714,0.75
