      ,,93.91304,680.6455,0.48999998
      ,,108.014244,679.646,0.48999998
      ,,131.67293,677.7397,0.48999998
      ,,138.01816,676.6476,0.48999998
      ,,143.4625,676.6476,0.5
      ,,150.26741,676.6476,0.51
      ,,161.81358,677.6379,0.52
      ,,170.07648,680.2627,0.53
      ,,180.91704,682.8781,0.53
      ,,192.9167,686.5268,0.55
      ,,203.55696,690.3885,0.55
      ,,211.11617,691.7021,0.55
      ,,219.3108,693.5173,0.55
      ,,227.8576,695.3274,0.55
      ,,236.25684,697.1288,0.55
      ,,244.32813,698.94684,0.55
      ,,253.46996,700.8698,0.55
      ,,262.2215,702.5448,0.55
      ,,268.7316,705.3777,0.55
      ,,275.5537,707.75494,0.55
      ,,281.86194,710.00446,0.55
      ,,289.24597,711.8005,0.55
      ,,296.69412,713.6179,0.55
      ,,305.12817,714.6278,0.55
      ,,314.13406,714.6278,0.55
      ,,322.79022,714.6278,0.55
      ,,331.05835,714.6278,0.55
      ,,340.8941,714.6278,0.55
      ,,350.9579,714.6278,0.55
      ,,358.30048,713.9701,0.55
      ,,364.629,713.6283,0.55
      ,,368.245,713.6283,0.55
      ,,371.75763,712.62885,0.55
      ,,375.47888,712.62885,0.55
      ,,377.1508,712.62885,0.55
      ,,377.65033,711.28674,0.55
      ,,378.7277,711.62933,0.55
      ,,380.148,711.62933,0.55
      ,,381.42627,709.8508,0.55
      ,,383.22876,709.0471,0.55
      ,,384.14432,708.1312,0.55
      ,,385.03894,708.6309,0.55
      ,,386.03503,708.6309,0.55
      ,,386.642,707.7916,0.55
      ,,386.642,707.13165,0.55
      ,,387.77182,707.6314,0.55
      ,,389.54254,705.82587,0.55
      ,,390.6383,703.92004,0.55
      ,,390.6383,700.59894,0.55
      ,,390.6383,697.04114,0.55
      ,,390.6383,692.3851,0.55
      ,,388.70493,688.7061,0.55
      ,,386.89395,684.89545,0.55
      ,,386.642,682.08777,0.55
      ,,386.642,681.14526,0.55
      ,,383.4618,680.46246,0.55
      ,,380.6504,677.6527,0.55
      ,,379.84308,674.0385,0.55
      ,,377.03848,671.0381,0.55
      ,,375.2331,669.23193,0.55
      ,,374.6531,667.41205,0.55
      ,,373.65402,665.5993,0.55
      ,,371.7876,663.78613,0.55
      ,,370.6568,661.2963,0.55
      ,,370.6568,659.6564,0.55
      ,,368.888,658.88635,0.55
      ,,368.26758,658.2657,0.55
      ,,368.65866,657.59717,0.55
      ,,370.81757,657.6575,0.55
      ,,372.67242,657.6575,0.55
      ,,375.4841,658.6569,0.55
      ,,378.28204,659.65643,0.55
      ,,381.54788,661.1062,0.55
      ,,381.74872,660.6559,0.55
      ,,383.65945,662.66956,0.55
      ,,385.26352,662.65485,0.55
      ,,388.5354,665.5485,0.55
      ,,388.8971,666.90985,0.55
      ,,389.90012,666.6528,0.55
      ,,390.6383,667.32916,0.55
      ,,390.6383,668.152,0.55
      ,,392.02966,667.6522,0.55
      ,,391.6374,668.6868,0.55
      ,,391.6374,670.0433,0.55
      ,,392.96176,671.9756,0.55
      ,,392.63644,673.1494,0.55
drag1,2,392.63644,673.1494,0.55,2490.80377,62.424038728016356
      ,,385.6429,724.62256,0.85999995
      ,,395.86856,731.03094,0.85999995
      ,,405.66385,732.6184,0.85999995
      ,,409.27954,733.94696,0.85999995
      ,,413.034,735.75555,0.85999995
      ,,419.4406,737.57306,0.85999995
      ,,425.2642,738.1471,0.85999995
      ,,431.6679,739.9704,0.85999995
      ,,440.24356,745.10034,0.85999995
      ,,446.53525,748.55884,0.85999995
      ,,452.90143,750.38275,0.85999995
      ,,460.35986,753.7981,0.85999995
      ,,468.5859,756.0102,0.85999995
      ,,474.37518,758.80835,0.85999995
      ,,481.6258,760.62177,0.85999995
      ,,487.85205,763.42834,0.85999995
      ,,494.77115,766.8923,0.85999995
      ,,502.4237,772.0146,0.85999995
      ,,510.64008,774.1532,0.85999995
      ,,519.93823,778.8461,0.85999995
      ,,527.0739,787.1519,0.85999995
      ,,534.29663,797.07404,0.85999995
      ,,543.0715,806.6393,0.85999995
      ,,550.7689,816.49304,0.85999995
      ,,558.9883,826.32837,0.85999995
      ,,567.2685,835.2212,0.85999995
      ,,575.729,843.3309,0.85999995
      ,,584.75696,849.8558,0.85999995
      ,,593.38654,857.1023,0.85999995
      ,,601.4317,864.14307,0.85999995
      ,,607.4034,869.5129,0.85999995
      ,,612.84235,874.95404,0.85999995
      ,,617.6629,879.77655,0.85999995
      ,,621.2146,881.9355,0.85999995
      ,,621.4246,885.7794,0.85999995
      ,,623.4744,890.6395,0.85999995
      ,,627.9819,895.2426,0.85999995
      ,,631.743,902.186,0.85999995
      ,,635.35925,909.42126,0.85999995
      ,,637.6934,912.0927,0.85999995
      ,,640.58466,916.7004,0.85999995
      ,,645.1892,921.2001,0.85999995
      ,,650.8322,925.6701,0.85999995
      ,,655.456,929.5787,0.85999995
      ,,659.0731,933.1973,0.85999995
      ,,661.5528,934.67847,0.85999995
      ,,662.38666,937.4843,0.85999995
      ,,663.88525,939.01086,0.85999995
      ,,666.7801,940.9074,0.85999995
      ,,670.78564,941.7128,0.85999995
      ,,674.40466,944.5371,0.85999995
      ,,675.1979,947.15283,0.85999995
      ,,675.87415,948.506,0.85999995
      ,,676.3802,948.51245,0.85999995
      ,,677.2415,949.50543,0.85999995
      ,,677.3728,950.3619,0.85999995
      ,,677.3728,950.8976,0.85999995
      ,,678.51904,951.5044,0.85999995
      ,,678.3719,952.5592,0.85999995
      ,,679.8705,954.00305,0.85999995
      ,,678.36456,952.4966,0.85999995
      ,,677.35913,952.5039,0.85999995
      ,,675.53424,950.6646,0.85999995
      ,,673.72986,949.50543,0.85999995
      ,,672.02344,949.50543,0.85999995
      ,,670.16144,948.2881,0.85999995
      ,,670.3793,946.4808,0.85999995
      ,,668.8806,946.507,0.85999995
      ,,668.3811,943.8604,0.85999995
      ,,666.93243,942.5091,0.85999995
      ,,665.1133,942.5091,0.85999995
      ,,661.3056,942.5091,0.85999995
      ,,659.4871,942.5091,0.85999995
      ,,658.3904,941.8013,0.85999995
      ,,656.88275,941.00085,0.85999995
      ,,655.0797,937.8839,0.85999995
      ,,654.26685,935.38544,0.85999995
      ,,654.3941,934.0135,0.85999995
      ,,654.3941,933.1361,0.85999995
      ,,651.96936,933.5138,0.85999995
      ,,650.89734,933.5138,0.85999995
      ,,651.39685,932.3184,0.85999995
      ,,651.39685,931.50616,0.85999995
      ,,653.2324,928.84174,0.85999995
      ,,654.3941,926.8532,0.85999995
      ,,655.8761,927.00055,0.85999995
      ,,657.65216,927.5169,0.85999995
      ,,658.8899,927.5169,0.85999995
      ,,658.3904,929.40027,0.85999995
      ,,658.3904,930.0156,0.85999995
      ,,660.5154,929.51587,0.85999995
      ,,661.8872,929.51587,0.85999995
      ,,662.76636,929.51587,0.85999995
