       
     ,,401.6281,707.6314,1.17,42.11245338329298
     ,,684.36633,1001.4784,1.11,36.37007354569007
     ,,692.35895,662.65485,1.4,67.85308442113691
     ,,396.63275,977.49084,1.16,44.07558476188922
     ,,410.6198,835.5648,1.06,55.368788134930945
     ,,679.371,1141.4055,1.11,31.70563250989757
     ,,395.63367,1129.4117,0.85999995,39.30557833393551
     ,,719.334,858.5528,0.77,71.33612625856715
     ,,691.35986,706.63196,0.9,43.98142547220736
     ,,360.66605,430.77563,0.66999996,4.821856994840198
     ,,370.6568,719.6252,1.0799999,12.050313549456204
     ,,671.37836,440.77042,0.93,27.653440462287143
     ,,688.3626,705.63245,1.0799999,41.220822772973285
     ,,394.6346,1284.331,0.78,35.09548918574041
     ,,375.65216,670.6507,0.83,46.08852685212034
     ,,648.39966,1251.3483,0.74,38.65379957239927
     ,,694.35706,247.8709,0.88,57.565374936778994
     ,,389.63922,561.70746,0.97999996,30.77742155261082
     ,,403.62628,273.85736,0.72999996,44.37966911549029
     ,,675.37463,590.6923,1.12,34.31534286033606
     ,,661.38763,1273.3368,0.90999997,21.375014681995797
     ,,391.6374,1560.1874,0.71,36.30721635822186
     ,,370.6568,1268.3394,0.85999995,24.140233908960518
     ,,683.36725,1554.1904,0.9,42.63493763820223
     ,,382.6457,115.93961,0.61,31.614679764945514
     ,,655.3932,409.78656,0.95,17.81950814651078
     ,,386.642,408.78708,0.98999995,31.71877562578815
     ,,679.371,111.941696,0.84999996,40.78201886593042
     ,,683.36725,1173.3888,0.84999996,44.73240774568588
     ,,386.642,1409.266,1.01,36.353366607728375
     ,,692.35895,1416.2623,0.94,47.77385492855963
     ,,369.6577,1107.4232,0.76,39.76731802572079
     ,,392.63644,830.5674,0.96999997,42.63432852424093
     ,,702.3497,541.71783,0.96999997,61.26799785049847
     ,,385.6429,546.7152,1.13,34.637270046281515
     ,,683.36725,849.5575,0.89,36.36094274965687
     ,,231.78539,110.942215,0.65999997,31.32574204574036
     ,,519.519,408.78708,0.75,23.175924027227527
     ,,267.75208,408.78708,0.82,54.539544747658944
