       
     ,,389.63922,734.6174,1.1999999,36.10483905955478
     ,,685.3654,1042.457,1.29,55.072187182399034
     ,,661.38763,693.63873,0.98999995,24.368215959480157
     ,,367.65958,969.49506,1.9499999,33.39521650494377
     ,,393.63553,842.56116,2.01,37.0095480652367
     ,,648.39966,1126.4133,1.55,19.590746930829564
     ,,420.61053,1110.4216,1.41,70.28127249448191
     ,,698.3534,872.54553,1.54,52.412181315293616
     ,,635.4117,745.61163,1.9499999,34.025888772620775
     ,,401.6281,408.78708,1.6899999,45.046469661503345
     ,,369.6577,720.62463,1.35,11.711414468046875
     ,,654.3941,435.773,1.54,11.678882456627717
     ,,635.4117,694.6382,1.8199999,23.094278108939235
     ,,396.63275,1302.3217,1.5,38.649471775982164
     ,,396.63275,690.64026,1.49,43.4469330255541
     ,,621.4246,1281.3326,1.63,27.9530649422421
     ,,711.3414,287.85007,1.74,63.61094553606868
     ,,346.67902,509.7345,1.74,61.72017056909672
     ,,348.67715,305.8407,1.16,26.39291044888921
     ,,658.3904,538.7194,1.3299999,32.9611075782434
     ,,658.3904,1255.3462,1.5899999,36.1779831452104
     ,,379.64847,1573.1805,1.06,20.230903858376138
     ,,403.62628,1241.3534,1.61,65.34328409984465
     ,,621.4246,1567.1837,1.67,28.692206982280002
     ,,355.6707,153.91983,1.3,16.497998892760748
     ,,694.35706,394.79437,1.62,55.88173041211981
     ,,333.69104,423.77927,1.31,26.40251942784042
     ,,694.35706,116.939095,1.41,50.9169750524364
     ,,629.41724,1141.4055,1.52,19.142318940234894
     ,,418.6124,1418.2612,1.3199999,60.68872926153623
     ,,691.35986,1401.2701,1.77,54.326065332862655
     ,,406.6235,1113.42,1.42,56.87886005641838
     ,,363.66327,806.5799,1.8299999,51.550429060131016
     ,,645.4024,486.74646,1.67,83.29405398908114
     ,,378.6494,556.71,1.7199999,22.90030918659948
     ,,706.346,810.5778,1.4699999,75.18723200955795
     ,,236.78076,152.92035,1.3,25.58235476860542
     ,,541.4986,435.773,1.22,38.75121218425436
     ,,262.7567,415.78345,1.15,47.8598813353346
     ,,512.52545,132.93076,1.54,9.918697729144627
     ,,800.25903,1511.2129,1.64,67.2958364842769
     ,,567.47455,1257.3451,1.56,71.38179917123527
     ,,556.48474,1541.1973,1.52,64.10217872627956
     ,,796.2627,1253.3472,1.3,36.89987353959679
     ,,243.77429,840.5622,1.75,32.79463896760863
     ,,548.4921,1171.3899,1.4399999,51.226906626228924
     ,,268.75116,1102.4258,1.3399999,68.42073798190417
     ,,556.48474,830.5674,1.51,59.22158851073654
     ,,384.64386,1175.3878,1.41,38.35314380186559
     ,,167.84459,1440.2499,0.84999996,96.04814552845292
     ,,415.61517,1416.2623,1.79,58.375272800408766
     ,,147.8631,1150.4008,1.5899999,75.99063311235031
     ,,818.2424,319.8334,1.4599999,46.0437673758231
     ,,542.4977,493.74283,1.75,85.4238119124315
     ,,531.5079,257.8657,1.22,36.594370091197284
     ,,750.3053,577.6991,1.36,42.39957873529045
     ,,494.54208,733.61786,1.13,21.778718219306406
     ,,804.2553,962.49866,1.1,41.35878027138702
     ,,808.25165,741.6137,1.3,32.041113557000266
     ,,539.5005,973.4929,1.9,45.529531985161015
     ,,409.62073,561.70746,1.38,50.30887442688301
     ,,115.89269,272.85788,1.5699999,44.834660982182086
     ,,408.62164,253.86777,1.66,56.17371884833554
     ,,138.87141,572.7017,1.24,66.9259690437161
     ,,138.87141,1022.46747,1.27,69.93356341620822
     ,,376.65125,710.6299,1.63,16.988868526483554
     ,,353.67252,927.5169,1.5799999,74.75137615629674
     ,,159.85199,754.60693,1.61,96.78272138266718
     ,,533.50604,818.57367,1.56,49.24471631343576
     ,,820.24054,1127.4127,1.8199999,33.80850576530349
     ,,535.50415,1156.3977,1.6899999,33.17565014776325
     ,,811.24884,861.5513,1.9399999,19.5736907457847
     ,,503.53375,246.87141,1.62,35.13167983711998
     ,,217.79834,567.7043,1.23,2.916219312627589
     ,,305.71692,309.83862,1.3399999,93.93675786499007
     ,,529.5097,542.71735,1.39,37.350879870501984
     ,,544.49585,1612.1603,1.36,52.97960409918452
     ,,276.74374,1286.33,1.1,60.85451211801971
     ,,531.5079,1217.366,1.28,77.66843558215149
     ,,247.77058,1570.1821,0.93,32.71833007510022
     ,,286.7345,1442.2488,1.4,71.2138430059676
     ,,496.54025,1664.1332,1.76,58.345666815075376
     ,,265.75394,1702.1134,1.52,53.58106896444602
     ,,537.5023,1460.2394,1.38,42.5547935904015
     ,,812.2479,205.89276,1.65,70.84776274797758
     ,,506.531,378.8027,1.5,47.26511138070459
     ,,836.2257,376.80374,1.6999999,66.1527407112592
     ,,551.4894,154.91931,1.86,50.41333458601208
     ,,803.2562,1091.4315,1.3299999,55.71733825021551
     ,,522.5162,1434.2529,1.67,18.51790173703169
