       
     ,,355.6707,697.63666,1.03,16.926368208123954
     ,,661.38763,978.49036,0.82,27.05424350471417
     ,,655.3932,699.63556,0.85999995,16.155382964689863
     ,,325.69843,989.4846,0.71,36.513460332283714
     ,,366.6605,823.57104,0.76,35.06729388902292
     ,,668.3811,1143.4044,0.82,20.54571540555535
     ,,330.69382,1116.4185,0.71999997,41.640365492075176
     ,,716.33673,819.5731,0.74,78.39983351654372
     ,,637.4098,727.62103,0.84,17.25355265548471
     ,,320.70306,407.7876,0.83,43.31213202881835
     ,,384.64386,729.62,0.93,29.17711562889666
     ,,688.3626,445.76782,0.87,44.9433762872883
     ,,676.3737,732.6184,0.84,33.93689750129767
     ,,360.66605,1302.3217,0.79999995,12.339643679680275
     ,,405.62442,727.62103,0.85999995,47.614286172366135
     ,,660.91064,1259.3441,0.42999998,33.26361304940882
     ,,617.4283,314.83603,1.06,44.86462573125015
     ,,402.6272,576.69965,0.76,43.15047164511047
     ,,350.6753,342.82144,0.93,61.53208858514811
     ,,710.3423,589.6929,0.77,65.37866387758504
     ,,649.3987,1277.3347,0.44,12.742280366841003
     ,,388.64014,1602.1655,0.58,37.473058896628935
     ,,378.6494,1308.3186,0.68,26.14138251197211
     ,,620.42554,1556.1895,0.53,35.15751638971427
     ,,382.6457,152.92035,0.84,27.119073270440037
     ,,688.3626,387.798,0.93,55.57456938086899
     ,,386.642,414.78397,0.88,28.906668610924687
     ,,663.38574,205.89276,0.83,69.61428079178623
     ,,636.4107,1175.3878,0.78999996,31.59043456481825
     ,,335.68918,1420.2603,0.69,27.92483959380915
     ,,668.3811,1442.2488,0.59999996,21.987081216095405
     ,,397.63184,1145.4034,0.75,37.63656409686651
     ,,401.6281,815.5752,0.98999995,59.43705769531876
     ,,674.3756,534.7215,1.0,44.04821931507656
     ,,343.68176,576.69965,1.02,17.640014886758735
     ,,630.41626,887.5377,0.84999996,34.375351740381326
     ,,263.7558,159.9167,0.75,52.54482004431936
     ,,513.52454,408.78708,0.72999996,19.672352243843743
     ,,247.77058,424.77875,0.88,31.79404774467001
     ,,489.54672,122.93597,0.85999995,20.87635836471079
     ,,812.45734,1552.5704,0.58,32.63687196378283
     ,,439.59296,1356.2936,0.71,92.42892337883762
     ,,503.53375,1556.1895,0.61,21.81552983020277
     ,,835.2266,1293.3264,0.65999997,43.35442337016064
     ,,199.81499,857.55334,0.76,16.19117478233545
     ,,490.5458,1215.367,0.63,70.65966418972538
     ,,198.81592,1159.3961,0.74,21.788727753640284
     ,,494.54208,860.55176,0.78,9.79610371067976
     ,,348.67715,1143.4044,0.71,11.61653434977471
     ,,98.90842,1428.2561,0.78,27.51463680861125
     ,,382.6457,1436.252,0.56,22.75738583469924
     ,,104.90287,1146.4028,0.53999996,32.90533603551823
     ,,785.2729,292.84747,0.71,12.764078776463238
     ,,536.50323,563.70636,0.79999995,33.106950671243325
     ,,485.5504,311.8376,0.84999996,35.08088782614091
     ,,836.2257,618.67773,0.62,65.76803990294486
     ,,525.5134,745.61163,0.79999995,38.237716103674884
     ,,740.3145,994.482,0.25,52.22939642826139
     ,,803.2562,1011.47314,0.59,297.6860331486035
     ,,541.4986,1002.47784,0.53999996,37.501640650006316
     ,,380.64755,531.723,0.90999997,43.49078561445952
     ,,105.90195,282.85266,0.9,33.91266788170672
     ,,370.6568,275.85632,0.66999996,12.300899795325634
     ,,125.88344,504.7371,0.56,84.6325716572619
     ,,136.87326,997.48047,0.61,65.0305012310929
     ,,375.65216,705.63245,0.69,17.748410856965105
     ,,341.68362,1040.4581,0.69,42.59715218244676
     ,,97.90935,716.6267,0.77,26.04215601165732
     ,,468.56613,893.5346,0.79999995,50.18234072156125
     ,,811.24884,1183.3837,0.66999996,42.048262888147974
     ,,525.5134,1142.405,0.76,21.81172591150234
     ,,832.22943,860.55176,0.71999997,40.31027907091218
     ,,461.57263,279.85425,0.9,42.48159390575222
     ,,216.79926,608.683,0.83,38.69123949619621
     ,,383.9825,299.58337,0.65,168.90026601384338
     ,,525.5134,551.71265,0.77,28.23570207180295
     ,,489.54672,1638.1467,0.81,61.85892162141948
     ,,260.75854,1305.3201,0.61,47.30784119001231
     ,,529.5097,1295.3253,0.77,26.059624584571058
     ,,198.81592,1578.178,0.74,17.185003683699147
     ,,253.76503,1457.241,0.71,44.343432676633896
     ,,531.5079,1802.0614,0.66999996,84.65524848055225
     ,,179.8335,1776.075,0.7,65.05471811514875
     ,,500.53653,1507.215,0.74,73.29684063921026
     ,,762.2942,181.90526,0.83,53.010441197806436
